DD_LOC_ID|MUNICIPIO BBVA
963|GUARDIOLA DE BERGUEDÀ
5103|GUARDO
689|GUAREÑA
4512|GUARO
7651|GUARRATE
3533|GUARROMAN
5104|GUAZA DE CAMPOS
6631|GUDAR
4904|GUDIÑA, A
2750|GÜEJAR SIERRA
7511|GÜEÑES
4724|GÜESA/GORZA
4725|GUESALAZ/GESALATZ
2751|GÜEVEJAR
5709|GUIA DE ISORA
6414|GUIAMETS, ELS
2076|GUIJO, EL
5469|GUIJO DE AVILA
1629|GUIJO DE CORIA
1630|GUIJO DE GALISTEO
1631|GUIJO DE GRANADILLA
1632|GUIJO DE SANTA BARBARA
5470|GUIJUELO
6105|GUILLENA
2527|GUILS DE CERDANYA
5710|GÜIMAR
3899|GUIMERÀ
3900|GUINGUETA D'ÀNEU, LA
4726|GUIRGUILLANO
459|GUISANDO
3901|GUISSONA
4231|GUITIRIZ
3902|GUIXERS
1291|GUMIEL DE IZAN
1292|GUMIEL DE MERCADO
4232|GUNTIN
964|GURB
5773|GURIEZO
3390|GURREA DE GALLEGO
3667|GUSENDOS DE LOS OTEROS
460|GUTIERRE-MUÑOZ
690|HABA, LA
1293|HACINAS
19|HARANA/VALLE DE ARANA
5243|HARIA
4105|HARO
1294|HAZA
5774|HAZAS DE CESTO
691|HELECHOSA DE LOS MONTES
88|HELLIN
2300|HENAREJOS
2946|HENCHE
2947|HERAS DE AYUSO
1866|HERBES
4106|HERCE
1988|HERENCIA
6832|HERENCIAS, LAS
1633|HERGUIJUELA
5471|HERGUIJUELA DE CIUDAD RODRIGO
5472|HERGUIJUELA DE LA SIERRA
5473|HERGUIJUELA DEL CAMPO
5775|HERMANDAD DE CAMPOO DE SUSO
5105|HERMEDES DE CERRATO
5711|HERMIGUA
7652|HERMISENDE
3170|HERNANI
1634|HERNAN-PEREZ
461|HERNANSANCHO
3171|HERNIALDE
462|HERRADON DE PINARES
4107|HERRAMELLURI
6106|HERRERA
89|HERRERA, LA
1635|HERRERA DE ALCANTARA
7937|HERRERA DE LOS NAVARROS
5106|HERRERA DE PISUERGA
6247|HERRERA DE SORIA
5107|HERRERA DE VALDECAÑAS
692|HERRERA DEL DUQUE
2948|HERRERIA
5776|HERRERIAS
463|HERREROS DE SUSO
1636|HERRERUELA
6833|HERRERUELA DE OROPESA
7303|HERRIN DE CAMPOS
2301|HERRUMBLAR, EL
1637|HERVAS
4108|HERVIAS
2949|HIENDELAENCINA
1638|HIGUERA
3534|HIGUERA DE CALATRAVA
693|HIGUERA DE LA SERENA
3252|HIGUERA DE LA SIERRA
464|HIGUERA DE LAS DUEÑAS
694|HIGUERA DE LLERENA
695|HIGUERA DE VARGAS
696|HIGUERA LA REAL
1867|HIGUERAS
90|HIGUERUELA
7104|HIGUERUELAS
465|HIJA DE DIOS, LA
6632|HIJAR
2950|HIJES
7653|HINIESTA, LA
1639|HINOJAL
3253|HINOJALES
3535|HINOJARES
3254|HINOJOS
2302|HINOJOSA, LA
5474|HINOJOSA DE DUERO
6633|HINOJOSA DE JARQUE
6834|HINOJOSA DE SAN VICENTE
6248|HINOJOSA DEL CAMPO
2077|HINOJOSA DEL DUQUE
697|HINOJOSA DEL VALLE
1989|HINOJOSAS DE CALATRAVA
2303|HINOJOSOS, LOS
4727|HIRIBERRI/VILLANUEVA DE AEZKOA
4344|HIRUELA, LA
2951|HITA
2304|HITO, EL
1640|HOLGUERA
2952|HOMBRADOS
3172|HONDARRIBIA
215|HONDON DE LOS FRAILES
2305|HONRUBIA
5933|HONRUBIA DE LA CUESTA
5934|HONTALBILLA
6835|HONTANAR
5935|HONTANARES DE ERESMA
1295|HONTANAS
2306|HONTANAYA
1296|HONTANGAS
2307|HONTECILLAS
2953|HONTOBA
5108|HONTORIA DE CERRATO
1297|HONTORIA DE LA CANTERA
1298|HONTORIA DE VALDEARADOS
1299|HONTORIA DEL PINAR
466|HORCAJADA, LA
4345|HORCAJO DE LA SIERRA-AOSLOS
467|HORCAJO DE LAS TORRES
1990|HORCAJO DE LOS MONTES
5475|HORCAJO DE MONTEMAYOR
2308|HORCAJO DE SANTIAGO
5476|HORCAJO MEDIANERO
4346|HORCAJUELO DE LA SIERRA
2954|HORCHE
1300|HORMAZAS, LAS
6836|HORMIGOS
4109|HORMILLA
4110|HORMILLEJA
698|HORNACHOS
2078|HORNACHUELOS
468|HORNILLO, EL
4111|HORNILLOS DE CAMEROS
5109|HORNILLOS DE CERRATO
7304|HORNILLOS DE ERESMA
1301|HORNILLOS DEL CAMINO
3536|HORNOS
4112|HORNOS DE MONCALVILLO
1302|HORRA, LA
6415|HORTA DE SANT JOAN
2955|HORTEZUELA DE OCEN
1303|HORTIGÜELA
3668|HOSPITAL DE ORBIGO
965|HOSPITALET DE LLOBREGAT, L'
966|HOSTALETS DE PIEROLA, ELS
2528|HOSTALRIC
5477|HOYA, LA
91|HOYA-GONZALO
1304|HOYALES DE ROA
4347|HOYO DE MANZANARES
469|HOYO DE PINARES, EL
470|HOYOCASERO
471|HOYORREDONDO
1641|HOYOS
472|HOYOS DE MIGUEL MUÑOZ
473|HOYOS DEL COLLADO
474|HOYOS DEL ESPINO
3391|HOZ DE JACA
6634|HOZ DE LA VIEJA, LA
3392|HOZ Y COSTEAN
4728|HUARTE/UHARTE
6837|HUECAS
327|HUECIJA
1642|HUELAGA
2752|HUELAGO
2309|HUELAMO
3537|HUELMA
3255|HUELVA
2310|HUELVES
2753|HUENEJA
328|HUERCAL DE ALMERIA
329|HUERCAL-OVERA
4113|HUERCANOS
2956|HUERCE, LA
2311|HUERGUINA
1305|HUERMECES
2957|HUERMECES DEL CERRO
5478|HUERTA
1306|HUERTA DE ARRIBA
2312|HUERTA DE LA OBISPALIA
1307|HUERTA DE REY
6838|HUERTA DE VALDECARABANOS
2313|HUERTA DEL MARQUESADO
2958|HUERTAHERNANDO
3393|HUERTO
5936|HUERTOS, LOS
3538|HUESA
6635|HUESA DEL COMUN
3394|HUESCA
2754|HUESCAR
2314|HUETE
2755|HUETOR DE SANTILLAN
2756|HUETOR TAJAR
2757|HUETOR VEGA
2959|HUEVA
6107|HUEVAR DEL ALJARAFE
1308|HUMADA
2960|HUMANES
4348|HUMANES DE MADRID
4513|HUMILLADERO
1309|HURONES
475|HURTUMPASCUAL
5110|HUSILLOS
1643|IBAHERNANDO
4729|IBARGOITI
3173|IBARRA
7512|IBARRANGELU
7938|IBDES
1310|IBEAS DE JUARROS
216|IBI
4991|IBIAS
3395|IBIECA
1311|IBRILLOS
3539|IBROS
5712|ICOD DE LOS VINOS
3174|IDIAZABAL
4730|IGANTZI
4114|IGEA
1312|IGLESIARRUBIA
1313|IGLESIAS
6839|IGLESUELA, LA
6636|IGLESUELA DEL CID, LA
7513|IGORRE
3396|IGRIES
967|IGUALADA
4514|IGUALEJA
3669|IGÜEÑA
4731|IGUZQUIZA
3175|IKAZTEGIETA
3397|ILCHE
5290|ILLA DE AROUSA, A
6840|ILLAN DE VACAS
2961|ILLANA
4992|ILLANO
330|ILLAR
4993|ILLAS
6841|ILLESCAS
2758|ILLORA
7939|ILLUECA
4732|IMOTZ
822|INCA
4233|INCIO, O
5244|INGENIO
2315|INIESTA
2962|INIESTOLA
331|INSTINCION
2963|INVIERNAS, LAS
4733|IRAÑETA
4905|IRIXO, O
2157|IRIXOA
3540|IRUELA, LA
5479|IRUELOS
2964|IRUESTE
3176|IRUN
20|IRUÑA OKA/IRUÑA DE OCA
3177|IRURA
21|IRURAIZ-GAUNA
4734|IRURTZUN
4735|ISABA/IZABA
3398|ISABENA
1314|ISAR
7305|ISCAR
3256|ISLA CRISTINA
6108|ISLA MAYOR
3903|ISONA I CONCA DELLÀ
2529|ISÒVOL
7514|ISPASTER
4515|ISTAN
7940|ISUERRE
5111|ITERO DE LA VEGA
1315|ITERO DEL CASTILLO
2759|ITRABO
3178|ITSASONDO
5480|ITUERO DE AZABA
5937|ITUERO Y LAMA
4736|ITUREN
4737|ITURMENDI
7515|IURRETA
3904|IVARS DE NOGUERA
3905|IVARS D'URGELL
3906|IVORRA
4738|IZA/ITZA
4739|IZAGAONDOA
3670|IZAGRE
4740|IZALZU/ITZALTZU
2079|IZNAJAR
2760|IZNALLOZ
4516|IZNATE
3541|IZNATORAF
7516|IZURTZA
6637|JABALOYAS
3542|JABALQUINTO
3257|JABUGO
3399|JACA
217|JACARILLA
2965|JADRAQUE
3543|JAEN
2530|JAFRE
7105|JALANCE
4115|JALON DE CAMEROS
218|JALON/XALO
7654|JAMBRINA
3544|JAMILENA
1868|JANA, LA
7941|JARABA
7106|JARAFUEL
1644|JARAICEJO
1645|JARAIZ DE LA VERA
1316|JARAMILLO DE LA FUENTE
1317|JARAMILLO QUEMADO
1646|JARANDILLA DE LA VERA
1647|JARILLA
7942|JARQUE
6638|JARQUE DE LA VAL
3400|JASA
6639|JATIEL
7943|JAULIN
4741|JAURRIETA
219|JAVEA/XÀBIA
4742|JAVIER
2761|JAYENA
1782|JEREZ DE LA FRONTERA
699|JEREZ DE LOS CABALLEROS
2762|JEREZ DEL MARQUESADO
1869|JERICA
1648|JERTE
2763|JETE
220|JIJONA/XIXONA
3545|JIMENA
1783|JIMENA DE LA FRONTERA
4517|JIMERA DE LIBAR
2966|JIRUEQUE
3671|JOARILLA DE LAS MATAS
3546|JODAR
2531|JONQUERA, LA
968|JORBA
6640|JORCAS
92|JORQUERA
6641|JOSA
3907|JOSA I TUIXEN
7944|JOYOSA, LA
5938|JUARROS DE RIOMOROS
5939|JUARROS DE VOLTOYA
4518|JUBRIQUE
2532|JUIÀ
4577|JUMILLA
2764|JUN
476|JUNCIANA
3908|JUNCOSA
3909|JUNEDA
1318|JUNTA DE TRASLALOMA
1319|JUNTA DE VILLALBA DE LOSA
1320|JURISDICCION DE LARA
1321|JURISDICCION DE SAN ZADORNIL
4743|JUSLAPEÑA
7655|JUSTEL
2765|JUVILES
5481|JUZBADO
4519|JUZCAR
7517|KARRANTZA HARANA/VALLE CARRANZ
7518|KORTEZUBI
22|KRIPAN
23|KUARTANGO
8221|LA VALL DE L'ARRABASSADA
792|ZARZA, LA (BADAJOZ)
5940|LABAJOS
24|LABASTIDA/BASTIDA
1991|LABORES, LAS
3401|LABUERDA
2766|LACHAR
1649|LADRILLAR
6842|LAGARTERA
5112|LAGARTOS
7945|LAGATA
25|LAGRAN
26|LAGUARDIA
6642|LAGUERUELA
3672|LAGUNA DALGA
4116|LAGUNA DE CAMEROS
5941|LAGUNA DE CONTRERAS
7306|LAGUNA DE DUERO
3673|LAGUNA DE NEGRILLOS
2316|LAGUNA DEL MARQUESADO
2317|LAGUNASECA
5482|LAGUNILLA
4117|LAGUNILLA DEL JUBERA
3547|LAHIGUERA
4744|LAKUNTZA
5291|LALIN
3402|LALUENGA
3403|LALUEZA
5292|LAMA, A
5777|LAMASON
4745|LANA
3404|LANAJA
4234|LANCARA
27|LANCIEGO/LANTZIEGO
2318|LANDETE
7519|LANESTOSA
477|LANGA
6249|LANGA DE DUERO
7946|LANGA DEL CASTILLO
7307|LANGAYO
4994|LANGREO
5942|LANGUILLA
2767|LANJARON
5113|LANTADILLA
28|LANTARON
2768|LANTEIRA
6109|LANTEJUELA, LA
4746|LANTZ
478|LANZAHITA
6643|LANZUELA
700|LAPA, LA
3405|LAPERDIGUERA
4747|LAPOBLACION
29|LAPUEBLA DE LABARCA
2158|LARACHA, A
4118|LARDERO
5778|LAREDO
4906|LAROUCO
332|LAROYA
7520|LARRABETZU
4748|LARRAGA
4749|LARRAONA
3179|LARRAUL
4750|LARRAUN
5483|LARRODRIGO
3548|LARVA
3180|LASARTE-ORIA
3406|LASCELLAS-PONZANO
3407|LASCUARRE
3408|LASPAULES
3409|LASPUÑA
5943|LASTRAS DE CUELLAR
5944|LASTRAS DEL POZO
5945|LASTRILLA, LA
30|LAUDIO/LLODIO
333|LAUJAR DE ANDARAX
7521|LAUKIZ
4995|LAVIANA
2159|LAXE
7947|LAYANA
6843|LAYOS
4907|LAZA
4751|LAZAGURRIA
3181|LAZKAO
3182|LEABURU
4752|LEACHE
6110|LEBRIJA
7948|LECERA
7949|LECHON
7950|LECIÑENA
2769|LECRIN
2967|LEDANCA
2319|LEDAÑA
5484|LEDESMA
4119|LEDESMA DE LA COGOLLA
5114|LEDIGOS
5485|LEDRADA
4349|LEGANES
2320|LEGANIEL
4753|LEGARDA
4754|LEGARIA
3183|LEGAZPI
3184|LEGORRETA
31|LEGUTIANO
3185|LEINTZ-GATZAGA
7522|LEIOA
4908|LEIRO
4755|LEITZA
4120|LEIVA
7523|LEKEITIO
4756|LEKUNBERRI
7524|LEMOA
7525|LEMOIZ
4996|LENA
2770|LENTEGI
3674|LEON
4757|LEOZ/LEOTZ
3258|LEPE
4758|LERGA
4759|LERIN
1322|LERMA
3910|LES
4760|LESAKA
93|LETUR
7951|LETUX
32|LEZA
4121|LEZA DE RIO LEZA
7526|LEZAMA
4761|LEZAUN
3186|LEZO
94|LEZUZA
4578|LIBRILLA
6644|LIBROS
6250|LICERAS
6645|LIDON
4762|LIEDENA
5779|LIENDO
5780|LIERGANES
95|LIETOR
334|LIJAR
6844|LILLO
5781|LIMPIAS
3549|LINARES
3259|LINARES DE LA SIERRA
6646|LINARES DE MORA
5486|LINARES DE RIOFRIO
1784|LINEA DE LA CONCEPCION, LA
3911|LINYOLA
7952|LITAGO
7953|LITUENIGO
3187|LIZARTZA
4763|LIZOAIN-ARRIASGOITI
969|LLACUNA, LA
2533|LLADO
3912|LLADORRE
3913|LLADURS
970|LLAGOSTA, LA
2534|LLAGOSTERA
3675|LLAMAS DE LA RIBERA
2535|LLAMBILLES
2536|LLANARS
2537|LLANÇÀ
4997|LLANERA
7107|LLANERA DE RANES
4998|LLANES
1323|LLANO DE BUREBA
7308|LLANO DE OLMEDO
5713|LLANOS DE ARIDANE, LOS
479|LLANOS DE TORMES, LOS
1992|LLANOS DEL CAUDILLO
3914|LLARDECANS
7108|LLAURI
3915|LLAVORSI
6647|LLEDO
3916|LLEIDA
701|LLERA
702|LLERENA
2538|LLERS
3917|LLES DE CERDANYA
221|LLIBER
971|LLIÇÀ D'AMUNT
972|LLIÇÀ DE VALL
3918|LLIMIANA
973|LLINARS DEL VALLÈS
7109|LLIRIA
2539|LLIVIA
6416|LLOAR, EL
3919|LLOBERA
7110|LLOCNOU DE LA CORONA
7111|LLOCNOU DE SANT JERONI
7112|LLOCNOU D'EN FENOLLET
7113|LLOMBAI
6417|LLORAC
6418|LLORENÇ DEL PENEDÈS
2540|LLORET DE MAR
823|LLORET DE VISTALEGRE
1870|LLOSA, LA
7114|LLOSA DE RANES, LA
824|LLOSETA
2541|LLOSSES, LES
825|LLUBI
974|LLUÇÀ
826|LLUCMAJOR
7115|LLUTXENT
3410|LOARRE
4909|LOBEIRA
7954|LOBERA DE ONSELLA
4910|LOBIOS
703|LOBON
2771|LOBRAS
4764|LODOSA
4350|LOECHES
4122|LOGROÑO
1650|LOGROSAN
7527|LOIU
2772|LOJA
5115|LOMA DE UCIEZA
5116|LOMAS
6845|LOMINCHAR
7309|LOMOVIEJO
7955|LONGARES
7956|LONGAS
4765|LONGUIDA/LONGIDA
3550|LOPERA
3411|LOPORZANO
6111|LORA DE ESTEPA
6112|LORA DEL RIO
2968|LORANCA DE TAJUÑA
4579|LORCA
222|LORCHA/ORXA, L'
7116|LORIGUILLA
4580|LORQUI
5946|LOSA, LA
7117|LOSA DEL OBISPO
7656|LOSACINO
7657|LOSACIO
1651|LOSAR DE LA VERA
480|LOSAR DEL BARCO, EL
3412|LOSCORRALES
6648|LOSCOS
6251|LOSILLA, LA
4235|LOURENZA
2160|LOUSAME
4351|LOZOYA
4352|LOZOYUELA-NAVAS-SIETEIGLESIAS
7658|LUBIAN
335|LUBRIN
336|LUCAINENA DE LAS TORRES
337|LUCAR
2080|LUCENA
7957|LUCENA DE JALON
1871|LUCENA DEL CID
3260|LUCENA DEL PUERTO
7958|LUCENI
1993|LUCIANA
3676|LUCILLO
6846|LUCILLOS
1872|LUDIENTE
7659|LUELMO
5782|LUENA
7959|LUESIA
7960|LUESMA
4236|LUGO
2773|LUGROS
6113|LUISIANA, LA
2774|LUJAR
4766|LUMBIER
5487|LUMBRALES
4123|LUMBRERAS
7961|LUMPIAQUE
7962|LUNA
2969|LUPIANA
3413|LUPIÑEN-ORTILLA
3551|LUPION
2081|LUQUE
4767|LUQUIN
3677|LUYEGO
2970|LUZAGA
4768|LUZAIDE/VALCARLOS
2971|LUZON
338|MACAEL
2542|MAÇANET DE CABRENYS
2543|MAÇANET DE LA SELVA
7118|MACASTRE
4911|MACEDA
5488|MACHACON
4520|MACHARAVIAYA
5489|MACOTERA
4353|MADARCOS
7660|MADERAL, EL
5947|MADERUELO
2544|MADREMANYA
4354|MADRID
7661|MADRIDANOS
6847|MADRIDEJOS
1652|MADRIGAL DE LA VERA
481|MADRIGAL DE LAS ALTAS TORRES
1324|MADRIGAL DEL MONTE
1653|MADRIGALEJO
1325|MADRIGALEJO DEL MONTE
96|MADRIGUERAS
5490|MADROÑAL
1654|MADROÑERA
6114|MADROÑO, EL
7963|MAELLA
482|MAELLO
704|MAGACELA
7964|MAGALLON
6848|MAGAN
6252|MAGAÑA
3678|MAGAZ DE CEPEDA
5117|MAGAZ DE PISUERGA
705|MAGUILLA
1326|MAHAMUD
7662|MAHIDE
827|MAHON
97|MAHORA
2545|MAIÀ DE MONTCAL
3920|MAIALS
6649|MAICAS
5491|MAILLO, EL
7965|MAINAR
7663|MAIRE DE CASTROPONCE
6115|MAIRENA DEL ALCOR
6116|MAIRENA DEL ALJARAFE
4355|MAJADAHONDA
1655|MAJADAS
2321|MAJADAS, LAS
2972|MAJAELRAYO
6253|MAJAN
4521|MALAGA
2973|MALAGA DEL FRESNO
1994|MALAGON
2974|MALAGUILLA
2775|MALAHA, LA
7966|MALANQUILLA
706|MALCOCINADO
3921|MALDÀ
7967|MALEJAN
975|MALGRAT DE MAR
976|MALLA
7528|MALLABIA
7968|MALLEN
7969|MALON
5492|MALPARTIDA
1656|MALPARTIDA DE CACERES
483|MALPARTIDA DE CORNEJA
707|MALPARTIDA DE LA SERENA
1657|MALPARTIDA DE PLASENCIA
2161|MALPICA DE BERGANTIÑOS
6849|MALPICA DE TAJO
7970|MALUENDA
7664|MALVA
484|MAMBLAS
1327|MAMBRILLA DE CASTREJON
1328|MAMBRILLAS DE LARA
1329|MAMOLAR
828|MANACOR
5493|MANCERA DE ABAJO
485|MANCERA DE ARRIBA
3552|MANCHA REAL
708|MANCHITA
7971|MANCHONES
1330|MANCILES
829|MANCOR DE LA VALL
2975|MANDAYONA
7665|MANGANESES DE LA LAMPREANA
7666|MANGANESES DE LA POLVOROSA
4522|MANILVA
7119|MANISES
486|MANJABALAGO
4124|MANJARRES
977|MANLLEU
5118|MANQUILLOS
978|MANRESA
4125|MANSILLA DE LA SIERRA
3679|MANSILLA DE LAS MULAS
3680|MANSILLA MAYOR
2976|MANTIEL
5119|MANTINOS
7120|MANUEL
7667|MANZANAL DE ARRIBA
7668|MANZANAL DE LOS INFANTES
7669|MANZANAL DEL BARCO
1995|MANZANARES
4126|MANZANARES DE RIOJA
4356|MANZANARES EL REAL
4912|MANZANEDA
6850|MANZANEQUE
6650|MANZANERA
3261|MANZANILLA
7310|MANZANILLO
5494|MANZANO, EL
7529|MAÑARIA
4769|MAÑERU
2162|MAÑON
6851|MAQUEDA
7972|MARA
2776|MARACENA
2977|MARANCHON
3681|MARAÑA
4770|MARAÑON
5948|MARAZOLEJA
5949|MARAZUELA
4523|MARBELLA
6419|MARÇÀ
1658|MARCHAGAZ
2777|MARCHAL
2978|MARCHAMALO
6117|MARCHENA
4771|MARCILLA
5120|MARCILLA DE CAMPOS
6420|MARGALEF
979|MARGANELL
339|MARIA
7973|MARIA DE HUERVA
830|MARIA DE LA SALUT
2322|MARIANA
5293|MARIN
5783|MARINA DE CUDEYO
6118|MARINALEDA
7121|MARINES
3262|MARINES, LOS
6852|MARJALIZA
7530|MARKINA-XEMEIN
487|MARLIN
3553|MARMOLEJO
7974|MARRACOS
831|MARRATXI
6853|MARRUPE
5495|MARTIAGO
488|MARTIHERRERO
6119|MARTIN DE LA JARA
5496|MARTIN DE YELTES
6651|MARTIN DEL RIO
5950|MARTIN MIGUEL
5951|MARTIN MUÑOZ DE LA DEHESA
5952|MARTIN MUÑOZ DE LAS POSADAS
5497|MARTINAMOR
489|MARTINEZ
980|MARTORELL
981|MARTORELLES
3554|MARTOS
5953|MARUGAN
7531|MARURI-JATABE
7311|MARZALES
6421|MAS DE BARBERANS
6652|MAS DE LAS MATAS
7122|MASALAVES
2546|MASARAC
6854|MASCARAQUE
6422|MASDENVERGE
2323|MASEGOSA
98|MASEGOSO
2979|MASEGOSO DE TAJUÑA
4913|MASIDE
982|MASIES DE RODA, LES
983|MASIES DE VOLTREGÀ, LES
6423|MASLLORENÇ
984|MASNOU, EL
6424|MASO, LA
6425|MASPUJOLS
985|MASQUEFA
6426|MASROIG, EL
3922|MASSALCOREIG
7123|MASSALFASSAR
7124|MASSAMAGRELL
7125|MASSANASSA
2547|MASSANES
3923|MASSOTERES
5498|MASUECO
6855|MATA, LA
1659|MATA DE ALCANTARA
5954|MATA DE CUELLAR
5499|MATA DE LEDESMA, LA
6653|MATA DE LOS OLMOS, LA
1873|MATA DE MORELLA, LA
5955|MATABUENA
3682|MATADEON DE LOS OTEROS
986|MATADEPERA
6254|MATALEBRERAS
3683|MATALLANA DE TORIO
6255|MATAMALA DE ALMAZAN
3684|MATANZA
5714|MATANZA DE ACENTEJO, LA
7312|MATAPOZUELOS
987|MATARO
2980|MATARRUBIA
1874|MATET
5956|MATILLA, LA
7670|MATILLA DE ARZON
7313|MATILLA DE LOS CAÑOS
5500|MATILLA DE LOS CAÑOS DEL RIO
7671|MATILLA LA SECA
2981|MATILLAS
4127|MATUTE
5501|MAYA, LA
7672|MAYALDE
7314|MAYORGA
6654|MAZALEON
6856|MAZARAMBROZ
2982|MAZARETE
2163|MAZARICOS
5121|MAZARIEGOS
4581|MAZARRON
5784|MAZCUERRAS
2983|MAZUECOS
5122|MAZUECOS DE VALDEGINATE
1331|MAZUELA
5294|MEAÑO
1332|MECERREYES
4357|MECO
709|MEDELLIN
7975|MEDIANA DE ARAGON
490|MEDIANA DE VOLTOYA
710|MEDINA DE LAS TORRES
1333|MEDINA DE POMAR
7315|MEDINA DE RIOSECO
7316|MEDINA DEL CAMPO
6256|MEDINACELI
1785|MEDINA-SIDONIA
491|MEDINILLA
5785|MEDIO CUDEYO
988|MEDIONA
2984|MEDRANDA
4128|MEDRANO
7317|MEGECES
2985|MEGINA
4237|MEIRA
5295|MEIS
6857|MEJORADA
4358|MEJORADA DEL CAMPO
7318|MELGAR DE ABAJO
7319|MELGAR DE ARRIBA
1334|MELGAR DE FERNAMENTAL
7673|MELGAR DE TERA
5123|MELGAR DE YUSO
7126|MELIANA
4772|MELIDA
2164|MELIDE
8110|MELILLA
4914|MELON
5957|MELQUE DE CERCOS
5958|MEMBIBRE DE LA HOZ
5502|MEMBRIBE DE LA SIERRA
1996|MEMBRILLA
2986|MEMBRILLERA
1660|MEMBRIO
3924|MENÀRGUENS
6858|MENASALBAS
3188|MENDARO
7532|MENDATA
4773|MENDAVIA
4774|MENDAZA
7533|MENDEXA
4775|MENDIGORRIA
5124|MENESES DE CAMPOS
711|MENGABRIL
492|MENGAMUÑOZ
3555|MENGIBAR
6859|MENTRIDA
7534|MEÑAKA
7976|MEQUINENZA
2548|MERANGES
4915|MERCA, A
832|MERCADAL, ES
712|MERIDA
1335|MERINDAD DE CUESTA-URRIA
1336|MERINDAD DE MONTIJA
1337|MERINDAD DE RIO UBIERNA
1338|MERINDAD DE SOTOSCUEVA
1339|MERINDAD DE VALDEPORRES
1340|MERINDAD DE VALDIVIELSO
5786|MERUELO
2324|MESAS, LAS
1661|MESAS DE IBOR
493|MESEGAR DE CORNEJA
6860|MESEGAR DE TAJO
2165|MESIA
7977|MESONES DE ISUELA
1997|MESTANZA
4776|METAUTEN
7978|MEZALOCHA
4916|MEZQUITA, A
6655|MEZQUITA DE JARQUE
1662|MIAJADAS
7979|MIANOS
7674|MICERECES DE TERA
5125|MICIECES DE OJEDA
7980|MIEDES DE ARAGON
2987|MIEDES DE ATIENZA
5787|MIENGO
5788|MIERA
2549|MIERES (GERONA)
4999|MIERES (ASTURIAS)
2988|MIERLA, LA
5503|MIEZA
833|MIGJORN GRAN, ES
6861|MIGUEL ESTEBAN
5959|MIGUELAÑEZ
1998|MIGUELTURRA
494|MIJARES
4524|MIJAS
6427|MILÀ, EL
4777|MILAGRO
1341|MILAGROS
5504|MILANO, EL
2989|MILLANA
1663|MILLANES
7127|MILLARES
223|MILLENA
7675|MILLES DE LA POLVOROSA
2990|MILMARCOS
3263|MINAS DE RIOTINTO
99|MINAYA
2325|MINGLANILLA
495|MINGORRIA
2166|MIÑO
6257|MIÑO DE MEDINACELI
6258|MIÑO DE SAN ESTEBAN
2991|MIÑOSA, LA
2326|MIRA
1664|MIRABEL
2992|MIRABUENO
4359|MIRAFLORES DE LA SIERRA
4778|MIRAFUENTES
3925|MIRALCAMP
2993|MIRALRIO
7128|MIRAMAR
6656|MIRAMBEL
4779|MIRANDA DE ARGA
5505|MIRANDA DE AZAN
1342|MIRANDA DE EBRO
5506|MIRANDA DEL CASTAÑAR
713|MIRANDILLA
1343|MIRAVECHE
6428|MIRAVET
6657|MIRAVETE DE LA SIERRA
496|MIRON, EL
497|MIRONCILLO
498|MIRUEÑA DE LOS INFANZONES
7129|MISLATA
5296|MOAÑA
6862|MOCEJON
2994|MOCHALES
2778|MOCLIN
4525|MOCLINEJO
1344|MODUBAR DE LA EMPAREDADA
2167|MOECHE
5245|MOGAN
5507|MOGARRAZ
7130|MOGENTE/MOIXENT
3264|MOGUER
1665|MOHEDAS DE GRANADILLA
6863|MOHEDAS DE LA JARA
2995|MOHERNANDO
989|MOIÀ
340|MOJACAR
7320|MOJADOS
341|MOJONERA, LA
7676|MOLACILLOS
4360|MOLAR, EL (MADRID)
6120|MOLARES, LOS
7677|MOLEZUELAS DE LA CARBALLEDA
2996|MOLINA DE ARAGON
4582|MOLINA DE SEGURA
3685|MOLINASECA
100|MOLINICOS
5508|MOLINILLO
6658|MOLINOS
4361|MOLINOS, LOS
6259|MOLINOS DE DUERO
990|MOLINS DE REI
5789|MOLLEDO
3926|MOLLERUSSA
2550|MOLLET DE PERALADA
991|MOLLET DEL VALLÈS
4526|MOLLINA
2551|MOLLO
3927|MOLSOSA, LA
2779|MOLVIZAR
499|MOMBELTRAN
6260|MOMBLONA
7678|MOMBUEY
2780|MONACHIL
2997|MONASTERIO
1345|MONASTERIO DE LA SIERRA
1346|MONASTERIO DE RODILLA
7321|MONASTERIO DE VEGA
7131|MONCADA
1347|MONCALVILLO
1875|MONCOFA
4527|MONDA
5297|MONDARIZ
5298|MONDARIZ-BALNEARIO
2998|MONDEJAR
4238|MONDOÑEDO
7981|MONEGRILLO
3414|MONESMA Y CAJIGAR
714|MONESTERIO
7982|MONEVA
7679|MONFARRACINOS
2168|MONFERO
3415|MONFLORITE-LASCASAS
5509|MONFORTE DE LA SIERRA
4239|MONFORTE DE LEMOS
6659|MONFORTE DE MOYUELA
224|MONFORTE DEL CID
992|MONISTROL DE CALDERS
993|MONISTROL DE MONTSERRAT
5510|MONLEON
5511|MONLERAS
225|MONOVAR/MONÒVER
4780|MONREAL/ELO
7983|MONREAL DE ARIZA
6660|MONREAL DEL CAMPO
2327|MONREAL DEL LLANO
1666|MONROY
6661|MONROYO
5512|MONSAGRO
500|MONSALUPE
2552|MONTAGUT I OIX
6662|MONTALBAN
2082|MONTALBAN DE CORDOBA
