ID_HAYA,ID_CAIXA,ESTADO_PUBLICACION_VENTA,ESTADO_PUBLICACION_ALQUILER,MOTIVO_VENTA,MOTIVO_ALQUILER
7015949,89024167,04,01,01,
6057756,89016527,01,01,,
6055684,89014782,03,01,,
7018068,89023081,01,01,,
6055680,89014774,03,01,,
6055685,89014784,03,01,,
7015946,89013030,01,01,,
7015941,89024170,03,01,,
7015948,89004849,01,01,,
7017312,89003437,01,01,,
7014324,89004823,01,01,,
7014329,89023933,01,01,,
7014335,89023989,01,01,,
7014317,89023987,01,01,,
7014331,89023976,04,01,01,
7014326,89023974,04,01,01,
7014339,89018428,01,01,,
7014314,89003387,01,01,,
7014313,89023924,01,01,,
7014337,89023927,01,01,,
7014327,89023964,01,01,,
7014328,89023957,01,01,,
7014325,89023939,01,01,,
7014319,89023969,01,01,,
7014336,89023959,01,01,,
7014316,89023949,01,01,,
7014332,89023951,01,01,,
7014322,89023971,01,01,,
7014318,89023953,01,01,,
7014310,89023991,01,01,,
7014330,89023962,01,01,,
7014315,89023967,01,01,,
7014311,89023945,01,01,,
7014309,89023979,04,01,06,
7012953,89004694,01,01,,
7012954,89023822,01,01,,
7012957,89024162,03,03,,
7012952,89014363,01,01,,
7014901,89023548,01,01,,
7014900,89023999,01,01,,
7016380,89024189,03,01,,
6982690,89022317,03,01,,
6979541,89026636,04,01,01,
6984324,89024240,03,01,,
6992673,89028038,04,01,01,
6999466,89021793,04,01,01,
6991989,89027797,03,03,,
6987818,89004189,04,01,07,
6998842,89021001,04,01,01,
6992512,89016757,04,01,01,
6989516,89027453,01,01,,
6987470,89026365,04,04,12,01
6984624,89023975,03,01,,
6983742,89024466,04,01,01,
6981236,89021534,03,03,,
6999450,89021750,04,01,01,
6999459,89021773,04,01,01,
6999448,89021745,04,01,01,
6999460,89021776,04,01,01,
6999369,89021646,04,01,01,
6999463,89021784,04,01,01,
6999444,89021737,04,01,01,
6999461,89021777,04,01,01,
6999445,89021738,04,01,01,
6999447,89021744,04,01,01,
6999446,89021742,04,01,01,
6999449,89021747,04,01,01,
6999462,89021780,04,01,01,
6988409,89004227,04,01,07,
6988446,89027158,03,01,,
6980047,89020771,04,01,01,
6986290,89025801,03,01,,
6995084,89017708,01,01,,
6981243,89021538,03,01,,
6991114,89027468,03,01,,
7002145,89022488,04,01,01,
6988805,89026898,01,01,,
6995092,89017715,03,01,,
6999454,89021760,04,01,01,
6999455,89021762,04,01,01,
6999451,89021753,04,01,01,
6999452,89021755,04,01,01,
6999457,89021768,04,01,01,
6999453,89021757,04,01,01,
6993146,89027957,04,01,01,
6979896,89020679,03,01,,
6999135,89020597,03,01,,
6995293,89017544,04,01,01,
7001759,89022504,04,01,01,
6982252,89022411,04,01,01,
7013320,89024198,03,03,,
7013399,89023725,01,01,,
7013402,89023719,04,01,01,
7013400,89023266,01,01,,
6984248,89024196,01,01,,
6988537,89027186,03,01,,
7001956,89022436,04,01,01,
6993547,89017312,04,01,01,
6986289,89025799,04,01,01,
6979831,89020567,04,01,01,
6979822,89020559,01,01,,
6993197,89027937,04,01,01,
6979764,89020545,01,01,,
7016364,89012178,01,01,,
7016362,89003577,01,01,,
7016359,89003237,01,01,,
7016360,89003578,01,01,,
6982939,89023928,03,01,,
6990552,89027711,01,01,,
6989411,89027427,04,01,01,
6999477,89021823,04,01,01,
6999480,89021831,04,01,01,
6999469,89021801,04,01,01,
6999473,89021812,04,01,01,
6999485,89021843,04,01,01,
6999470,89021804,04,01,01,
6999472,89021810,04,01,01,
6999479,89021828,04,01,01,
6999482,89021837,04,01,01,
6999421,89021729,04,01,01,
6999420,89021726,04,01,01,
6999483,89021840,04,01,01,
6999468,89021797,04,01,01,
6999478,89021825,04,01,01,
6999611,89021956,01,01,,
6999474,89021815,04,01,01,
6999484,89021841,04,01,01,
6999475,89021818,04,01,01,
6999419,89021723,04,01,01,
6999481,89021834,04,01,01,
6999487,89021848,04,01,01,
6983934,89024652,04,01,01,
6990606,89027635,04,01,01,
6993193,89027933,01,01,,
6989408,89027426,04,01,01,
6990800,89027472,04,01,01,
6994924,89017603,04,01,01,
6979539,89026634,03,01,,
6990837,89027544,04,01,01,
6993153,89027925,04,01,01,
6990556,89004308,04,04,01,01
6980515,89021140,04,01,01,
6995687,89018634,03,01,,
6989537,89027456,04,01,01,
6991552,89027920,04,01,01,
6993678,89017114,04,01,01,
6991511,89027905,04,01,01,
6983391,89023299,04,01,12,
6999364,89020658,03,01,,
6991381,89027869,04,01,01,
6996207,89018378,04,01,01,
6984398,89024305,03,01,,
6990177,89004245,04,01,07,
6992008,89027800,01,01,,
6991575,89027915,04,01,01,
6982238,89022395,03,01,,
6985446,89025039,03,01,,
6990607,89027607,01,01,,
6991146,89027469,04,01,01,
6992637,89028024,04,01,01,
6987381,89026333,04,01,01,
6989417,89027429,01,01,,
6991402,89027874,03,01,,
6993001,89028006,01,01,,
6988320,89027099,03,01,,
6991484,89027895,01,01,,
6981108,89021803,04,01,01,
6993108,89027943,04,01,01,
6991372,89027867,04,04,01,01
6993012,89028008,04,01,01,
6989704,89027379,01,01,,
6988622,89027086,03,01,,
6996142,89018371,01,01,,
6991519,89027907,01,01,,
6991959,89027790,04,01,01,
6998280,89019870,01,01,,
6984645,89024165,03,01,,
6992137,89027759,01,01,,
7000124,89021609,04,01,01,
6983647,89023046,03,01,,
7012901,89019645,01,01,,
7012753,89023306,01,01,,
7012903,89023879,01,01,,
7012899,89014599,01,01,,
7012896,89004817,04,01,07,
7012755,89013408,01,01,,
6990254,89027250,01,01,,
6987616,89026257,01,01,,
6981941,89022993,01,01,,
6979300,89004193,01,01,,
6982360,89003975,01,01,,
6996290,89018354,01,01,,
6991189,89027478,01,01,,
6997270,89019093,04,04,01,01
6991535,89027909,01,01,,
6981661,89021310,01,01,,
6984565,89004031,01,01,,
6988942,89026973,01,01,,
6981966,89003999,01,01,,
6987564,89026298,03,01,,
6991170,89004268,01,01,,
6985676,89024755,01,01,,
6981279,89021576,01,01,,
6998019,89020034,04,04,01,01
6990393,89004303,01,01,,
7001012,89022047,04,01,01,
6988936,89026967,01,01,,
6999706,89021695,03,01,,
6983388,89023296,03,01,,
6982255,89003968,04,01,01,
6994692,89017862,01,01,,
6986542,89025389,01,01,,
6995105,89017330,03,01,,
6986717,89004108,01,01,,
6996781,89019502,04,01,01,
6984815,89004099,01,01,,
6991495,89027900,01,01,,
6997060,89004470,01,01,,
6983675,89023211,01,01,,
6987547,89026249,03,01,,
6980129,89003878,04,01,07,
6989520,89027452,01,01,,
6987708,89026270,01,01,,
6991517,89027906,01,01,,
6985038,89025118,04,01,01,
6989075,89026867,04,01,01,
6980962,89022137,01,01,,
6998007,89004525,01,01,,
6994975,89017640,01,01,,
6994612,89017721,01,01,,
6998133,89019721,04,01,01,
6997044,89004454,01,01,,
6985222,89024730,01,01,,
6996293,89018359,01,01,,
6991771,89027862,04,01,01,
7001978,89022450,03,01,,
6983412,89023316,01,01,,
6984893,89025292,01,01,,
6987210,89026425,01,01,,
6989944,89027306,01,01,,
6985730,89024726,04,01,12,
6983061,89023391,04,01,01,
6985570,89024693,01,01,,
7001969,89022442,03,01,,
6987208,89004161,01,01,,
6981043,89021778,01,01,,
6980487,89021066,04,01,01,
6985896,89026199,01,01,,
6997150,89019129,01,01,,
6996461,89019581,01,01,,
6992914,89027989,01,01,,
6998910,89020858,01,01,,
6987371,89026329,03,01,,
6985234,89024769,01,01,,
6987268,89026324,01,01,,
6983734,89024439,01,01,,
6985115,89025148,04,01,01,
6995974,89018504,01,01,,
6997501,89020512,01,01,,
6992234,89004328,01,01,,
6988063,89026530,01,01,,
6987372,89026330,03,01,,
6987363,89026327,03,01,,
6981342,89021652,01,01,,
6986929,89026463,04,01,01,
6995941,89018478,01,01,,
6981760,89022871,04,01,01,
6986897,89026450,04,01,01,
6989569,89027350,01,01,,
7002311,89004650,01,01,,
6980700,89021826,04,01,01,
6990986,89004278,01,01,,
6983328,89023280,04,01,01,
6980460,89021005,03,01,,
6979833,89020569,04,01,01,
6980406,89020988,01,01,,
6982068,89022754,04,01,01,
6982165,89003993,01,01,,
6993846,89016882,01,01,,
6990750,89027630,01,01,,
6980477,89021055,03,01,,
6982006,89022784,01,01,,
6980578,89021162,01,01,,
6980678,89021237,01,01,,
6989465,89004267,01,01,,
6983358,89023286,04,01,01,
6985296,89024934,01,01,,
6981558,89021457,03,01,,
6980474,89021050,03,01,,
6984750,89025258,01,01,,
6988153,89026521,03,01,,
6987424,89026346,01,01,,
6980468,89021037,03,01,,
6982170,89022832,01,01,,
6985711,89024812,01,01,,
6988121,89026513,03,01,,
6988123,89026515,03,01,,
6993194,89027934,01,01,,
6983641,89023205,01,01,,
6980472,89021044,03,01,,
6981536,89021283,01,01,,
6997866,89019892,01,01,,
7002078,89022463,01,01,,
6992610,89028034,04,04,01,01
6994726,89017869,03,03,,
6990988,89027589,01,01,,
6984283,89004035,01,01,,
6998987,89020905,01,01,,
6991820,89027755,01,01,,
6990906,89027562,01,01,,
7001354,89022012,03,01,,
7001060,89004628,01,01,,
6996229,89018331,01,01,,
6994152,89004369,01,01,,
6993416,89017227,01,01,,
6998119,89020142,01,01,,
6988540,89004241,04,01,07,
6991845,89004334,01,01,,
6980455,89020999,03,01,,
6986705,89025493,03,01,,
6989031,89027002,03,01,,
6998733,89021099,01,01,,
6988561,89027023,03,01,,
6989039,89027015,03,01,,
6986441,89025931,03,01,,
6986440,89025928,03,01,,
6996899,89019189,03,01,,
6984235,89024125,03,01,,
6982966,89023894,04,01,01,
6982812,89023781,03,01,,
6981735,89022845,01,01,,
6985275,89024924,03,01,,
6997316,89018971,03,01,,
6988417,89004235,04,01,07,
6994470,89018046,03,01,,
6991665,89027840,03,01,,
6984591,89023960,04,01,01,
6994463,89018027,03,01,,
6988424,89027138,03,01,,
6984351,89024254,03,01,,
6984904,89025303,03,01,,
6984004,89024382,03,01,,
6984195,89024393,03,01,,
6984676,89024087,03,01,,
6984352,89024258,03,01,,
6991922,89027780,04,01,01,
6983656,89004006,04,01,07,
6979298,89026793,04,01,01,
6982666,89022377,03,01,,
6984670,89024070,03,01,,
6997315,89018969,03,01,,
6996919,89019209,03,01,,
6997724,89004581,01,01,,
6982270,89022431,01,01,,
6988902,89026933,01,01,,
6989925,89027294,01,01,,
6981839,89022912,01,01,,
6997814,89004544,01,01,,
6981290,89003910,01,01,,
6994930,89017605,04,01,01,
6997374,89004560,01,01,,
7001063,89004631,01,01,,
6989275,89026896,03,01,,
6997721,89004578,01,01,,
6997738,89020241,03,01,,
6982323,89022493,04,01,01,
6980067,89020746,01,01,,
6986938,89026472,04,01,01,
6981065,89021955,03,01,,
6986896,89026449,03,01,,
6990272,89027241,04,01,01,
6986844,89026439,01,01,,
6993673,89017106,03,01,,
6986981,89026477,01,01,,
6981917,89022969,01,01,,
6989416,89027428,04,01,01,
6989683,89027396,01,01,,
6999356,89020835,01,01,,
6997543,89020536,04,01,01,
6987484,89026370,01,01,,
6995437,89004434,01,01,,
6983238,89023213,01,01,,
6981284,89021593,01,01,,
6986030,89026061,01,01,,
6986021,89026001,01,01,,
6983840,89024543,01,01,,
6982979,89023908,03,01,,
6981669,89021338,01,01,,
6982915,89023874,03,01,,
6996852,89019045,01,01,,
6985404,89025015,01,01,,
6997064,89004474,01,01,,
6983901,89024617,01,01,,
6996493,89019615,03,01,,
6996844,89019001,03,01,,
6988304,89027095,01,01,,
6994753,89004398,01,01,,
6997021,89004441,01,01,,
6995079,89017704,01,01,,
6983207,89023060,01,01,,
6990554,89004306,01,01,,
6997031,89004442,01,01,,
6996531,89019649,03,01,,
6979841,89020577,04,01,01,
6988056,89026509,01,01,,
6996433,89019544,01,01,,
6986183,89026040,01,01,,
6992158,89027743,01,01,,
6988482,89027178,04,01,01,
6990399,89027671,01,01,,
6996261,89018343,01,01,,
6991089,89004270,01,01,,
6989600,89027357,01,01,,
6989997,89004257,01,01,,
6999708,89021700,03,01,,
6993551,89004377,01,01,,
6998162,89019735,04,01,01,
6983687,89023136,01,01,,
6982272,89022434,01,01,,
6992947,89027999,01,01,,
6985729,89004073,01,01,,
6985430,89025027,01,01,,
6988137,89026558,03,01,,
6994668,89017899,01,01,,
6979992,89020719,01,01,,
6995985,89018520,01,01,,
6983603,89023160,03,01,,
6986283,89004110,01,01,,
6985146,89025150,04,01,01,
6981660,89021497,04,01,01,
6981388,89003915,01,01,,
6986055,89026010,03,01,,
6995826,89018760,04,01,01,
6997720,89020295,03,01,,
6983761,89024475,01,01,,
6983929,89024646,01,01,,
6999142,89020607,01,01,,
6995936,89018471,04,01,01,
6998161,89019733,04,01,01,
6993834,89016851,01,01,,
6984241,89004034,01,01,,
6997682,89020262,03,01,,
6982415,89022546,01,01,,
6987840,89026685,03,01,,
6983501,89004007,01,01,,
6997035,89004445,01,01,,
6998087,89020112,01,01,,
6981794,89022886,04,01,01,
6981221,89021520,04,01,01,
6983034,89023387,04,01,01,
6988155,89026523,03,01,,
6993970,89016946,01,01,,
6985945,89026223,01,01,,
6988821,89004207,01,01,,
6982326,89022495,01,01,,
6981396,89021696,01,01,,
6981162,89003927,01,01,,
6988152,89026520,03,01,,
6993969,89016945,01,01,,
6988043,89026600,01,01,,
6991465,89027891,01,01,,
6979568,89026624,01,01,,
6992916,89027991,01,01,,
6981613,89021385,03,01,,
6980504,89021008,01,01,,
6985616,89024786,01,01,,
7001917,89022427,04,01,01,
6996199,89004417,01,01,,
7002368,89022360,04,01,01,
6980150,89003880,04,01,07,
6992833,89027968,04,01,01,
6980248,89020863,03,03,,
6995709,89018785,03,01,,
6991819,89027754,01,01,,
6992794,89028029,01,01,,
6993671,89017049,04,03,14,
6990059,89027337,01,01,,
6988174,89026561,03,01,,
7001918,89022429,01,01,,
6982654,89022312,01,01,,
6986516,89025543,03,01,,
6986520,89025555,03,01,,
6989015,89027009,03,01,,
6986731,89025498,03,01,,
6998404,89021166,04,01,01,
6998406,89021171,04,01,01,
6988624,89027036,03,01,,
6986550,89025572,03,01,,
6991952,89027788,03,01,,
6986610,89025446,03,01,,
6988434,89027146,03,01,,
6985248,89024882,03,01,,
6984153,89024459,03,01,,
6996637,89019356,01,01,,
6982933,89023911,04,01,01,
6981019,89021836,03,01,,
6983063,89023394,03,01,,
6996350,89019340,01,01,,
6996329,89018429,01,01,,
6989640,89027376,03,01,,
6988435,89027147,03,01,,
6996632,89019344,01,01,,
6996878,89019163,03,01,,
6981315,89021628,04,01,01,
6984906,89025306,03,01,,
6991760,89027846,03,01,,
6985636,89024707,04,01,01,
6988461,89027169,03,01,,
6984152,89024457,03,01,,
6980706,89021876,03,01,,
6984642,89024060,03,01,,
6997856,89019817,04,01,01,
6991669,89027842,03,01,,
6996895,89019184,03,01,,
6994468,89018041,03,01,,
6996266,89018392,01,01,,
6996349,89019337,01,01,,
6994472,89018050,03,01,,
6998263,89019793,01,01,,
6994816,89017880,01,01,,
6981303,89021619,04,01,01,
7001591,89022701,04,01,01,
6988929,89026960,01,01,,
6988922,89026953,01,01,,
6997664,89004569,01,01,,
6979451,89026651,04,01,01,
6993138,89027947,01,01,,
6997646,89020206,03,01,,
6997694,89004575,01,01,,
6982111,89003983,01,01,,
6982361,89003976,01,01,,
6984817,89025280,01,01,,
6995502,89018873,04,01,01,
6988912,89026943,01,01,,
6990735,89004290,01,01,,
6981063,89021950,03,01,,
6981073,89021788,01,01,,
6994890,89004394,03,01,,
6989786,89027213,03,01,,
6988836,89026909,04,01,01,
6986935,89026469,04,01,01,
6982344,89022499,04,01,01,
6981064,89021953,03,01,,
6983239,89004015,01,01,,
6993091,89004354,01,01,,
6993705,89017117,04,01,01,
6980864,89022078,01,01,,
6988345,89027112,01,01,,
6988863,89026916,01,01,,
6989819,89027264,03,01,,
6981537,89021286,01,01,,
6980461,89021019,01,01,,
6980653,89003890,01,01,,
6987529,89026274,04,01,01,
6985088,89025191,01,01,,
6990619,89027623,01,01,,
6985748,89026054,03,01,,
6995799,89018750,04,01,01,
6998878,89020787,04,01,01,
6979939,89020690,03,01,,
7001052,89004620,01,01,,
6980231,89020852,03,01,,
6991074,89027458,01,01,,
6997994,89004524,01,01,,
6981636,89021307,01,01,,
6999163,89020794,04,04,01,01
6992246,89027730,01,01,,
6990561,89004310,01,01,,
6998909,89020856,01,01,,
6995042,89017681,04,01,01,
6995780,89018653,01,01,,
7000454,89022159,04,04,01,01
6996447,89019564,04,01,01,
6990207,89004246,01,01,,
6982972,89023901,01,01,,
6985778,89026174,01,01,,
6990560,89004309,01,01,,
6994866,89017566,03,01,,
7000443,89022153,01,01,,
6996029,89018560,04,01,01,
6998951,89020887,04,01,01,
6995658,89018685,01,01,,
6989742,89027385,01,01,,
6980509,89021130,01,01,,
6986838,89004166,01,01,,
6995625,89018676,03,01,,
6989815,89027260,03,01,,
6998866,89020738,04,01,01,
6986081,89025990,04,01,01,
6986528,89025675,01,01,,
6992913,89027988,01,01,,
7001760,89022507,01,01,,
6990061,89027338,01,01,,
6982491,89022258,01,01,,
6985395,89025006,01,01,,
6993573,89017323,03,01,,
7002278,89004647,01,01,,
6989758,89027408,03,01,,
6988861,89026914,01,01,,
6986292,89025807,01,01,,
6990483,89027692,01,01,,
6980879,89022086,01,01,,
6997129,89019011,03,01,,
6982276,89003969,01,01,,
7001875,89022570,04,04,01,01
6985511,89004074,01,01,,
6989741,89004259,04,01,07,
6997014,89004439,01,01,,
6986131,89026108,03,01,,
6989574,89027355,01,01,,
6986404,89004117,01,01,,
7002248,89022391,01,01,,
6996750,89019500,01,01,,
6998290,89019796,01,01,,
6992024,89027802,01,01,,
6985494,89025079,01,01,,
6987383,89026334,01,01,,
6982488,89003959,01,01,,
6998971,89020892,04,01,01,
7002159,89022225,03,01,,
6991420,89004348,01,01,,
6992233,89004327,01,01,,
6989324,89027412,01,01,,
6979663,89026574,01,01,,
6981752,89022865,01,01,,
6988000,89026595,01,01,,
7000220,89021471,01,01,,
7000219,89021469,01,01,,
6998754,89021045,04,01,01,
6998753,89021041,04,01,01,
6998391,89021131,04,01,01,
6998396,89021146,04,01,01,
6992406,89016724,04,01,01,
6979335,89026817,04,01,01,
6992409,89016729,03,03,,
7002415,89022728,04,01,01,
6992981,89028005,03,03,,
6992407,89016726,03,03,,
6992404,89016720,04,01,01,
6998394,89021141,04,01,01,
7000300,89021484,04,01,01,
7002417,89022737,04,01,01,
6997611,89020576,04,01,12,
6981164,89021981,03,01,,
6990905,89027561,01,01,,
6982629,89003963,01,01,,
6995397,89018808,03,01,,
6997700,89004530,01,01,,
6998084,89020109,03,01,,
6993848,89016889,03,03,,
7000867,89022118,04,04,01,06
6996747,89019496,01,01,,
6998078,89004527,01,01,,
6980766,89022006,01,01,,
6988195,89026539,01,01,,
6996326,89018364,03,03,,
6992247,89004316,04,01,07,
6998912,89020861,03,01,,
6998863,89020736,04,01,01,
6989808,89027255,01,01,,
6989018,89027012,03,01,,
6986671,89025470,03,01,,
6988594,89027032,03,01,,
6989036,89027006,03,01,,
6986608,89025440,03,01,,
6986521,89025557,03,01,,
6986738,89025519,03,01,,
6986571,89025404,03,01,,
6986635,89025448,03,01,,
6981447,89021743,04,01,14,
6984362,89024281,03,01,,
6983045,89023628,04,01,01,
6984427,89024339,03,01,,
6986934,89026468,04,01,01,
6994454,89018008,03,01,,
6984421,89024325,03,01,,
6996666,89019368,01,01,,
6979591,89026529,03,01,,
6988438,89027150,03,01,,
6984638,89024053,03,01,,
6991923,89027781,03,01,,
6988415,89004233,04,01,07,
6991341,89027864,01,01,,
6994467,89018038,03,01,,
6994781,89017791,04,01,01,
6988425,89027139,03,01,,
6996225,89018325,03,01,,
6982805,89023765,03,01,,
6988420,89004238,04,01,07,
6993415,89017224,04,01,01,
6984521,89024142,03,01,,
6984902,89025301,03,01,,
6984705,89024100,03,01,,
6983252,89023240,03,01,,
6984360,89024275,03,01,,
6981526,89021442,03,01,,
6988436,89027148,03,01,,
6988418,89004236,04,01,07,
6996443,89019556,01,01,,
6981993,89022702,03,01,,
6984578,89024028,03,01,,
6984672,89024073,03,01,,
6985770,89026163,04,01,01,
6996636,89019354,01,01,,
6985723,89024869,03,01,,
6987439,89026349,03,01,,
6987483,89026369,01,01,,
6981725,89022835,01,01,,
6998014,89004526,01,01,,
6979456,89026656,04,01,01,
6993749,89017155,03,01,,
6982895,89023835,01,01,,
6990503,89027698,04,01,01,
6979486,89026662,04,01,01,
6997753,89004586,01,01,,
6997218,89018938,01,01,,
6997689,89004570,01,01,,
6996854,89019048,04,03,14,
6989922,89027291,01,01,,
6982045,89022620,01,01,,
6994069,89017002,01,01,,
7001067,89004635,01,01,,
6992490,89016750,01,01,,
6979668,89026576,03,01,,
6986445,89004122,01,01,,
6988168,89026559,03,01,,
6998070,89020081,01,01,,
6982249,89003966,01,01,,
7001872,89022563,04,04,01,01
6998071,89020084,01,01,,
6982429,89022572,03,01,,
6998075,89020094,01,01,,
6998262,89019791,01,01,,
6994430,89004407,01,01,,
6998077,89020100,01,01,,
6985054,89004095,01,01,,
6998067,89020073,01,01,,
6987563,89026297,03,01,,
6993736,89017122,04,01,01,
6987076,89004159,01,01,,
6979875,89020647,03,01,,
6981074,89021791,01,01,,
7001972,89004655,01,01,,
6992176,89027723,01,01,,
6987273,89004148,01,01,,
6982868,89023819,01,01,,
6983917,89024639,03,01,,
7001057,89004625,01,01,,
6989582,89027371,01,01,,
6981983,89022610,01,01,,
6984790,89025272,01,01,,
6982623,89022303,01,01,,
6996227,89004420,01,01,,
6992793,89028028,01,01,,
7000450,89004642,04,01,07,
6985067,89025238,04,01,01,
6987845,89026687,01,01,,
6991421,89004349,01,01,,
6993895,89016907,01,01,,
6996007,89018540,01,01,,
6979548,89026670,04,01,01,
6988356,89004221,01,01,,
6986479,89025959,01,01,,
6981330,89021638,01,01,,
6997680,89020226,04,01,01,
6991091,89004272,01,01,,
6988822,89004208,01,01,,
6984270,89024208,01,01,,
7001868,89022536,01,01,,
6981838,89022909,01,01,,
6998131,89019716,04,01,01,
6984189,89004048,01,01,,
6993265,89027953,01,01,,
6989339,89027415,04,01,01,
6980271,89020946,01,01,,
6994061,89017015,01,01,,
6990683,89027624,01,01,,
6981266,89021550,03,01,,
6983403,89004019,01,01,,
6999166,89004610,01,01,,
6996067,89018579,01,01,,
6985109,89025140,01,01,,
6983710,89023056,04,01,01,
7001132,89022080,03,01,,
6981346,89021655,01,01,,
6988103,89004178,04,01,01,
6999193,89020797,01,01,,
6995338,89018672,04,01,01,
6990963,89027578,04,01,01,
6980907,89003952,01,01,,
6992265,89027765,01,01,,
6986096,89026094,03,01,,
7002144,89022485,01,01,,
7000917,89022030,04,04,01,01
6995900,89018450,04,01,01,
6996670,89019377,03,01,,
6980768,89022011,01,01,,
6985615,89024784,01,01,,
6995956,89018491,04,01,01,
6992841,89027970,01,01,,
6987419,89026345,01,01,,
6997058,89004468,01,01,,
6987681,89026269,01,01,,
6986853,89026440,01,01,,
6985221,89024728,01,01,,
6994640,89017725,03,01,,
6981037,89021767,03,01,,
6995902,89018452,01,01,,
6997705,89020228,04,01,01,
6999180,89020689,01,01,,
6983860,89004056,01,01,,
6987680,89004143,04,01,07,
6981298,89021614,04,01,01,
6995080,89017706,03,01,,
6991464,89004350,01,01,,
6980604,89021222,01,01,,
6994974,89017638,01,01,,
6989573,89027354,01,01,,
6998107,89020120,01,01,,
6981671,89021340,04,01,01,
6984761,89025266,03,01,,
6983567,89023150,01,01,,
6992179,89027725,01,01,,
6987811,89026681,01,01,,
6998999,89020908,01,01,,
6992405,89016722,04,01,01,
7001336,89022020,04,04,06,06
6996206,89018376,04,01,01,
6992356,89016706,04,01,01,
7000299,89021479,04,01,01,
6998393,89021137,04,01,01,
6992367,89016712,03,03,,
7002420,89022746,04,01,01,
6985216,89025213,03,03,,
7002416,89022734,04,01,01,
6981842,89022914,04,01,01,
7000282,89021474,04,01,01,
6995381,89018799,03,01,,
6999013,89020919,04,01,01,
6981620,89021394,03,01,,
6998381,89021093,01,01,,
6991482,89027894,01,01,,
6988495,89004239,04,04,07,06
6992220,89027748,03,01,,
6980541,89003886,04,01,07,
6991374,89004346,01,01,,
6995014,89017671,03,01,,
7001914,89022424,01,01,,
6990501,89027697,01,01,,
6992415,89016731,01,01,,
6989428,89027433,01,01,,
6996385,89004495,01,01,,
6997891,89019947,01,01,,
6992048,89004336,01,01,,
6991843,89004332,01,01,,
7000840,89022135,03,01,,
6991850,89027778,01,01,,
6993847,89016886,03,03,,
6981557,89021454,01,01,,
6986544,89025395,03,01,,
7002107,89022472,04,01,01,
6998410,89021183,04,01,01,
6989034,89027005,03,01,,
6986641,89025461,03,01,,
6988592,89027030,03,01,,
6989022,89027014,03,01,,
6988562,89027024,03,01,,
6988658,89027045,03,01,,
6998401,89021156,04,01,01,
6986522,89025560,03,01,,
6986576,89025417,03,01,,
6985774,89026169,03,01,,
6984609,89024043,03,01,,
6985113,89025147,03,01,,
6984423,89024331,03,01,,
6981040,89021770,03,01,,
6982704,89022237,04,04,01,01
6982806,89023766,03,01,,
6984628,89023977,03,01,,
6988411,89004229,04,01,07,
6982027,89022731,03,01,,
6981873,89022941,04,04,01,01
6995575,89018901,01,01,,
6983625,89004004,04,01,07,
6985724,89024872,03,01,,
6986379,89025868,03,01,,
6984422,89024328,03,01,,
6984704,89024098,03,01,,
6984359,89024273,03,01,,
6981527,89021444,01,01,,
6997317,89018974,03,01,,
6986282,89025785,03,01,,
6984117,89024448,03,01,,
6984230,89024113,03,01,,
6984236,89024127,03,01,,
6984674,89024079,03,01,,
6983299,89023271,01,01,,
6988441,89027153,03,01,,
6996351,89019343,01,01,,
6989920,89027289,01,01,,
6996514,89019635,03,01,,
6979454,89026654,04,01,01,
6997843,89004549,01,01,,
6997067,89004477,01,01,,
6997369,89004556,01,01,,
6985465,89025099,01,01,,
6985699,89004071,01,01,,
6990705,89004284,01,01,,
6979848,89020588,01,01,,
6987809,89026680,03,01,,
7001068,89004636,01,01,,
7000779,89022129,01,01,,
6979800,89003876,01,01,,
6990706,89004285,01,01,,
6994431,89004408,01,01,,
6996515,89019638,01,01,,
6979487,89026663,04,01,01,
6982899,89023845,01,01,,
6982110,89003982,01,01,,
6985419,89025017,03,01,,
6991562,89027912,01,01,,
6982427,89022567,03,01,,
6981856,89022934,01,01,,
6997673,89020214,03,01,,
6994434,89004411,01,01,,
6997674,89020217,03,01,,
6997648,89020211,03,01,,
6988075,89026549,04,01,01,
6998076,89020097,01,01,,
6998068,89020076,01,01,,
6994432,89004409,01,01,,
6998072,89020088,01,01,,
6998062,89020056,01,01,,
6996335,89018434,03,01,,
6999276,89020714,01,01,,
6993215,89027964,01,01,,
6998260,89019787,01,01,,
6979948,89020710,03,01,,
6982430,89022575,03,01,,
6989618,89027392,01,01,,
6983950,89024659,03,01,,
6987452,89026356,01,01,,
6999305,89020721,04,01,01,
6984994,89025357,01,01,,
6995163,89017512,01,01,,
6987499,89004154,01,01,,
6988840,89004209,01,01,,
6981792,89022884,01,01,,
6988395,89027131,04,04,01,01
7001099,89022075,01,01,,
6997411,89020451,01,01,,
6979585,89026507,03,01,,
6980866,89022079,03,01,,
7002285,89004649,01,01,,
7000698,89004640,04,01,07,
6996260,89018341,01,01,,
6985971,89026234,01,01,,
6999189,89004608,01,01,,
6981758,89022870,01,01,,
7002279,89022396,03,01,,
6987791,89004188,01,01,,
6993600,89017028,01,01,,
6992528,89004363,01,01,,
6979508,89026632,01,01,,
6983356,89023285,03,01,,
6989109,89026874,04,01,01,
6997763,89020163,01,01,,
6990006,89027326,01,01,,
6983884,89024592,03,01,,
7001134,89022082,01,01,,
6997148,89019124,01,01,,
6995828,89018766,04,01,01,
6979402,89026617,03,01,,
6999306,89020723,04,01,01,
6997399,89020438,01,01,,
