ID_ASUNTO_RCV|TIPO_ASUNTO|NUMERO_ACTIVO
6000000000001640|Litigio|7424151
6000000000001641|Litigio|7448604
6000000000001641|Litigio|7451831
6000000000001641|Litigio|7448336
6000000000001641|Litigio|7447930
6000000000001642|Litigio|7431713
6000000000001643|Litigio|7319300
6000000000001644|Litigio|7420285
6000000000001645|Litigio|7453992
6000000000001646|Litigio|7450256
6000000000001647|Litigio|7352429
6000000000001648|Litigio|7422265
6000000000001649|Litigio|7319769
6000000000001649|Litigio|7319766
6000000000001649|Litigio|7319765
6000000000001649|Litigio|7319770
6000000000001649|Litigio|7319771
6000000000001649|Litigio|7319767
6000000000001649|Litigio|7319768
6000000000001650|Litigio|7306634
6000000000001651|Litigio|7447938
6000000000001652|Litigio|7315144
6000000000001653|Litigio|7374330
6000000000001654|Litigio|7317555
6000000000001656|Litigio|7454710
6000000000001657|Litigio|7420246
6000000000001658|Litigio|7337144
6000000000001658|Litigio|7337143
6000000000001658|Litigio|7337142
6000000000001659|Litigio|7452150
6000000000001660|Litigio|7420283
6000000000001660|Litigio|7420284
6000000000001660|Litigio|7420201
6000000000001661|Litigio|7319575
6000000000001662|Litigio|7344407
6000000000001663|Litigio|7421207
6000000000001664|Litigio|7420186
6000000000001664|Litigio|7420187
6000000000001664|Litigio|7420185
6000000000001665|Litigio|7420264
6000000000001666|Litigio|7315168
6000000000001667|Litigio|7449457
6000000000001668|Litigio|7455473
6000000000001669|Litigio|7420237
6000000000001670|Litigio|7431689
6000000000001670|Litigio|7420233
6000000000001671|Litigio|7314094
6000000000001672|Litigio|7449771
6000000000001673|Litigio|7420270
6000000000001674|Litigio|7316204
6000000000001674|Litigio|7316205
6000000000001674|Litigio|7316203
6000000000001675|Litigio|7314084
6000000000001675|Litigio|7314083
6000000000001676|Litigio|7448032
6000000000001676|Litigio|7454727
6000000000001676|Litigio|7447645
6000000000001676|Litigio|7454978
6000000000001676|Litigio|7452927
6000000000001676|Litigio|7454729
6000000000001677|Litigio|7447644
6000000000001677|Litigio|7451767
6000000000001678|Litigio|7452464
6000000000001678|Litigio|7452656
6000000000001679|Litigio|7454549
6000000000001681|Litigio|7455097
6000000000001682|Litigio|7433891
6000000000001683|Litigio|7420230
6000000000001684|Litigio|7455621
6000000000001684|Litigio|7455615
6000000000001685|Litigio|7452451
6000000000001685|Litigio|7448887
6000000000001685|Litigio|7446897
6000000000001685|Litigio|7447519
6000000000001685|Litigio|7454445
6000000000001686|Litigio|7449104
6000000000001687|Litigio|7449767
6000000000001688|Litigio|7319219
6000000000001689|Litigio|7314067
6000000000001690|Litigio|7455101
6000000000001691|Litigio|7306799
6000000000001692|Litigio|7420294
6000000000001693|Litigio|7317015
6000000000001694|Litigio|7316834
6000000000001695|Litigio|7318373
6000000000001696|Litigio|7420301
6000000000001697|Litigio|7308849
6000000000001698|Litigio|7420215
6000000000001699|Litigio|7453760
6000000000001700|Litigio|7420287
6000000000001701|Litigio|7454528
6000000000001702|Litigio|7320246
6000000000001703|Litigio|7451485
6000000000001703|Litigio|7449586
6000000000001704|Litigio|7423006
6000000000001705|Litigio|7305693
6000000000001706|Litigio|7452372
6000000000001707|Litigio|7318518
6000000000001707|Litigio|7318517
6000000000001708|Litigio|7451415
6000000000001708|Litigio|7451372
6000000000001709|Litigio|7449554
6000000000001710|Litigio|7452684
6000000000001711|Litigio|7344395
6000000000001712|Litigio|7420641
6000000000001713|Litigio|7452655
6000000000001714|Litigio|7447637
6000000000001715|Litigio|7337347
6000000000001715|Litigio|7337350
6000000000001715|Litigio|7337353
6000000000001715|Litigio|7337346
6000000000001715|Litigio|7337338
6000000000001715|Litigio|7337345
6000000000001715|Litigio|7337341
6000000000001715|Litigio|7337351
6000000000001715|Litigio|7337339
6000000000001715|Litigio|7337348
6000000000001715|Litigio|7337352
6000000000001715|Litigio|7337340
6000000000001715|Litigio|7337344
6000000000001715|Litigio|7337342
6000000000001715|Litigio|7337349
6000000000001715|Litigio|7337354
6000000000001715|Litigio|7337343
6000000000001715|Litigio|7337355
6000000000001715|Litigio|7337337
6000000000001716|Litigio|7318835
6000000000001717|Litigio|7420360
6000000000001718|Litigio|7431913
6000000000001719|Litigio|7446905
6000000000001720|Litigio|7449969
6000000000001720|Litigio|7450100
6000000000001720|Litigio|7447426
6000000000001720|Litigio|7452862
6000000000001720|Litigio|7455214
6000000000001720|Litigio|7453314
6000000000001720|Litigio|7453837
6000000000001721|Litigio|7319303
6000000000001721|Litigio|7319304
6000000000001722|Litigio|7449108
6000000000001723|Litigio|7317381
6000000000001723|Litigio|7317375
6000000000001723|Litigio|7317386
6000000000001723|Litigio|7317380
6000000000001723|Litigio|7317374
6000000000001723|Litigio|7317384
6000000000001723|Litigio|7317385
6000000000001723|Litigio|7317383
6000000000001723|Litigio|7317377
6000000000001723|Litigio|7317379
6000000000001723|Litigio|7317376
6000000000001723|Litigio|7317378
6000000000001723|Litigio|7317382
6000000000001723|Litigio|7317373
6000000000001724|Litigio|7447806
6000000000001725|Litigio|7454124
6000000000001726|Litigio|8880171
6000000000001727|Litigio|7305561
6000000000001727|Litigio|7305560
6000000000001728|Litigio|7420397
6000000000001729|Litigio|7447459
6000000000001730|Litigio|7420461
6000000000001731|Litigio|7319314
6000000000001732|Litigio|7314092
6000000000001733|Litigio|7306786
6000000000001734|Litigio|7420706
6000000000001735|Litigio|7317431
6000000000001736|Litigio|7450120
6000000000001736|Litigio|7451960
6000000000001737|Litigio|7319980
6000000000001738|Litigio|7315000
6000000000001739|Litigio|7420607
6000000000001740|Litigio|7420600
6000000000001741|Litigio|7420350
6000000000001742|Litigio|7315408
6000000000001742|Litigio|7315407
6000000000001742|Litigio|7315406
6000000000001742|Litigio|7315410
6000000000001742|Litigio|7315411
6000000000001742|Litigio|7315409
6000000000001743|Litigio|7455275
6000000000001744|Litigio|7344523
6000000000001745|Litigio|7314702
6000000000001745|Litigio|7314708
6000000000001745|Litigio|7314700
6000000000001745|Litigio|7314706
6000000000001745|Litigio|7314703
6000000000001745|Litigio|7314698
6000000000001745|Litigio|7314704
6000000000001745|Litigio|7314699
6000000000001745|Litigio|7314697
6000000000001745|Litigio|7314701
6000000000001745|Litigio|7314707
6000000000001745|Litigio|7314709
6000000000001745|Litigio|7314705
6000000000001746|Litigio|7420344
6000000000001747|Litigio|7448089
6000000000001748|Litigio|7314592
6000000000001749|Litigio|7420527
6000000000001750|Litigio|7452651
6000000000001750|Litigio|7451006
6000000000001750|Litigio|7450802
6000000000001751|Litigio|7319669
6000000000001752|Litigio|7314315
6000000000001752|Litigio|7314314
6000000000001753|Litigio|7451047
6000000000001754|Litigio|7448326
6000000000001755|Litigio|7419631
6000000000001756|Litigio|7316664
6000000000001758|Litigio|7419627
6000000000001759|Litigio|7455215
6000000000001759|Litigio|7453724
6000000000001759|Litigio|7449860
6000000000001759|Litigio|7447317
6000000000001760|Litigio|7316243
6000000000001761|Litigio|7319560
6000000000001762|Litigio|7447323
6000000000001763|Litigio|8880035
6000000000001763|Litigio|7452381
6000000000001763|Litigio|7315871
6000000000001763|Litigio|7315870
6000000000001764|Litigio|7420016
6000000000001765|Litigio|7451971
6000000000001766|Litigio|7453892
6000000000001767|Litigio|7420570
6000000000001768|Litigio|7316234
6000000000001768|Litigio|7452722
6000000000001769|Litigio|7451149
6000000000001769|Litigio|7450623
6000000000001770|Litigio|7314175
6000000000001771|Litigio|7455616
6000000000001772|Litigio|7455521
6000000000001773|Litigio|7318220
6000000000001773|Litigio|7318223
6000000000001773|Litigio|7318221
6000000000001773|Litigio|7318222
6000000000001773|Litigio|7318219
6000000000001774|Litigio|7314683
6000000000001774|Litigio|7314685
6000000000001774|Litigio|7314686
6000000000001774|Litigio|7314684
6000000000001775|Litigio|7316190
6000000000001776|Litigio|7318505
6000000000001777|Litigio|7385595
6000000000001777|Litigio|7385594
6000000000001778|Litigio|7420436
6000000000001779|Litigio|7317039
6000000000001779|Litigio|7317040
6000000000001780|Litigio|7454544
6000000000001781|Litigio|7420621
6000000000001782|Litigio|7403062
6000000000001783|Litigio|7454973
6000000000001783|Litigio|7454584
6000000000001783|Litigio|7447253
6000000000001783|Litigio|7452023
6000000000001784|Litigio|7318794
6000000000001785|Litigio|7449722
6000000000001786|Litigio|7452151
6000000000001786|Litigio|7449432
6000000000001787|Litigio|7454986
6000000000001787|Litigio|7454876
6000000000001787|Litigio|7447805
6000000000001788|Litigio|7447501
6000000000001789|Litigio|7449216
6000000000001789|Litigio|7449175
6000000000001789|Litigio|7449267
6000000000001790|Litigio|7360561
6000000000001791|Litigio|7452652
6000000000001792|Litigio|7314101
6000000000001792|Litigio|7314104
6000000000001792|Litigio|7314098
6000000000001792|Litigio|7314106
6000000000001792|Litigio|7314107
6000000000001792|Litigio|7314097
6000000000001792|Litigio|7314103
6000000000001792|Litigio|7314100
6000000000001792|Litigio|7448891
6000000000001792|Litigio|7314105
6000000000001792|Litigio|7314102
6000000000001792|Litigio|7314099
6000000000001793|Litigio|7432405
6000000000001793|Litigio|7432403
6000000000001793|Litigio|7432404
6000000000001794|Litigio|7385619
6000000000001794|Litigio|7385618
6000000000001795|Litigio|7420609
6000000000001796|Litigio|7318238
6000000000001797|Litigio|7320015
6000000000001798|Litigio|7448230
6000000000001799|Litigio|8880102
6000000000001800|Litigio|7318494
6000000000001801|Litigio|7449555
6000000000001802|Litigio|7450354
6000000000001803|Litigio|7448520
6000000000001804|Litigio|7419736
6000000000001804|Litigio|7419792
6000000000001804|Litigio|7419850
6000000000001804|Litigio|7419899
6000000000001804|Litigio|7419791
6000000000001804|Litigio|7419759
6000000000001804|Litigio|7419860
6000000000001804|Litigio|7419992
6000000000001804|Litigio|7420001
6000000000001804|Litigio|7419709
6000000000001804|Litigio|7420580
6000000000001804|Litigio|7422519
6000000000001804|Litigio|7422518
6000000000001804|Litigio|7419950
6000000000001804|Litigio|7419770
6000000000001804|Litigio|7420028
6000000000001804|Litigio|7419752
6000000000001804|Litigio|7419793
6000000000001804|Litigio|7419683
6000000000001805|Litigio|7317547
6000000000001805|Litigio|7317544
6000000000001805|Litigio|7317548
6000000000001805|Litigio|7317543
6000000000001805|Litigio|7317545
6000000000001805|Litigio|7317546
6000000000001806|Litigio|7453725
6000000000001806|Litigio|7454762
6000000000001807|Litigio|7447981
6000000000001808|Litigio|7420643
6000000000001809|Litigio|7314204
6000000000001810|Litigio|7452871
6000000000001811|Litigio|7448826
6000000000001811|Litigio|7447493
6000000000001812|Litigio|7420670
6000000000001813|Litigio|7453626
6000000000001814|Litigio|7316230
6000000000001815|Litigio|7453496
6000000000001816|Litigio|7448082
6000000000001817|Litigio|7314277
6000000000001818|Litigio|7447888
6000000000001819|Litigio|7315975
6000000000001820|Litigio|7450879
6000000000001820|Litigio|7453402
6000000000001821|Litigio|7448884
6000000000001821|Litigio|7452928
6000000000001822|Litigio|7420440
6000000000001823|Litigio|7373352
6000000000001823|Litigio|7373350
6000000000001823|Litigio|7373351
6000000000001823|Litigio|7373349
6000000000001824|Litigio|7317528
6000000000001825|Litigio|7453053
6000000000001826|Litigio|7450122
6000000000001827|Litigio|7319073
6000000000001828|Litigio|7455245
6000000000001829|Litigio|7372759
6000000000001830|Litigio|7447822
6000000000001831|Litigio|7420501
6000000000001832|Litigio|7451819
6000000000001833|Litigio|7450886
6000000000001834|Litigio|7453171
6000000000001835|Litigio|7421054
6000000000001836|Litigio|7326776
6000000000001837|Litigio|7451600
6000000000001838|Litigio|7455130
6000000000001839|Litigio|7317788
6000000000001840|Litigio|7421055
6000000000001841|Litigio|7419767
6000000000001842|Litigio|7386650
6000000000001843|Litigio|7314799
6000000000001844|Litigio|7420885
6000000000001845|Litigio|7420756
6000000000001846|Litigio|7315389
6000000000001847|Litigio|7419787
6000000000001847|Litigio|7420005
6000000000001848|Litigio|7455378
6000000000001848|Litigio|7448124
6000000000001849|Litigio|7317289
6000000000001850|Litigio|7361046
6000000000001851|Litigio|7320384
6000000000001852|Litigio|7318595
6000000000001853|Litigio|7450792
6000000000001854|Litigio|7360426
6000000000001855|Litigio|7420808
6000000000001855|Litigio|7455277
6000000000001855|Litigio|7420810
6000000000001855|Litigio|7420809
6000000000001856|Litigio|7450586
6000000000001857|Litigio|7419721
6000000000001858|Litigio|7449107
6000000000001859|Litigio|7318045
6000000000001860|Litigio|7453962
6000000000001861|Litigio|7361162
6000000000001862|Litigio|7447993
6000000000001863|Litigio|7326777
6000000000001864|Litigio|7421101
6000000000001865|Litigio|7315224
6000000000001866|Litigio|7422326
6000000000001867|Litigio|7453700
6000000000001868|Litigio|7315440
6000000000001868|Litigio|7315441
6000000000001868|Litigio|7315439
6000000000001869|Litigio|7451085
6000000000001870|Litigio|7320249
6000000000001871|Litigio|7422581
6000000000001872|Litigio|7356936
6000000000001873|Litigio|7320395
6000000000001874|Litigio|7318793
6000000000001875|Litigio|7448916
6000000000001875|Litigio|7454134
6000000000001875|Litigio|7455050
6000000000001876|Litigio|7432407
6000000000001877|Litigio|7319320
6000000000001877|Litigio|7319319
6000000000001878|Litigio|7314203
6000000000001879|Litigio|7316850
6000000000001879|Litigio|7316851
6000000000001880|Litigio|7453064
6000000000001881|Litigio|7316227
6000000000001882|Litigio|7317560
6000000000001882|Litigio|7317558
6000000000001882|Litigio|7317564
6000000000001882|Litigio|7317562
6000000000001882|Litigio|7317559
6000000000001882|Litigio|7317561
6000000000001882|Litigio|7317570
6000000000001882|Litigio|7317563
6000000000001882|Litigio|7317557
6000000000001882|Litigio|7317567
6000000000001882|Litigio|7317569
6000000000001882|Litigio|7317568
6000000000001882|Litigio|7317565
6000000000001882|Litigio|7317566
6000000000001883|Litigio|7314744
6000000000001883|Litigio|7314745
6000000000001883|Litigio|7314743
6000000000001884|Litigio|7318124
6000000000001884|Litigio|7318123
6000000000001884|Litigio|7318126
6000000000001884|Litigio|7318125
6000000000001885|Litigio|7316830
6000000000001886|Litigio|7386363
6000000000001887|Litigio|7319624
6000000000001888|Litigio|7320186
6000000000001889|Litigio|7358138
6000000000001890|Litigio|7316292
6000000000001891|Litigio|7319778
6000000000001891|Litigio|7319779
6000000000001892|Litigio|7450134
6000000000001893|Litigio|7431976
6000000000001894|Litigio|7314022
6000000000001894|Litigio|7314023
6000000000001895|Litigio|7319275
6000000000001896|Litigio|7319015
6000000000001897|Litigio|7357935
6000000000001898|Litigio|7448689
6000000000001899|Litigio|7361160
6000000000001900|Litigio|7452313
6000000000001901|Litigio|7421071
6000000000001901|Litigio|7451454
6000000000001902|Litigio|7454512
6000000000001903|Litigio|7431919
6000000000001904|Litigio|7421104
6000000000001905|Litigio|7448199
6000000000001906|Litigio|7421216
6000000000001907|Litigio|7421056
6000000000001908|Litigio|7453090
6000000000001909|Litigio|7320377
6000000000001909|Litigio|7320376
6000000000001909|Litigio|7320374
6000000000001909|Litigio|7320378
6000000000001909|Litigio|7320375
6000000000001910|Litigio|7318903
6000000000001911|Litigio|7420976
6000000000001912|Litigio|7317733
6000000000001912|Litigio|7317732
6000000000001912|Litigio|7317731
6000000000001912|Litigio|7317734
6000000000001913|Litigio|7316372
6000000000001914|Litigio|7420954
6000000000001915|Litigio|7361077
6000000000001916|Litigio|7421061
6000000000001917|Litigio|7318425
6000000000001918|Litigio|7314959
6000000000001919|Litigio|7433911
6000000000001920|Litigio|7316224
6000000000001921|Litigio|7305420
6000000000001922|Litigio|7451569
6000000000001922|Litigio|7452611
6000000000001923|Litigio|7368813
6000000000001924|Litigio|7448938
6000000000001925|Litigio|7454795
6000000000001925|Litigio|7452214
6000000000001925|Litigio|7447348
6000000000001925|Litigio|7447189
6000000000001925|Litigio|7455286
6000000000001925|Litigio|7451273
6000000000001925|Litigio|7453474
6000000000001925|Litigio|7453906
6000000000001925|Litigio|7449041
6000000000001925|Litigio|7453887
6000000000001925|Litigio|7452243
6000000000001925|Litigio|7450554
6000000000001925|Litigio|7451045
6000000000001925|Litigio|7455268
6000000000001926|Litigio|7449159
6000000000001927|Litigio|7317597
6000000000001927|Litigio|7317598
6000000000001928|Litigio|7317634
6000000000001929|Litigio|7453294
6000000000001930|Litigio|7421052
6000000000001931|Litigio|7420761
6000000000001932|Litigio|7317391
6000000000001933|Litigio|7447372
6000000000001933|Litigio|7454779
6000000000001933|Litigio|7450810
6000000000001934|Litigio|7319600
6000000000001935|Litigio|7326760
6000000000001936|Litigio|7454332
6000000000001938|Litigio|7448174
6000000000001938|Litigio|7449914
6000000000001939|Litigio|7452894
6000000000001940|Litigio|7313995
6000000000001941|Litigio|7315546
6000000000001942|Litigio|7319735
6000000000001943|Litigio|7319501
6000000000001944|Litigio|7419940
6000000000001945|Litigio|7314901
6000000000001945|Litigio|7314900
6000000000001945|Litigio|7314905
6000000000001945|Litigio|7314899
6000000000001945|Litigio|7314906
6000000000001945|Litigio|7314903
6000000000001945|Litigio|7314904
6000000000001945|Litigio|7314902
6000000000001945|Litigio|7314907
6000000000001946|Litigio|7454239
6000000000001946|Litigio|7314090
6000000000001947|Litigio|7449163
6000000000001948|Litigio|7320086
6000000000001949|Litigio|7420800
6000000000001949|Litigio|7420801
6000000000001950|Litigio|7419704
6000000000001950|Litigio|7420942
6000000000001950|Litigio|7419749
6000000000001951|Litigio|7452918
6000000000001951|Litigio|7448942
6000000000001952|Litigio|7377432
6000000000001953|Litigio|7318934
6000000000001954|Litigio|7420832
6000000000001955|Litigio|7319948
6000000000001955|Litigio|7319895
6000000000001956|Litigio|7320254
6000000000001957|Litigio|7423430
6000000000001958|Litigio|7451381
6000000000001959|Litigio|7420745
6000000000001960|Litigio|7316377
6000000000001960|Litigio|7316376
6000000000001961|Litigio|7319034
6000000000001962|Litigio|7315111
6000000000001963|Litigio|7447146
6000000000001963|Litigio|7448501
6000000000001963|Litigio|7453065
6000000000001963|Litigio|7454610
6000000000001963|Litigio|7447983
6000000000001963|Litigio|7450364
6000000000001963|Litigio|7451710
6000000000001963|Litigio|7447200
6000000000001963|Litigio|7449445
6000000000001963|Litigio|7449996
6000000000001963|Litigio|7452366
6000000000001963|Litigio|7452122
6000000000001963|Litigio|7449738
6000000000001963|Litigio|7450455
6000000000001963|Litigio|7452305
6000000000001963|Litigio|7452824
6000000000001963|Litigio|7448691
6000000000001963|Litigio|7453896
6000000000001964|Litigio|7419881
6000000000001965|Litigio|7336676
6000000000001966|Litigio|7358018
6000000000001967|Litigio|7453376
6000000000001968|Litigio|7450444
6000000000001969|Litigio|7448989
6000000000001970|Litigio|7368797
6000000000001971|Litigio|7316237
6000000000001971|Litigio|7316236
6000000000001972|Litigio|7420880
6000000000001973|Litigio|7420032
6000000000001974|Litigio|7454337
6000000000001975|Litigio|7453655
6000000000001975|Litigio|7454361
6000000000001975|Litigio|7448805
6000000000001975|Litigio|7452813
6000000000001975|Litigio|7447158
6000000000001975|Litigio|7450462
6000000000001975|Litigio|7449833
6000000000001975|Litigio|7448496
6000000000001975|Litigio|7453797
6000000000001975|Litigio|7451640
6000000000001976|Litigio|7421027
6000000000001977|Litigio|7314069
6000000000001978|Litigio|7453244
6000000000001979|Litigio|7403384
6000000000001980|Litigio|7387386
6000000000001981|Litigio|7319572
6000000000001982|Litigio|7314689
6000000000001983|Litigio|7420855
6000000000001984|Litigio|7453161
6000000000001984|Litigio|7421072
6000000000001985|Litigio|7385629
6000000000001986|Litigio|7419835
6000000000001986|Litigio|7420948
6000000000001987|Litigio|7317530
6000000000001988|Litigio|7419973
6000000000001989|Litigio|7419877
6000000000001990|Litigio|7421010
6000000000001991|Litigio|7453570
6000000000001992|Litigio|7420963
6000000000001993|Litigio|7453070
6000000000001994|Litigio|7378520
6000000000001994|Litigio|7378522
6000000000001994|Litigio|7378519
6000000000001995|Litigio|7316855
6000000000001996|Litigio|7318770
6000000000001997|Litigio|7455530
6000000000001998|Litigio|7419865
6000000000001999|Litigio|7318474
6000000000002000|Litigio|7449290
6000000000002001|Litigio|7319078
6000000000002002|Litigio|7420981
6000000000002003|Litigio|7318527
6000000000002003|Litigio|7318528
6000000000002003|Litigio|7318526
6000000000002004|Litigio|7453059
6000000000002005|Litigio|7318757
6000000000002006|Litigio|7449678
6000000000002007|Litigio|7424212
6000000000002008|Litigio|7452838
6000000000002009|Litigio|7420939
6000000000002010|Litigio|7420794
6000000000002011|Litigio|7420911
6000000000002012|Litigio|7454481
6000000000002012|Litigio|7447988
6000000000002012|Litigio|7454718
6000000000002013|Litigio|7421065
6000000000002014|Litigio|7386654
6000000000002015|Litigio|7419935
6000000000002015|Litigio|7419944
6000000000002016|Litigio|7419939
6000000000002016|Litigio|7419867
6000000000002017|Litigio|7419720
6000000000002018|Concursal|7361002
6000000000002018|Concursal|7360999
6000000000002018|Concursal|7361001
6000000000002019|Concursal|7422280
6000000000002019|Concursal|7422276
6000000000002019|Concursal|7422291
6000000000002019|Concursal|7422273
6000000000002019|Concursal|7422272
6000000000002019|Concursal|7422284
6000000000002019|Concursal|7422304
6000000000002019|Concursal|7422290
6000000000002019|Concursal|7422288
6000000000002019|Concursal|7422281
6000000000002019|Concursal|7422294
6000000000002019|Concursal|7422270
6000000000002019|Concursal|7422278
6000000000002019|Concursal|7422271
6000000000002019|Concursal|7422282
6000000000002019|Concursal|7422274
6000000000002019|Concursal|7422299
6000000000002019|Concursal|7422298
6000000000002019|Concursal|7422275
6000000000002019|Concursal|7422301
6000000000002019|Concursal|7422289
6000000000002019|Concursal|7422292
6000000000002019|Concursal|7422295
6000000000002019|Concursal|7422279
6000000000002019|Concursal|7422287
6000000000002019|Concursal|7422297
6000000000002019|Concursal|7422303
6000000000002019|Concursal|7422296
6000000000002019|Concursal|7422283
6000000000002019|Concursal|7422277
6000000000002019|Concursal|7422300
6000000000002019|Concursal|7422286
6000000000002019|Concursal|7422293
6000000000002019|Concursal|7422302
6000000000002019|Concursal|7422285
6000000000002020|Concursal|7421221
6000000000002020|Concursal|7451351
6000000000002021|Concursal|7423002
6000000000002022|Concursal|7448013
6000000000002022|Concursal|7454242
6000000000002023|Concursal|7420132
6000000000002024|Concursal|7316462
6000000000002025|Concursal|7318323
6000000000002025|Concursal|7318601
6000000000002025|Concursal|7318322
6000000000002025|Concursal|7450125
6000000000002025|Concursal|7447844
6000000000002025|Concursal|7450665
6000000000002025|Concursal|7448729
6000000000002025|Concursal|7318320
6000000000002025|Concursal|7318324
6000000000002025|Concursal|7318315
6000000000002025|Concursal|7318603
6000000000002025|Concursal|7318602
6000000000002025|Concursal|7320392
6000000000002025|Concursal|7320388
6000000000002025|Concursal|7451818
6000000000002025|Concursal|7318321
6000000000002025|Concursal|7320390
6000000000002025|Concursal|7318604
6000000000002025|Concursal|7318314
6000000000002025|Concursal|7318318
6000000000002025|Concursal|7319979
6000000000002025|Concursal|7455132
6000000000002025|Concursal|7318319
6000000000002025|Concursal|7318600
6000000000002025|Concursal|7318316
6000000000002025|Concursal|7318317
6000000000002025|Concursal|7320391
6000000000002025|Concursal|7320389
6000000000002025|Concursal|7448954
6000000000002025|Concursal|7453673
6000000000002026|Concursal|7453436
6000000000002027|Concursal|7419906
6000000000002028|Concursal|7422995
6000000000002029|Concursal|7344390
6000000000002029|Concursal|7344391
6000000000002029|Concursal|7344392
6000000000002030|Concursal|7452352
6000000000002031|Concursal|7319885
6000000000002031|Concursal|7452681
6000000000002032|Concursal|7447511
6000000000002033|Concursal|7450640
6000000000002033|Concursal|7447420
6000000000002033|Concursal|7448094
6000000000002033|Concursal|7314885
6000000000002033|Concursal|7364033
6000000000002034|Concursal|7449166
6000000000002034|Concursal|7451544
6000000000002034|Concursal|7447753
6000000000002034|Concursal|7450546
6000000000002035|Concursal|7344616
6000000000002035|Concursal|7344613
6000000000002035|Concursal|7344599
6000000000002035|Concursal|7344606
6000000000002035|Concursal|7344615
6000000000002035|Concursal|7344617
6000000000002035|Concursal|7344607
6000000000002035|Concursal|7344595
6000000000002035|Concursal|7344598
6000000000002035|Concursal|7344609
6000000000002035|Concursal|7344608
6000000000002035|Concursal|7344594
6000000000002035|Concursal|7344600
6000000000002035|Concursal|7344603
6000000000002035|Concursal|7344611
6000000000002035|Concursal|7344605
6000000000002035|Concursal|7344610
6000000000002035|Concursal|7344592
6000000000002035|Concursal|7344601
6000000000002035|Concursal|7344597
6000000000002035|Concursal|7344618
6000000000002035|Concursal|7344612
6000000000002035|Concursal|7344604
6000000000002035|Concursal|7344614
6000000000002035|Concursal|7344602
6000000000002035|Concursal|7344596
6000000000002035|Concursal|7344619
6000000000002035|Concursal|7344590
6000000000002035|Concursal|7344593
6000000000002035|Concursal|7344591
6000000000002036|Concursal|7423021
6000000000002036|Concursal|7423023
6000000000002036|Concursal|7419911
6000000000002036|Concursal|7423022
6000000000002037|Concursal|7358127
6000000000002038|Concursal|7422831
6000000000002039|Concursal|7319213
6000000000002039|Concursal|7319212
6000000000002040|Concursal|7419804
6000000000002041|Concursal|7319152
6000000000002042|Concursal|7419563
6000000000002043|Concursal|7447611
6000000000002044|Concursal|7419846
6000000000002046|Concursal|7339558
6000000000002046|Concursal|7339556
6000000000002046|Concursal|7339554
6000000000002046|Concursal|7339559
6000000000002046|Concursal|7339555
6000000000002046|Concursal|7339557
6000000000002047|Concursal|7314085
6000000000002048|Litigio|7453473
6000000000002049|Litigio|7358139
6000000000002050|Litigio|7446856
6000000000002051|Litigio|7364078
6000000000002052|Litigio|7326783
6000000000002052|Litigio|7326780
6000000000002052|Litigio|7315469
6000000000002052|Litigio|7326782
6000000000002052|Litigio|7326784
6000000000002052|Litigio|7326781
6000000000002052|Litigio|7326779
6000000000002053|Litigio|7316390
6000000000002053|Litigio|7316391
6000000000002053|Litigio|7316389
6000000000002054|Litigio|7318622
6000000000002054|Litigio|7318623
6000000000002055|Litigio|7454500
6000000000002056|Litigio|7314690
6000000000002057|Litigio|7315877
6000000000002058|Litigio|7452663
6000000000002059|Litigio|7314824
6000000000002060|Litigio|7420061
6000000000002061|Concursal|7419560
6000000000002062|Litigio|7424215
6000000000002063|Litigio|7420071
6000000000002063|Litigio|7420060
6000000000002064|Litigio|7318806
6000000000002065|Litigio|7315354
6000000000002066|Litigio|7318464
6000000000002067|Concursal|7326831
6000000000002068|Litigio|7420064
6000000000002069|Litigio|7361119
6000000000002069|Litigio|7361117
6000000000002069|Litigio|7361118
6000000000002070|Litigio|7319222
6000000000002071|Litigio|7320289
6000000000002072|Litigio|7317533
6000000000002073|Litigio|7453942
6000000000002074|Litigio|7455126
6000000000002074|Litigio|7450403
6000000000002075|Litigio|7451910
6000000000002077|Litigio|7419588
6000000000002078|Litigio|7316325
6000000000002079|Litigio|7319042
6000000000002080|Concursal|7314323
6000000000002081|Litigio|7420044
6000000000002082|Litigio|7421199
6000000000002083|Litigio|7316256
6000000000002084|Litigio|7317998
6000000000002085|Litigio|7318038
6000000000002086|Litigio|7419670
6000000000002087|Litigio|7450160
6000000000002088|Litigio|8880364
6000000000002088|Litigio|7452521
6000000000002089|Litigio|7317360
6000000000002090|Litigio|7314291
6000000000002091|Litigio|7316091
6000000000002092|Litigio|7319183
6000000000002093|Litigio|7317401
6000000000002094|Litigio|7317404
6000000000002095|Litigio|7421147
6000000000002096|Litigio|7419820
6000000000002097|Litigio|7421150
6000000000002097|Litigio|7421151
6000000000002098|Litigio|7450911
6000000000002098|Litigio|7450103
6000000000002099|Litigio|7448511
6000000000002100|Litigio|7314302
6000000000002101|Litigio|7317460
6000000000002102|Litigio|7316765
6000000000002103|Litigio|7319141
6000000000002104|Litigio|7318278
6000000000002105|Litigio|7316995
6000000000002105|Litigio|7316996
6000000000002106|Litigio|7421196
6000000000002107|Litigio|7317191
6000000000002108|Litigio|7421209
6000000000002109|Litigio|7318005
6000000000002110|Litigio|7454813
6000000000002110|Litigio|7450359
6000000000002111|Litigio|7317551
6000000000002112|Litigio|7421213
