6134708|106717|117441|NULL|2017-11-13
6135561|106741|119392|NULL|2017-11-13
6134702|106737|125151|NULL|2017-11-13
6135522|101810|100276|NULL|2017-03-01
6134575|106719|95348|NULL|2017-11-13
6135218|106721|114679|NULL|2017-11-13
6081181|97248|90732|NULL|2017-07-06
6133780|101812|106394|NULL|2017-03-01
6081183|97250|127081|NULL|1900-01-01
6135182|101843|117101|NULL|2017-01-12
6081174|97241|98481|NULL|2011-12-14
6135970|106739|113654|NULL|2017-11-13
6135508|106716|125449|NULL|2017-11-13
6133875|101754|92621|NULL|2017-04-03
6135134|106740|112521|NULL|2017-11-13
6135406|106742|89968|NULL|2017-11-13
6081155|97203|102990|NULL|2016-12-15
6135802|106733|128310|NULL|2017-11-13
6134430|101808|90895|NULL|2017-03-01
6135995|106745|113751|NULL|2017-11-13
6081225|97165|128449|NULL|2015-07-06
6134447|106730|109676|NULL|2017-11-13
6135994|106735|110841|NULL|2017-11-13
6135359|106738|94849|NULL|2017-11-13
6081304|97107|126177|NULL|2016-01-26
6133720|101672|122419|NULL|2016-06-08
6135133|106732|132859|NULL|2017-11-13
6134449|106734|96581|NULL|2017-11-13
6134078|106748|111910|NULL|2017-11-13
6134797|106720|124811|NULL|2017-11-13
6134599|106736|114727|NULL|2017-11-13
6134820|106753|91787|NULL|2019-02-14
6135847|106683|121014|NULL|2015-04-28
6135197|106747|132903|NULL|2017-11-13
6133892|106751|131675|NULL|2017-11-13
6134411|106722|108570|NULL|2017-11-13
6134823|106744|125562|NULL|2017-11-13
6081238|97154|93882|NULL|2015-07-28
6135196|106731|101893|NULL|2017-11-13
6135764|106723|103851|NULL|2017-11-13
6133784|101726|105933|NULL|2017-12-14
6134127|106727|120811|NULL|2017-11-13
6134426|101710|133929|NULL|2016-02-15
6134489|101691|119542|NULL|2017-10-24
6134188|106728|132853|NULL|2017-11-13
6134207|101690|129326|NULL|2017-06-09
6134591|101556|124271|NULL|2016-05-12
6081536|96958|112369|NULL|2016-11-02
6135876|101610|100460|NULL|2016-05-12
6135403|101619|88685|NULL|2016-05-12
6081239|97155|99467|NULL|2015-07-28
6135584|106725|116719|NULL|2017-11-13
6136918|106718|133891|NULL|2017-11-13
6081279|97135|101111|NULL|2016-11-10
6135448|101700|107308|NULL|2016-04-18
6134362|101709|96340|NULL|2014-12-26
6134227|101620|116943|NULL|2016-05-12
6135160|101698|91099|NULL|2016-09-09
6134424|101508|103918|NULL|2015-03-04
6081350|97068|123748|NULL|2015-07-06
6081335|97053|97519|NULL|2014-09-24
6081396|97028|93297|NULL|2015-10-01
6135930|101644|98769|NULL|2016-04-27
6037580|76505|92151|NULL|1900-01-01
6134843|101643|94737|NULL|2017-02-02
6135106|106680|129331|NULL|2016-08-08
6134307|106630|89286|NULL|2015-06-30
6134474|101602|103749|NULL|2016-05-12
6133714|101491|130047|NULL|2015-03-04
6081530|96952|99462|NULL|2016-11-02
6081562|96984|121152|NULL|2015-10-22
6134815|101554|119304|NULL|2016-05-12
6134788|101514|115310|NULL|2016-02-19
6134244|101553|122602|NULL|2016-05-12
6134760|101618|118142|NULL|2016-05-12
6134171|101512|97497|NULL|2016-04-13
6134071|101507|89839|NULL|2015-03-04
6134771|101566|133781|NULL|2016-05-12
6081522|96944|130626|NULL|2015-01-20
6081533|96955|95713|NULL|2016-11-02
6081534|96956|130228|NULL|2016-11-02
6135400|101496|97612|NULL|2015-03-04
6133883|101493|98275|NULL|2015-03-04
6133832|101502|92914|NULL|2015-03-04
6136101|101539|101820|NULL|2016-05-12
6081535|96957|116952|NULL|2016-11-02
6135431|101497|101824|NULL|2015-03-04
6081515|96937|111053|NULL|2016-05-06
6134802|101505|107833|NULL|2015-03-04
6133737|101494|97072|NULL|2015-03-04
6136104|101482|103543|NULL|2015-03-04
6135556|101506|102451|NULL|2015-03-04
6710948|106445|118745|NULL|2019-03-28
6081532|96954|131799|NULL|2016-11-02
6135244|101555|110678|NULL|2016-05-12
6077003|91591|97859|NULL|2016-06-01
6133735|101485|103114|NULL|2015-03-04
6135601|101490|126945|NULL|2015-03-04
6133909|101504|93629|NULL|2015-03-04
6081529|96951|114057|NULL|2016-11-02
6081516|96938|109615|NULL|2016-03-17
6081531|96953|92977|NULL|2016-11-02
6077192|91530|94584|NULL|1900-01-01
6081511|96933|92551|NULL|2016-05-04
6711170|106387|96728|NULL|2017-02-03
6135905|101484|99219|NULL|2015-03-04
6135602|101495|102802|NULL|2015-03-04
6135165|101492|92965|NULL|2015-03-04
6134924|101486|93538|NULL|2015-03-04
6134752|101431|101717|NULL|2017-06-07
6135939|101430|95242|NULL|2017-09-06
6711474|106426|101633|NULL|1900-01-01
6133765|101342|104158|NULL|2017-05-04
6136518|101521|117919|NULL|2017-05-09
6133710|101487|131452|NULL|2015-03-04
6135189|101488|127346|NULL|2015-03-04
6134699|101432|128532|NULL|2017-09-06
6710913|106305|122746|NULL|2016-05-18
6135192|101498|130451|NULL|2015-03-04
6134882|101324|134718|NULL|2016-10-20
6134688|101483|107481|NULL|2015-03-04
6134201|101501|105492|NULL|2015-03-04
6711359|106366|97628|NULL|2017-01-09
6133749|101475|127924|NULL|2017-07-05
6135468|101489|107673|NULL|2015-03-04
6711473|106388|95233|NULL|2019-07-17
6711033|106346|98681|NULL|2017-01-13
6135466|101503|116750|NULL|2015-03-04
6135148|101376|109314|NULL|2016-04-13
6711433|106349|116610|NULL|2019-11-28
6134570|101451|118518|NULL|2017-02-22
6134037|101500|98582|NULL|2015-03-04
6134036|101499|113131|NULL|2015-03-04
6135372|101295|104234|NULL|2016-10-20
6134373|101309|102397|NULL|2016-10-20
6134527|101299|93170|NULL|2016-10-20
6134061|101316|99469|NULL|2016-10-20
6134683|101323|93106|NULL|2016-10-20
6134407|101433|98995|NULL|2017-09-06
6134206|101440|111854|NULL|2018-12-10
6135452|101383|92830|NULL|2018-02-12
6134378|101379|91137|NULL|2016-09-19
6135125|101346|132435|NULL|2017-05-04
6134376|101319|87903|NULL|2016-10-20
6136493|101371|119251|NULL|2015-09-24
6134747|101387|134049|NULL|2016-06-17
6134861|101329|128587|NULL|2016-10-20
6133764|101337|126617|NULL|2017-05-04
6135516|101378|101667|NULL|2016-04-13
6135481|101377|113342|NULL|2016-04-13
6135746|101384|102762|NULL|2017-06-09
6135583|101365|130201|NULL|2018-06-20
6137030|101335|97350|NULL|2017-09-05
6711501|106271|113533|NULL|2019-06-19
6134197|101341|92055|NULL|2017-05-04
6134200|101298|103826|NULL|2016-10-20
6134202|101327|103559|NULL|2016-10-20
6133834|101340|92427|NULL|2017-05-04
6135800|101338|90463|NULL|2017-05-04
6135566|101311|100952|NULL|2016-10-20
6135236|101363|88181|NULL|2018-06-20
6134874|101318|133812|NULL|2016-10-20
6135124|101320|95870|NULL|2016-10-20
6134764|101343|108255|NULL|2017-05-04
6137012|101303|117780|NULL|2016-10-20
6134889|101347|101870|NULL|2017-05-04
6710936|106123|91921|NULL|2019-01-31
6135395|101191|113675|NULL|2016-06-30
6711329|106111|96384|NULL|2019-01-31
6711018|106095|102630|NULL|2019-01-31
6136333|101372|97716|NULL|2016-10-07
6136223|101344|97259|NULL|2017-05-04
6134758|101326|105043|NULL|2016-10-20
6134555|101339|118755|NULL|2017-05-04
6134154|101366|119333|NULL|2018-06-20
6133851|101364|122080|NULL|2018-06-20
6711295|106084|120297|NULL|2019-01-31
6711205|106109|97367|NULL|2019-01-31
6081805|96663|89023|NULL|2016-09-06
6135861|101296|127226|NULL|2016-10-20
6135162|101294|116314|NULL|2016-10-20
6134894|101328|92380|NULL|2016-10-20
6136794|101305|97312|NULL|2016-10-20
6136776|101304|108682|NULL|2016-10-20
6134221|101315|118751|NULL|2016-10-20
6135768|101325|127497|NULL|2016-10-20
6135409|101317|89470|NULL|2016-10-20
6135207|101297|105787|NULL|2016-10-20
6137035|101306|123780|NULL|2016-10-20
6134785|101291|125900|NULL|2016-10-20
6135199|101345|107495|NULL|2017-05-04
6134119|101322|118112|NULL|2016-10-20
6711015|106103|129416|NULL|2019-01-31
6711479|106089|110311|NULL|2019-01-31
6135572|101300|131020|NULL|2016-10-20
6711319|106088|94437|NULL|2019-01-31
6711235|106057|88772|NULL|2019-01-31
6134062|101321|93643|NULL|2016-10-20
6135745|101293|131408|NULL|2016-10-20
6136502|101301|123710|NULL|2016-10-20
6711231|106145|118887|NULL|2019-01-31
6710929|106136|108382|NULL|2019-01-31
6711230|106072|121449|NULL|2019-01-31
6134445|101310|123712|NULL|2016-10-20
6711130|106094|91289|NULL|2019-01-31
6134595|101290|119497|NULL|2016-10-20
6827907|113330|87920|NULL|2017-11-10
6711080|106077|106902|NULL|2019-01-31
6711155|106053|122999|NULL|2019-01-31
6710983|106148|117988|NULL|2019-01-31
6711218|106147|122650|NULL|2019-01-31
6827915|113343|96272|NULL|2017-12-14
6133913|101313|111209|NULL|2016-10-20
6134596|101292|121961|NULL|2016-10-20
6711342|106054|118331|NULL|2019-01-31
6711151|106023|105528|NULL|2017-01-12
6134813|101312|123719|NULL|2016-10-20
6135107|101308|102341|NULL|2016-10-20
6136353|101302|88954|NULL|2016-10-20
6135593|101314|125817|NULL|2016-10-20
6710949|106093|92395|NULL|2019-01-31
6134550|101307|120591|NULL|2016-10-20
6711004|106152|110321|NULL|2019-01-31
6711138|106133|119105|NULL|2019-01-31
6711111|106124|88991|NULL|2019-01-31
6711413|106114|125913|NULL|2019-01-31
6134858|101053|93755|NULL|2015-10-08
6710924|106130|123393|NULL|2019-01-31
6711189|106086|117111|NULL|2019-01-31
6711081|106150|113837|NULL|2019-01-31
6710900|106097|97992|NULL|2019-01-31
6711406|106090|107916|NULL|2019-01-31
6711469|106098|117326|NULL|2019-01-31
6134773|101204|132247|NULL|2017-07-18
6827936|113333|107539|NULL|2018-05-07
6711115|106149|111534|NULL|2019-01-31
6711262|106129|95848|NULL|2019-01-31
6711278|106104|119791|NULL|2019-01-31
6711475|106081|91027|NULL|2019-01-31
6711360|106105|118971|NULL|2019-01-31
6711016|106153|126306|NULL|2019-01-31
6134564|101186|132801|NULL|2016-04-06
6711210|106138|113899|NULL|2019-01-31
6711060|106066|121732|NULL|2019-01-31
6711041|106047|108118|NULL|2019-01-31
6710879|106096|95914|NULL|2019-01-31
6711190|106154|107224|NULL|2019-01-31
6711394|106144|107644|NULL|2019-01-31
6711275|106127|109749|NULL|2019-01-31
6711509|106112|94199|NULL|2019-01-31
6711245|106080|133587|NULL|2019-01-31
6710920|106065|108008|NULL|2019-01-31
6711457|106062|130541|NULL|2019-01-31
6133771|101181|106220|NULL|2017-11-14
6711256|106056|129906|NULL|2019-01-31
6711477|106071|115751|NULL|2019-01-31
6711419|106058|124800|NULL|2019-01-31
6711095|106067|106058|NULL|2019-01-31
6711296|106092|120493|NULL|2019-01-31
6711393|106091|99114|NULL|2019-01-31
6134383|101074|110852|NULL|2019-03-01
6711063|106106|128848|NULL|2019-03-04
6711035|106128|117124|NULL|2019-01-31
6711143|106115|121960|NULL|2019-01-31
6711107|106101|95873|NULL|2019-01-31
6711386|106100|127791|NULL|2019-01-31
6710987|106099|92262|NULL|2019-01-31
6711117|106073|120260|NULL|2019-01-31
6827953|113328|124902|NULL|2017-11-10
6530043|105864|121041|NULL|2018-06-01
6136869|101006|113210|NULL|2015-09-23
6711400|106069|113905|NULL|2019-01-31
6711297|106075|95240|NULL|2019-01-31
6710875|106063|112019|NULL|2019-01-31
6530084|105860|119693|NULL|2018-06-01
6133599|100976|121540|NULL|2015-06-04
6711385|106074|130636|NULL|2019-01-31
6711398|106061|89590|NULL|2019-01-31
6710994|106068|96932|NULL|2019-01-31
6827951|113329|130414|NULL|2017-11-10
6711324|106060|90736|NULL|2019-01-31
6134692|101099|129169|NULL|2017-02-08
6823348|113053|128159|NULL|2017-03-15
6133972|101050|98182|NULL|2016-05-03
6134693|101100|88574|NULL|2017-02-08
6134063|101096|98635|NULL|2016-12-16
6529763|105830|93955|NULL|2016-04-14
6530053|105870|134220|NULL|2018-06-01
6133933|101025|121000|NULL|2015-05-11
6530078|105837|126899|NULL|2018-06-01
6134679|101049|117796|NULL|2015-09-21
6530039|105866|131960|NULL|2018-06-01
6530079|105857|123303|NULL|2018-06-01
6135509|101056|96506|NULL|2015-02-09
6711032|105919|91600|NULL|2016-11-03
6134314|101004|89145|NULL|2015-06-02
6134133|101059|100793|NULL|2017-02-06
6530081|105856|131532|NULL|2018-06-01
6530066|105877|93051|NULL|2017-02-01
6530063|105844|91164|NULL|2018-06-01
6135322|100957|93611|NULL|2015-07-01
6135733|100961|128162|NULL|2015-09-07
6530052|105868|123741|NULL|2018-06-01
6134002|101012|121305|NULL|2015-06-25
6134324|101009|99302|NULL|2014-12-16
6530056|105862|125927|NULL|2018-06-01
6529753|105816|104776|NULL|2017-07-01
6530051|105854|94881|NULL|2018-06-01
6133963|100953|132330|NULL|2015-12-14
6134095|100996|113138|NULL|2015-06-29
6133685|100941|116596|NULL|2015-05-20
6530065|105831|120448|NULL|2018-06-01
6823304|113005|130415|NULL|2018-02-26
6530054|105855|134692|NULL|2018-06-01
6133975|100879|109176|NULL|2015-01-09
6133977|100867|104773|NULL|2015-07-10
6136801|100995|115566|NULL|2015-07-08
6135662|101024|111948|NULL|2015-07-06
6134621|100874|120828|NULL|2015-01-09
6530083|105861|93888|NULL|2018-06-01
6529764|105823|121534|NULL|2016-11-29
6082131|96255|105751|NULL|2017-04-19
6823545|112948|92117|NULL|2019-07-23
6133940|100987|88322|NULL|2015-02-23
6135670|100932|105741|NULL|2015-07-17
6134733|100875|124179|NULL|2015-01-09
6135648|100877|109259|NULL|2015-01-09
6135723|100886|120966|NULL|2015-01-09
6823503|112984|134240|NULL|2017-09-12
6136325|100944|98844|NULL|2015-10-28
6134669|100907|100957|NULL|2015-08-20
6136862|100876|99513|NULL|2015-01-09
6133640|100881|114492|NULL|2015-01-09
6133598|100959|92814|NULL|2015-06-23
6134010|100884|94332|NULL|2015-06-11
6134997|100938|122736|NULL|2015-07-13
6081943|96178|126748|NULL|2018-04-10
6136793|100832|127358|NULL|2015-06-17
6135026|100870|113324|NULL|2015-04-29
6136228|100918|127381|NULL|2015-05-05
6081944|96179|124158|NULL|2017-07-15
6082404|96016|122552|NULL|1900-01-01
6134947|100878|122235|NULL|2015-01-09
6135300|100872|115197|NULL|2015-12-17
6135693|100858|98751|NULL|2015-08-17
6134624|100839|103739|NULL|2015-05-14
6134977|100852|118099|NULL|2015-07-23
6133653|100880|113070|NULL|2015-01-09
6135327|100873|95296|NULL|2015-12-17
6133964|100837|113430|NULL|2015-06-11
6134331|100843|96421|NULL|2015-02-26
6527544|105662|123137|NULL|2019-10-30
6782902|112811|133747|NULL|2017-09-12
6136348|100869|123989|NULL|2015-07-10
6528268|105690|96956|NULL|2014-02-01
6136848|100853|88046|NULL|2015-06-09
6136797|100834|91396|NULL|2015-01-29
6134319|100824|96946|NULL|2015-04-28
6526867|105650|121134|NULL|2018-12-04
6781603|112718|105193|NULL|2017-05-29
6819235|112566|112470|NULL|2017-06-20
6525121|105557|131187|NULL|2016-06-22
6082680|95717|121562|NULL|2015-10-07
6780914|112582|92698|NULL|2018-04-13
6082655|95774|93535|NULL|2015-11-12
6525117|105570|115577|NULL|2017-07-01
6520963|105455|104691|NULL|2016-03-10
6780642|112583|117579|NULL|2018-04-13
6525212|105573|105702|NULL|2016-12-12
6818971|112556|131909|NULL|2018-01-24
6082668|95787|119258|NULL|2019-12-13
6818988|112557|109301|NULL|2017-09-15
6520227|105269|109973|NULL|2017-07-19
6077623|95548|98072|NULL|2017-04-03
6818237|112458|110313|NULL|2017-03-03
6077665|95547|104818|NULL|2016-11-28
6520957|105447|128405|NULL|2016-10-03
6520971|105463|107696|NULL|2019-05-22
6814519|112372|117667|NULL|2019-05-02
6818238|112487|113031|NULL|2015-09-02
6815840|112430|114020|NULL|2017-05-26
6077630|95555|113086|NULL|2017-10-26
6520088|105196|113466|NULL|2018-09-12
6814640|112393|91211|NULL|2011-12-26
6815843|112423|91051|NULL|2017-08-01
6520426|105240|112414|NULL|2018-03-15
6814522|112373|91595|NULL|2019-05-02
6815722|112412|100088|NULL|2017-06-01
6520129|105225|128949|NULL|2016-10-27
6520321|105242|104866|NULL|2016-03-04
6082867|100101|120002|NULL|2016-10-27
6134146|105038|101548|NULL|2019-02-18
6040118|90338|119285|NULL|2015-01-20
6040201|90334|91176|NULL|2014-12-27
6135453|105023|131770|NULL|2018-06-13
6346519|105115|96522|NULL|1900-01-01
6040117|90337|109307|NULL|2015-01-20
6346105|105111|92383|NULL|2017-06-13
6135895|105066|126758|NULL|2016-07-15
6135166|105017|102373|NULL|2018-06-13
6077859|95159|110815|NULL|2019-01-30
6077894|95114|132004|NULL|2016-07-14
6078223|94990|123084|NULL|2017-01-27
6078019|95241|114310|NULL|2019-03-22
6134415|105027|114121|NULL|2018-06-13
6136788|105024|131895|NULL|2018-06-13
6134715|105021|99543|NULL|2019-01-17
6134507|105028|97551|NULL|2016-11-10
6134232|104971|120452|NULL|2015-12-17
6077831|95123|131305|NULL|2018-03-01
6134367|105025|99853|NULL|2018-06-13
6078242|95009|127468|NULL|2015-11-05
6082879|100113|128788|NULL|2016-06-15
6811723|110136|103174|NULL|2018-02-08
6135854|105026|109357|NULL|2018-06-13
6082866|100100|131791|NULL|2016-10-27
6137013|104985|107270|NULL|2015-12-23
6135868|104984|92028|NULL|2016-09-20
6811718|110101|88987|NULL|2017-07-13
6082865|100099|107744|NULL|2016-10-27
6082919|100081|92160|NULL|2016-05-09
6078221|94988|99479|NULL|2017-01-27
6082906|100068|97364|NULL|2015-10-29
6078224|94991|113365|NULL|2017-01-27
6082838|100050|134679|NULL|2017-09-20
6078219|94986|113743|NULL|2017-01-27
6078313|94907|88308|NULL|2016-06-22
6078376|94849|123342|NULL|2017-12-01
6078323|94869|127202|NULL|2015-11-27
6078225|94992|124265|NULL|2017-01-27
6078194|94881|121268|NULL|2016-12-19
6082921|100083|110840|NULL|2017-05-22
6078292|94886|95345|NULL|1900-01-01
6082952|100011|130563|NULL|2016-03-04
6082847|99978|113772|NULL|2016-09-28
6078192|94879|89252|NULL|2016-12-19
6078190|94877|108863|NULL|2016-12-19
6078187|94874|105822|NULL|2016-01-22
6082903|100065|89482|NULL|2017-03-10
6078220|94987|107556|NULL|2017-01-27
6078218|94985|108809|NULL|2017-01-27
6078353|94826|107480|NULL|2016-02-11
6078377|94850|89930|NULL|2017-12-01
6078195|94882|90071|NULL|2016-12-19
6078193|94880|134367|NULL|2016-12-19
6082953|100012|90353|NULL|2016-03-04
6078319|94865|104958|NULL|2018-12-05
6078222|94989|121499|NULL|2017-01-27
6083021|99943|134484|NULL|2016-06-16
6082946|100005|123370|NULL|2016-04-11
6078324|94870|91640|NULL|2016-10-26
6078293|94887|122566|NULL|2016-01-19
6078375|94848|113232|NULL|2017-12-01
6078191|94878|92918|NULL|2016-12-19
6082966|100025|128627|NULL|2015-11-23
6078310|94904|89953|NULL|1900-01-01
6078196|94883|124725|NULL|2016-12-19
6082964|100023|122865|NULL|2016-02-26
6798401|109848|113664|NULL|2017-10-18
6078189|94876|122362|NULL|2016-12-28
6082965|100024|108666|NULL|2015-11-23
6082935|99994|109833|NULL|2016-02-01
6083171|99896|106961|NULL|2016-03-10
6078607|94653|120791|NULL|2013-11-11
6078350|94823|126288|NULL|2015-10-02
6082936|99995|95629|NULL|2016-01-21
6078449|94711|121620|NULL|2015-09-22
6083163|99888|89613|NULL|2016-05-05
6083069|99771|92152|NULL|2016-06-22
6078605|94651|123045|NULL|2014-07-21
6078601|94647|127406|NULL|2017-02-02
6078595|94641|127998|NULL|2016-02-09
6798261|109893|114131|NULL|2017-03-27
6083139|99864|116544|NULL|2016-04-22
6078616|94662|96082|NULL|2015-04-01
6083143|99868|129252|NULL|1900-01-01
6134551|104840|116337|NULL|2016-05-27
6083045|99923|95544|NULL|2018-02-22
6078624|94670|111900|NULL|2015-11-02
6078609|94655|97514|NULL|2015-08-26
6078611|94657|98071|NULL|2015-07-22
6078629|94675|94103|NULL|2015-06-18
6133700|104794|99380|NULL|2016-03-30
6078608|94654|94107|NULL|2014-11-01
6083209|99747|93641|NULL|2017-10-16
6078586|94632|118987|NULL|2016-02-05
6078567|94613|132688|NULL|2016-02-19
6083331|99699|118201|NULL|2015-11-09
6083218|99756|115691|NULL|2015-10-13
6083155|99880|112064|NULL|2016-01-22
6078551|94597|119775|NULL|1900-01-01
6078630|94676|88859|NULL|2015-06-18
6083210|99748|115550|NULL|2016-12-16
6083213|99751|90802|NULL|2019-06-21
6083205|99743|111341|NULL|2016-04-28
6078570|94616|111840|NULL|2019-06-19
6083157|99882|126102|NULL|2017-06-07
6078557|94603|128053|NULL|2019-08-28
6078549|94595|91691|NULL|2014-10-14
6078326|94569|103629|NULL|2015-06-25
6078673|94525|88182|NULL|2018-04-30
6078337|94580|113865|NULL|2015-10-29
6078512|94555|96635|NULL|2014-07-14
6083217|99755|111142|NULL|2015-10-13
6083219|99757|100500|NULL|2015-10-13
6083212|99750|90456|NULL|2019-06-21
6078550|94596|115393|NULL|1900-01-01
6078544|94590|110770|NULL|1900-01-01
6078336|94579|124528|NULL|2015-07-24
6078159|94581|96144|NULL|2015-10-29
6078327|94570|97370|NULL|2017-11-13
6078511|94554|115392|NULL|1900-01-01
6083232|99715|116957|NULL|2016-01-15
6083202|99740|104297|NULL|2016-05-12
6083267|99635|99157|NULL|2017-09-15
6083320|99688|128208|NULL|2019-01-10
6083274|99642|132006|NULL|2015-10-28
6078507|94550|101138|NULL|2015-11-20
6135303|104620|103399|NULL|2016-01-28
6083376|99598|96057|NULL|2016-06-16
6083466|99550|128179|NULL|2016-05-25
6083465|99549|93456|NULL|2016-05-25
6083408|99561|130487|NULL|2018-02-11
6078670|94522|134708|NULL|2017-01-18
6083463|99547|96046|NULL|2009-05-07
6083370|99592|95333|NULL|2015-07-02
6083415|99499|94904|NULL|2017-02-08
6083462|99546|113508|NULL|2010-03-10
6083538|99463|129510|NULL|2017-07-10
6083472|99476|125656|NULL|2015-03-05
6083565|99411|131511|NULL|2016-01-22
6083509|99434|114238|NULL|2017-04-21
6083513|99438|93262|NULL|2016-01-25
6083512|99437|130943|NULL|2016-10-06
6038229|83034|106378|NULL|2015-04-15
6029572|83070|114758|NULL|2015-06-11
6042911|79192|99831|NULL|2015-03-24
6042910|79191|98570|NULL|2015-03-24
6037999|78101|92455|NULL|2015-02-20
6043990|78093|101998|NULL|2015-04-10
6036092|77278|128833|NULL|1900-01-01
6042825|78843|133819|NULL|1900-01-01
6037877|77603|117466|NULL|1900-01-01
6043915|77762|100562|NULL|1900-01-01
6043620|76559|90454|NULL|1900-01-01
