ACT_NUM_ACTIVO;IMPORTE_TAS_VIGENTE;FECHA_TAS_VIGENTE
6868997;85265.08;2017-03-23
6848735;6753.75;2018-01-17
6848651;6753.75;2018-01-17
6876066;83684.37;2019-03-13
6876473;87189.76;2018-10-27
6848823;8750.31;2018-01-17
6848124;7557.23;2018-01-17
6850789;9355.02;2018-01-17
6848412;7714.13;2018-01-17
6850380;3572.37;2018-01-17
6848868;3151.87;2018-01-17
6849794;178042.72;2018-01-17
6859159;4989.60;2019-04-29
6859162;4989.60;2019-04-29
6858013;4536.00;2019-04-29
6864475;98934.04;2018-05-24
6881658;20421.80;2016-11-17
6859776;17971.73;2019-11-30
6864520;61553.29;2019-05-14
6883748;177981.00;2018-06-30
6882779;131552.76;2018-02-05
6882781;74077.07;2018-02-05
6848424;3659.71;2019-03-30
6874886;135837.80;2019-01-04
6876100;223241.37;2016-12-31
6885353;91560.27;2014-11-05
6872037;54990.00;2019-03-15
6882248;74192.54;2018-02-05
7031657;67561.50;2018-09-25
7068799;46969.37;2019-03-13
7068835;85213.32;2018-09-16
7031364;54849.76;2018-05-18
7068922;6016.33;2018-10-24
7068932;5909.27;2018-10-24
7068827;2251162.78;2018-11-05
7031397;69667.00;2018-04-12
6854224;103905.85;2017-01-09
6856298;104984.65;2019-05-22
6878577;19170.42;2019-10-07
6879863;16324.56;2019-03-25
6879271;17016.29;2016-12-30
6868123;787485.93;2019-05-27
6848738;6753.75;2018-01-17
6849396;6753.75;2018-01-17
6848655;6753.75;2018-01-17
6848315;6753.75;2018-01-17
6848745;6753.75;2018-01-17
6947882;87050.19;2019-12-31
6949533;94605.02;2019-12-31
6879495;620.71;2019-08-14
6879958;29636.15;2019-08-21
6880220;28861.00;2019-08-21
6848879;90754.59;2019-03-14
6885111;75040.33;2017-12-15
6882284;31205.64;2019-04-22
6876735;68761.00;2019-11-30
6871746;28193.40;2019-04-02
6876797;77374.35;2017-12-29
6850981;94531.08;2019-10-30
6974086;93109.56;2019-10-30
6852912;225002.72;2017-12-11
6851447;63936.77;2019-11-30
6864642;46055.86;2019-10-07
6864118;42268.12;2019-04-12
6861353;4006.80;2016-12-31
6862947;4554.83;2016-12-31
6877960;53342.71;2019-05-14
6857313;82208.44;2019-11-04
6862000;35156.25;2019-07-04
6862454;35156.25;2019-07-04
6862143;43572.73;2019-07-04
6862836;70354.03;2019-04-12
6884316;26694.52;2018-09-26
6879324;4026.24;2016-12-30
6880148;45637.12;2016-12-30
6879883;164629.25;2016-03-14
6884516;96982.50;2015-01-12
6872106;125335.33;2019-11-22
6861593;39600.52;2019-09-03
6856747;5603.69;2019-07-03
6854431;5103.18;2019-07-03
6854407;54252.26;2019-07-03
6854738;1174.66;2019-07-03
6854741;860.56;2019-07-03
6854742;972.92;2019-07-03
6877298;109966.05;2019-09-23
6877666;102012.84;2019-09-23
6878295;102012.84;2019-09-23
6877718;102012.84;2019-09-23
6852862;14962.64;2019-09-16
6871705;38859.82;2019-05-15
6864199;230584.16;2017-12-18
6867121;1444.75;2017-12-18
6865212;66985.16;2017-12-18
6860611;100877.13;2016-07-05
6859803;125837.53;2019-04-14
6860885;94335.48;2017-12-11
6860603;21677.70;2019-05-06
6848653;6753.75;2018-01-17
6849239;6753.75;2018-01-17
6877477;25967.10;2019-04-02
6865545;3750.00;2016-12-22
6850700;20840.82;2019-09-16
6851940;3783.72;2019-11-13
6852325;784.69;2019-11-13
6850367;2144.82;2019-11-30
6848905;79252.97;2018-09-24
6949340;10050.00;2018-03-27
6949750;600.00;2019-04-01
6874437;199089.45;2019-04-08
6973947;277466.80;2018-09-14
6871846;31706.50;2019-03-27
6881983;77027.50;2018-02-05
6863699;133940.18;2016-07-02
6885202;55481.36;2019-03-31
6868632;68491.90;2016-11-07
6868633;72144.82;2016-11-07
6861367;146085.17;2016-07-02
7068225;1401.68;2018-11-09
7068457;51752.65;2018-11-24
7032312;105187.50;2018-10-24
6873742;19799.55;2019-03-29
6872578;27311.11;2019-03-29
6876646;21774.02;2019-05-22
6825263;8839.15;2019-03-26
6861557;29032.50;2019-05-06
6868722;77431.45;2017-12-29
6879997;40683.04;2017-12-20
6855212;4334.60;2019-10-16
6855214;4334.60;2019-10-16
6855507;87759.74;2019-10-16
6862321;35930.26;2019-10-07
6864973;553.96;2019-10-31
7007881;161228.12;2019-03-20
6862245;137628.32;2016-10-11
6863743;60025.96;2019-07-04
6869599;36183.75;2019-09-18
6869460;66248.05;2017-03-23
6872745;97836.84;2017-10-23
6867345;7162.55;2017-12-01
6870140;2512.01;2019-04-26
6848749;122762.72;2018-01-17
6848108;122464.77;2018-01-17
6870879;30249.77;2019-05-15
6876461;142703.10;2017-10-31
6874527;11797.42;2019-11-30
6863179;32630.17;2018-01-16
6864786;35930.26;2019-10-07
6863981;46055.86;2019-10-07
6862554;28567.76;2019-10-07
6862990;42268.12;2019-04-12
6862496;9390.89;2019-08-30
6860436;13185.78;2019-08-30
6862876;4800.18;2016-12-31
6863798;60498.27;2018-04-18
6863018;1252.17;2019-08-30
7072710;43546.50;2019-04-11
7072612;74626.36;2018-11-27
7073006;6291.09;2016-12-28
7072702;96410.00;2018-01-22
7072818;6525.75;2019-04-03
7072845;10399.08;2018-09-13
7073138;73299.67;2016-12-28
7072835;76380.00;2018-02-12
6848377;12000.00;2014-12-26
7070153;204633.15;2016-12-30
7069410;121980.53;2016-12-29
7070574;50679.58;2016-11-18
6854808;157599.50;2017-06-01
7070760;224986.00;2017-01-25
7069623;2311127.35;2015-03-20
6873065;83689.70;2017-02-02
7070256;7800.00;2016-05-27
7069787;110542.11;2016-12-30
7069689;41666.02;2016-07-01
7070561;191197.50;2017-02-09
7070922;259462.50;2018-05-15
6869997;24757.30;2019-09-18
6849474;117424.00;2006-05-23
6876075;83887.14;2019-03-19
6869672;403197.42;2019-05-27
6848272;6753.75;2018-01-17
6849237;6753.75;2018-01-17
6872948;7379.13;2017-10-23
6870341;7902.24;2017-10-23
7068338;68690.46;2018-11-24
7068228;120575.62;2018-11-25
7068390;86733.00;2016-12-10
7068430;78210.96;2018-11-24
6867950;50485.80;2019-11-30
6869541;46652.89;2019-11-30
6964972;3480.24;2019-03-20
6865844;3205.25;2018-12-27
6870182;128805.29;2018-02-09
6861763;5026.32;2019-08-30
6860708;1368.72;2019-08-30
6862873;601385.30;2019-09-26
6856397;8188.15;2019-12-17
6860376;118525.25;2017-12-20
6859102;118525.25;2017-12-20
6882271;38647.45;2018-10-08
6883179;107128.49;2020-01-14
6967269;16918.08;2019-03-13
6875296;17861.24;2018-09-05
6859558;5403.51;2017-12-14
6872182;66560.64;2017-10-23
6868909;18761.88;2018-10-11
6870136;13100.56;2019-04-26
6865944;5186.48;2016-12-30
7070841;83830.50;2018-01-03
7070912;17048.44;2019-04-22
7068978;107254.35;2018-03-12
7068976;48841.00;2018-04-10
7072591;175030.40;2018-12-14
7072760;55287.65;2018-06-27
7073048;6291.09;2016-12-28
7072897;10672.74;2018-09-13
7072479;105666.58;2018-12-31
7072503;19938.75;2014-12-18
7072754;107114.46;2018-06-27
7070526;11830.83;2016-11-22
7069724;72045.92;2016-07-01
7069256;8176.40;2016-11-07
7070553;11830.83;2016-11-22
7070456;11950.33;2016-11-22
7070486;112820.88;2016-11-22
7070122;391368.65;2014-05-05
7070727;283914.00;2017-01-25
7071340;186520.00;2008-05-14
7071357;117421.48;2019-03-25
7071339;87608.69;2018-10-31
7070421;463753.65;2014-06-13
7070496;131431.34;2016-11-22
7069740;140345.01;2016-12-30
7073077;4134882.33;2018-04-27
7072525;13750.00;2017-01-13
7072553;86207.56;2018-11-05
7073132;73299.67;2016-12-28
7072491;72980.00;2018-04-10
7072838;63567.53;2018-12-19
7073042;6291.09;2016-12-28
6874578;112178.50;2014-01-10
6884252;80076.32;2019-03-18
7030620;36591.02;2019-12-31
7030533;113095.86;2019-04-08
6881865;58230.20;2019-03-13
7030222;106259.66;2019-01-04
7030658;5415.81;2019-12-31
6881516;59782.00;2019-11-30
7030328;34517.98;2019-02-18
6862923;55893.06;2018-01-16
6862891;21677.70;2019-05-06
6869789;102533.81;2017-12-29
6867894;74840.39;2017-12-29
6869878;82011.24;2017-12-29
6869802;77496.74;2017-12-29
6871576;17253.35;2019-04-12
6870012;17114.71;2019-04-12
6871140;81611.62;2019-05-25
6860602;21677.70;2019-05-06
6869101;47635.01;2019-11-30
6860713;148739.51;2019-08-30
6863035;33774.91;2016-12-31
6861362;50145.41;2016-12-31
6825935;69065.61;2018-04-18
6865362;28998.19;2018-09-19
6964968;3480.24;2019-03-20
6882516;12141.95;2019-03-27
6965026;42967.45;2019-03-20
6848281;122762.72;2018-01-17
6851299;100102.20;2018-01-17
6870194;28687.00;2019-05-15
7068868;5461.73;2018-10-24
7068923;135216.00;2018-02-22
7068768;5313.00;2017-11-21
7032099;101845.10;2018-04-24
7068810;115360.16;2018-09-16
7068918;144842.34;2018-01-08
7068899;71067.50;2018-11-29
7068925;10988.39;2018-10-24
7031361;73705.80;2018-09-27
6869363;34492.39;2019-04-15
6875632;18725.53;2019-09-16
6873884;18725.53;2019-09-16
6858065;106668.68;2018-01-04
6867013;6033.92;2017-11-22
6863505;36583.54;2017-11-22
6867073;24493.95;2019-03-13
6865499;27256.87;2019-03-13
6868018;47185.28;2019-11-10
6868573;47185.28;2019-11-10
6868048;57982.72;2019-10-17
6867685;57982.72;2019-10-17
6867689;49484.50;2017-10-24
6868555;46652.89;2019-11-30
6869495;47635.01;2019-11-30
6964986;64007.28;2019-03-20
6884267;5396.37;2016-12-15
6864285;12913.58;2019-03-22
6882828;414823.50;2019-03-20
7068900;5475.77;2018-10-24
7068826;97461.60;2018-09-16
7068894;5461.73;2018-10-24
7068829;96023.43;2018-09-16
7068867;5712.70;2018-10-24
7031844;61715.40;2018-05-22
7068795;5313.00;2017-11-21
6848323;9175.60;2018-09-18
6874037;26060.21;2019-03-29
6872712;30542.58;2019-03-29
6865838;262094.95;2017-12-29
6877529;97872.17;2018-04-28
6862520;52248.38;2018-02-26
6867967;5597.14;2017-12-29
6848824;7746.82;2018-01-17
6848129;2553.31;2018-01-17
6868557;49108.42;2019-11-30
6869290;47151.09;2019-11-30
6863167;3685.62;2019-04-10
7009943;4247.96;2018-10-24
7009858;1119.14;2018-10-24
6874518;24014.27;2019-09-16
7032093;101753.40;2018-10-16
7032138;1211.46;2019-03-29
7032022;76606.00;2018-09-20
7032210;423846.77;2018-10-10
7032146;1211.46;2019-03-29
7032209;6337.04;2018-11-07
7070154;204633.15;2016-12-30
7069361;76534.91;2016-12-26
7070202;860000.00;2017-03-17
7070542;11591.82;2016-11-22
7071731;169752.35;2018-05-11
7072465;266469.00;2018-07-26
7072355;43390.00;2018-04-02
7071688;108160.00;2018-11-19
7072468;5666.67;2018-12-13
7072329;12432.50;2018-12-11
7071676;110780.00;2018-02-08
7072469;119081.30;2018-09-18
7072387;105500.80;2019-10-31
7072639;4163.23;2018-12-11
7072715;199541.82;2018-08-21
7073011;6291.09;2016-12-28
7072517;89200.21;2018-03-06
7072626;87925.84;2018-11-27
7072999;6291.09;2016-12-28
7073024;6291.09;2016-12-28
7072518;77040.80;2018-03-12
7069862;124605.90;2016-11-08
7069271;14738.85;2015-12-22
7070742;276079.00;2017-01-25
7069382;109736.66;2016-12-29
7070647;393445.71;2016-12-02
7032177;99367.70;2018-10-31
7032108;143910.00;2018-10-05
7032181;45450.00;2018-06-01
7032106;95351.97;2018-08-21
7032114;4658.00;2018-10-05
7032211;126205.75;2018-10-10
7032182;141811.07;2018-02-26
7032151;58341.09;2018-07-20
7032212;4813.75;2018-11-07
7069061;258228.60;2019-04-11
7069089;86930.00;2017-01-03
7069080;72841.20;2018-09-20
7069090;149730.25;2018-11-26
7069077;111020.00;2018-09-18
7070134;158314.70;2017-04-10
7070529;11830.83;2016-11-22
7069303;6253.20;2016-10-04
7069721;46732.62;2016-07-01
7069280;49248.00;2016-11-04
7070510;111714.58;2016-11-22
7070449;11591.82;2016-11-22
7069746;136442.75;2016-12-30
7030607;5858.23;2019-12-31
6873348;14147.04;2019-12-20
7030201;203417.25;2017-10-23
7030565;49570.00;2019-11-30
6948390;49707.97;2018-12-05
6868962;103567.48;2017-11-29
6869979;58584.40;2019-09-19
6883062;88158.05;2019-04-30
7030674;4618.15;2019-12-31
7030604;6106.68;2019-12-31
7030671;5858.23;2019-12-31
6875755;136829.84;2019-03-29
7030401;384692.26;2019-10-31
7030643;6119.76;2019-12-31
7030664;5322.09;2019-12-31
7030605;5755.80;2019-12-31
6864168;123341.09;2016-07-02
7030653;5688.23;2019-12-31
6862299;89872.72;2016-07-02
7030629;5295.94;2019-12-31
7030651;53171.62;2019-12-31
6866244;64836.29;2016-12-30
6861709;79696.58;2016-12-30
6862389;61029.70;2016-12-30
7029852;11106.26;2019-04-23
7029858;55295.55;2018-09-24
7029282;93358.00;2019-11-30
7020000;3181.50;2018-09-07
7029287;77658.80;2019-12-30
7020494;48050.00;2018-08-28
7019999;48491.20;2018-09-07
7029997;468950.13;2019-04-30
7068315;47096.76;2018-11-24
7068176;52526.88;2018-10-29
7068316;78210.96;2018-11-24
7068447;76517.18;2018-11-24
7068454;72656.00;2018-11-24
7068257;5990.05;2018-11-24
7068384;65503.35;2018-11-23
7068463;12794.74;2018-11-23
6857952;98466.31;2017-12-29
6858682;104791.78;2017-12-29
6857175;80330.80;2018-03-28
6854536;79499.73;2018-03-28
6855450;66706.67;2018-03-28
6855307;17542.91;2019-10-31
6873337;264022.29;2017-12-06
6883772;21192.44;2017-12-20
6855534;8188.15;2019-12-17
6857816;13873.44;2019-11-04
7068164;70405.65;2018-03-13
7068471;70549.53;2018-11-23
7068475;70893.59;2018-11-23
7068308;68634.27;2018-11-24
7068412;53744.40;2018-11-23
7068218;157093.43;2019-04-09
7068353;72656.00;2018-11-24
7068299;4568.25;2018-11-24
6869154;46652.89;2019-11-30
6868226;7475.00;2019-07-01
7005333;11433.96;2019-03-13
7007861;39549.92;2019-03-20
7009449;3800.45;2018-10-16
6869316;49108.42;2019-11-30
6957172;4294.38;2019-03-28
6938589;68029.33;2018-09-08
7068878;59200.00;2017-12-12
7068774;43663.52;2018-09-28
7068794;103576.56;2018-09-16
7068913;103381.20;2018-08-16
7070821;83830.50;2018-01-03
6874200;19206.18;2019-09-16
6855861;92929.64;2019-11-18
6855628;85114.58;2019-11-18
6853994;4919.75;2019-05-22
6856284;57513.33;2019-05-22
6879455;9669.18;2019-09-11
6880545;72947.58;2019-11-30
6854668;3688.82;2019-11-18
6864297;136230.00;2018-10-08
6880432;96040.20;2018-09-05
6851180;12877.37;2017-12-19
6849484;16238.03;2017-12-19
6850188;3637.36;2017-12-19
6848586;3546.72;2017-12-19
6973273;4509.40;2018-11-09
7009882;1119.14;2018-10-24
6872697;31829.66;2019-09-16
6872751;32681.08;2019-09-16
7009064;143799.13;2019-08-19
6873096;26060.21;2019-03-29
7009918;4247.96;2018-10-24
7009941;29735.69;2018-10-24
6872406;26060.21;2019-03-29
7009809;43574.07;2019-11-30
7068393;68634.27;2018-11-24
7068473;68626.24;2018-11-24
7068322;47096.76;2018-11-24
7068451;71811.08;2018-11-23
7068241;6348.44;2018-11-24
7068317;130584.00;2018-04-25
7068219;54905.00;2018-10-01
7068211;113778.00;2018-05-31
6867334;2978.27;2018-12-27
6868842;2978.27;2018-12-27
6867788;53934.54;2018-12-27
6869870;2484096.40;2018-01-11
6868857;31840.40;2019-08-21
6868858;28391.69;2019-08-21
6867586;28468.01;2019-08-21
6867588;29955.64;2019-08-21
6867590;128805.29;2018-02-09
6869947;128805.29;2018-02-09
6849233;6753.75;2018-01-17
6849235;6753.75;2018-01-17
6848309;6753.75;2018-01-17
6876324;83684.37;2019-03-13
6850894;162273.68;2018-01-17
6856628;18590.94;2019-10-03
6857672;4372.50;2017-01-10
6859304;6204.03;2017-12-14
6863474;4330.53;2017-11-13
6860190;48570.90;2017-12-14
6825520;9718.80;2017-11-30
6880933;22646.67;2016-11-17
6860319;25227.38;2019-11-30
6867005;83218.75;2019-05-14
6865215;4320.36;2017-11-22
6867009;7781.36;2017-11-22
6882426;8759.20;2016-07-01
6883376;158669.66;2016-07-01
6857917;4863.05;2019-07-03
6854600;914.19;2019-07-03
6854640;980.58;2019-07-03
6854642;822.26;2019-07-03
6879362;109744.20;2019-09-23
6879051;102012.84;2019-09-23
6878312;296757.76;2019-03-13
6947727;58960.49;2019-12-31
6949093;84361.09;2019-12-31
6849245;6753.75;2018-01-17
6869755;26523.71;2019-05-15
6871545;26523.71;2019-05-15
6870891;26523.71;2019-05-15
6871701;26523.71;2019-05-15
6871704;26523.71;2019-05-15
6871791;120443.00;2019-10-31
6872211;238547.00;2017-01-25
6866884;973.61;2017-12-18
6866494;666.66;2017-12-18
6869445;28653.00;2019-08-21
6869657;29955.64;2019-08-21
6859997;87173.59;2017-12-11
6851130;14962.64;2019-09-16
6851264;20840.82;2019-09-16
6851145;2488.69;2019-11-13
6853594;3000.06;2019-11-13
6852813;44060.78;2019-11-13
6848918;177.88;2018-11-19
6864968;68025.11;2017-10-24
6948649;10430.00;2018-03-27
6949370;10720.00;2018-03-27
6866193;6470.86;2019-07-04
6865272;6470.86;2019-07-04
6868124;829779.69;2019-05-27
6868999;403197.42;2019-05-27
6869673;136325.78;2019-05-27
6868907;18761.88;2018-10-11
6870118;18761.88;2018-10-11
6870133;12275.74;2019-04-26
6869230;12971.04;2019-04-26
6871233;2002.70;2019-04-26
6870308;63176.74;2019-04-26
6848791;100102.20;2018-01-17
6869039;35385.83;2019-05-15
6870193;29902.83;2019-05-15
6866089;42163.04;2019-04-12
6866236;12593.90;2019-04-12
6860427;3786.33;2019-08-30
6862939;4006.80;2016-12-31
6862946;43110.54;2016-12-31
6864245;51531.50;2019-03-13
7072738;58596.22;2018-06-27
7073118;112533.10;2018-08-09
7073013;6291.09;2016-12-28
7072477;131058.51;2019-11-30
7072895;38021.33;2018-12-19
7072945;12603.87;2018-12-26
7073061;6291.09;2016-12-28
7070493;107290.52;2016-11-22
7069761;93553.98;2015-12-02
7069228;161519.00;2016-09-24
7070491;130141.29;2016-11-22
7069837;92100.19;2016-12-30
7069369;122607.29;2016-12-29
7069348;69752.66;2016-11-25
7069388;119796.12;2016-12-29
7069229;7241.40;2016-09-24
7069248;87149.84;2016-11-18
7070092;64695.40;2016-11-24
7070479;135429.33;2016-11-22
7069370;117721.77;2016-12-29
7070536;11950.33;2016-11-22
7069916;125393.66;2016-11-08
7069841;127065.00;2016-10-05
7070935;17048.44;2019-04-22
7070904;17048.44;2019-04-22
7070925;17048.44;2019-04-22
7070836;151441.49;2018-04-02
6880301;24768.23;2019-08-21
6880306;25446.46;2019-06-12
6881575;41800.87;2019-06-12
6881481;33205.34;2019-06-12
6883187;22697.37;2019-10-31
6947743;627455.54;2019-05-10
6857814;8188.15;2019-12-17
6965012;63378.60;2019-03-20
7009053;143840.55;2019-08-19
7009869;4290.03;2018-10-24
6874516;18957.73;2019-09-16
6875023;22264.68;2019-09-16
6863831;65056.96;2018-05-24
6859408;29347.69;2019-11-30
6860191;29852.76;2019-11-30
6865036;4320.36;2017-11-22
6860404;7500.00;2016-11-16
7029986;3344.39;2019-04-09
7029860;8925.24;2019-04-23
7029284;133383.00;2019-11-30
7020148;81682.11;2018-07-18
7029991;98566.06;2018-07-25
7029109;33244.98;2019-09-25
7029989;105676.70;2017-12-26
7029998;100522.28;2018-09-09
7020313;16905.00;2018-07-25
7020151;77395.50;2018-09-07
7029985;85514.00;2018-03-27
7029849;134014.60;2018-04-11
7029859;895.50;2019-04-23
7031704;118916.79;2017-03-21
7031920;43852.50;2017-10-11
7071417;133500.00;2018-11-28
7068417;66041.42;2018-11-24
7068423;68634.27;2018-11-24
7068305;72126.19;2018-11-24
7068469;12047.16;2018-11-23
6868977;20616.23;2019-04-15
6868979;17619.72;2019-04-15
6864957;78808.69;2019-04-12
6866485;60247.67;2019-10-17
6848410;8851.64;2018-01-17
6858271;2136.00;2019-12-17
6855773;3738.00;2019-12-17
6857520;2670.00;2019-12-17
6857710;98746.06;2019-11-04
6860069;823.12;2019-09-17
6880116;63420.59;2019-06-12
6880119;33205.34;2019-06-12
6871918;31467.64;2019-09-16
7009868;4290.03;2018-10-24
7009911;19957.95;2018-10-24
6874040;19799.55;2019-03-29
6859989;29678.36;2019-04-14
6860814;121664.49;2017-12-08
6860588;32616.49;2018-02-26
6949344;9600.00;2018-03-27
6870096;17619.72;2019-04-15
6854530;68081.99;2018-03-28
7029503;143198.00;2018-03-05
7029205;44737.20;2018-02-06
7029111;177470.00;2018-08-28
7020316;131876.50;2019-11-29
7029854;38700.00;2018-04-10
7029848;2913.60;2018-09-11
7029504;3500.00;2018-09-05
7029201;173213.95;2018-08-13
7029107;122287.50;2018-08-31
7020002;7800.00;2018-09-06
7031848;75025.90;2018-05-17
7031917;52563.80;2018-04-23
7030535;10011.94;2018-10-02
7031922;100009.00;2017-11-14
7031854;125593.60;2018-10-23
7071412;91110.82;2019-11-30
7068231;4568.25;2018-11-24
7068325;51190.73;2018-11-24
7068377;73362.41;2018-11-24
7068318;66041.42;2018-11-24
7068339;5572.91;2018-11-24
7068213;152878.20;2018-04-05
7032384;99333.06;2018-11-25
7068398;13916.11;2018-11-23
7068239;4568.25;2018-11-24
7068386;72005.78;2018-11-24
6849788;2905.63;2018-01-17
6849096;3185.96;2018-01-17
6849809;169922.82;2018-01-17
6849812;181348.45;2018-01-17
6867044;186705.25;2017-03-09
6935118;240651.00;2017-01-25
6871172;334276.00;2017-01-25
6882895;21192.44;2017-12-20
6881691;21192.44;2017-12-20
6967231;55189.00;2019-11-30
7009095;736505.67;2019-11-30
6878383;46667.29;2018-01-08
6881049;58962.79;2017-11-23
6873893;89890.81;2018-10-09
7068871;8927.96;2018-10-24
6882829;118735.24;2017-12-05
6869981;100851.85;2017-11-27
6881333;6502.00;2018-06-30
6882447;6110.00;2018-06-30
6863871;40827.86;2017-12-18
6863143;35894.84;2017-12-18
6880801;3123.00;2018-06-30
6861451;29032.50;2019-05-06
6870867;94837.76;2017-12-29
6871331;17114.71;2019-04-12
6863342;44416.92;2016-12-31
6964981;55769.02;2019-03-20
6965014;61543.45;2019-03-20
7068892;8101.33;2018-10-24
7068872;5475.77;2018-10-24
7068904;8483.93;2018-10-24
7068776;113283.00;2019-11-30
7068942;9170.75;2019-03-29
7068210;58731.02;2018-11-15
7068836;91601.33;2018-09-16
6864524;4405.94;2017-11-22
6868012;4761.50;2016-11-15
6850866;26956.32;2019-08-08
6868571;65214.72;2017-12-06
6877314;4639.55;2019-03-13
6964994;3748.26;2019-03-20
6869933;7475.00;2019-07-01
6869324;948.76;2019-07-01
6883928;5396.37;2016-12-15
6884270;5837.07;2016-12-15
6882814;1774.39;2016-12-15
6880193;1752.99;2016-12-15
6881309;52066.50;2019-03-30
6882090;9650.65;2020-02-11
6864296;78196.02;2018-10-08
7068170;120899.50;2018-09-27
7068848;138969.28;2018-09-16
7068938;9170.75;2019-03-29
7068936;9170.75;2019-03-29
7068765;80390.40;2019-04-08
6871913;18725.53;2019-09-16
6872704;26060.21;2019-03-29
6873101;26060.21;2019-03-29
6872400;30542.58;2019-03-29
6873106;19799.55;2019-03-29
6872577;30542.58;2019-03-29
6873743;19799.55;2019-03-29
6867833;262094.95;2017-12-29
6868697;71204.35;2019-09-28
6860824;55037.41;2018-02-26
6862249;76198.87;2018-02-26
6869284;46652.89;2019-11-30
6869498;46178.94;2019-11-30
6871272;48467.11;2017-11-29
6870542;49898.86;2017-11-29
6871276;48128.34;2017-11-29
6852859;12825.12;2019-09-16
6855324;58173.04;2019-11-13
6882546;144477.25;2016-02-29
6934759;68397.66;2016-10-12
6861996;2972.01;2019-07-04
6869304;44943.06;2019-05-22
6869322;46652.89;2019-11-30
6869502;46652.89;2019-11-30
6865751;44684.08;2019-05-22
6867903;28830.21;2019-08-21
6855770;2136.00;2019-12-17
6858216;1198.56;2019-11-04
6854171;84110.25;2016-12-30
6856985;4542.40;2019-07-03
6854298;140069.00;2019-07-03
6854737;1345.75;2019-07-03
6855546;1399.37;2019-07-03
6855547;804.38;2019-07-03
7068478;73362.41;2018-11-24
7068340;73362.41;2018-11-24
7068450;70549.53;2018-11-23
7068369;5357.49;2018-11-24
6867604;82155.99;2017-11-29
6858930;12175.46;2019-05-03
6881462;4122.22;2016-12-20
6881161;234608.66;2019-04-04
6857537;24062.50;2019-03-25
6858100;45218.48;2019-04-01
6863273;100828.00;2018-04-15
6853406;80745.71;2016-10-12
6851559;4243.58;2017-11-29
6854011;3283.84;2018-03-28
6865320;57608.87;2019-07-04
6871907;8349.54;2017-10-23
6866849;18761.88;2018-10-11
6870458;12851.33;2019-04-26
6870468;53805.89;2019-04-26
6866083;93649.59;2016-12-30
6865781;68984.06;2016-12-30
6866245;89149.86;2016-12-30
6855632;11122.82;2019-10-03
6884166;1979.87;2016-12-15
6880586;73256.79;2017-11-22
6858016;12040.59;2019-11-30
6857678;97660.31;2018-11-01
7068223;66379.50;2018-11-02
7068221;234394.08;2018-11-05
6870663;26523.71;2019-05-15
6973239;5979.48;2018-11-09
6871122;458980.80;2019-10-31
7004310;64639.90;2018-08-14
6867517;61987.07;2019-09-28
6868936;74030.83;2019-09-28
6867968;5597.14;2017-12-29
7069315;59127.53;2016-11-22
7070662;87694.41;2017-03-23
7070035;102514.00;2013-06-27
7069847;130089.30;2016-12-29
7070317;126497.79;2016-10-04
7069701;47510.37;2016-07-01
7070258;7800.00;2016-05-27
7070351;126497.79;2016-10-04
7069821;14178.48;2016-12-28
7070289;37254.25;2016-10-06
7069953;54388.63;2017-01-09
7070197;77049.60;2014-08-19
7070288;231898.00;2016-10-06
6866979;90510.00;2016-11-19
7069442;115435.32;2016-12-30
7070012;205348.65;2010-09-23
7070551;11711.32;2016-11-22
7070721;273566.00;2017-01-25
7070447;187240.43;2009-03-17
7069802;101788.21;2016-12-30
7070582;184205.53;2007-04-04
7069372;125244.16;2016-12-29
7069846;130389.60;2016-12-29
7072839;13546.17;2018-09-13
7072861;72735.39;2018-12-02
7072743;103050.87;2018-06-27
7072736;137490.96;2018-06-27
7073156;82019.34;2016-12-28
7072923;64759.50;2018-08-27
7073164;101813.46;2019-04-12
7069643;52994.18;2016-12-02
7069898;141647.91;2016-11-08
7070039;78771.08;2017-03-17
7069399;124237.83;2016-12-29
7070292;37254.25;2016-10-06
7070040;47336.13;2016-01-05
7070330;126497.79;2016-10-04
7070404;101670.80;2016-02-19
7070475;134139.28;2016-11-22
7069367;117640.79;2016-12-29
7069062;7714.38;2018-12-12
7069088;11230.00;2017-01-03
7069435;268177.99;2016-10-12
7070453;11711.32;2016-11-22
7069339;42110.84;2015-01-16
7069707;74890.50;2016-07-01
7070528;11950.33;2016-11-22
7069840;89930.00;2016-09-28
7070451;11950.33;2016-11-22
7069996;89569.27;2016-11-10
7070212;52054.40;2016-10-25
7069992;112184.32;2016-11-10
6881984;87202.65;2018-02-05
7070751;286555.00;2017-01-25
7069383;123350.61;2016-12-29
7069441;116190.36;2016-12-30
7070541;11591.82;2016-11-22
7069975;132268.88;2016-09-19
7070543;11711.32;2016-11-22
7070350;126497.79;2016-10-04
7070272;195006.45;2014-09-22
7070724;236443.00;2017-01-25
7070193;76814.04;2014-09-09
7069904;146096.05;2016-11-08
7070810;74921.93;2018-11-22
7070927;17048.44;2019-04-22
7068987;137171.52;2017-12-20
7069002;56539.99;2019-02-13
7068989;137171.52;2017-12-20
7068998;260989.87;2018-11-26
7068997;137171.52;2017-12-20
7072689;177018.53;2018-11-20
7072912;70074.00;2019-11-30
6935708;31731.00;2018-12-07
7073078;38814.83;2018-08-09
7072870;153940.80;2017-11-30
6876011;78197.63;2017-01-20
