+0000000000203186                 ECO                  05                                                                                                                                                                                                        +00000001                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000203186                 ECO                  05                                                                                                                                                                                                        +00000002                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000203187                 ECO                  05                                                                                                                                                                                                        +00000001                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000203187                 ECO                  05                                                                                                                                                                                                        +00000002                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000202714                 ECO                  05                                                                                                                                                                                                        +00000001                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000202714                 ECO                  05                                                                                                                                                                                                        +00000002                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000072106                 ECO                  05                                                                                                                                                                                                        +00000001                 VIG                                 banco guipuzcoano+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000177558                 ECO                  05                                                                                                                                                                                                        +00000001                 SAN                                             SAREB+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000202695                 ECO                  05                                                                                                                                                                                                        +00000001                 VIG                                    caixa laietana+0000000000000000+000000000230008320090326000000000000000020151211
+0000000000202703                 ECO                  05                                                                                                                                                                                                        +00000001                 SAN                                     AYTO MONCOFAR+0000000000000000+000000000803860000000000000000000000000000000000
+0000000000202703                 ECO                  05                                                                                                                                                                                                        +00000002                 SAN                                     AYTO MONCOFAR+0000000000000000+000000000803860000000000000000000000000000000000
+0000000000204065                 ECO                  05                                                                                                                                                                                                        +00000001                 SAN                                     AYTO MONCOFAR+0000000000000000+000000000803860000000000000000000000000000000000
+0000000000204065                 ECO                  05                                                                                                                                                                                                        +00000002                 SAN                                     AYTO MONCOFAR+0000000000000000+000000000803860000000000000000000000000000000000
+0000000000202876                 ECO                  05                                                                                                                                                                                                        +00000001                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000202876                 ECO                  05                                                                                                                                                                                                        +00000002                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000204070                 ECO                  05                                                                                                                                                                                                        +00000001                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000204070                 ECO                  05                                                                                                                                                                                                        +00000002                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000202709                 ECO                  05                                                                                                                                                                                                        +00000001                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000202709                 ECO                  05                                                                                                                                                                                                        +00000002                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000202877                 ECO                  05                                                                                                                                                                                                        +00000001                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000202877                 ECO                  05                                                                                                                                                                                                        +00000002                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000202711                 ECO                  05                                                                                                                                                                                                        +00000001                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000202711                 ECO                  05                                                                                                                                                                                                        +00000002                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000203183                 ECO                  05                                                                                                                                                                                                        +00000001                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000203183                 ECO                  05                                                                                                                                                                                                        +00000002                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000202882                 ECO                  05                                                                                                                                                                                                        +00000001                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000202882                 ECO                  05                                                                                                                                                                                                        +00000002                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000202885                 ECO                  05                                                                                                                                                                                                        +00000001                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000202885                 ECO                  05                                                                                                                                                                                                        +00000002                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000204073                 ECO                  05                                                                                                                                                                                                        +00000001                 SAN                                     AYTO. MOCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000204073                 ECO                  05                                                                                                                                                                                                        +00000002                 SAN                                     AYTO. MOCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000202715                 ECO                  05                                                                                                                                                                                                        +00000001                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000202715                 ECO                  05                                                                                                                                                                                                        +00000002                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000203190                 ECO                  05                                                                                                                                                                                                        +00000001                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000203190                 ECO                  05                                                                                                                                                                                                        +00000002                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000202891                 ECO                  05                                                                                                                                                                                                        +00000001                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000202891                 ECO                  05                                                                                                                                                                                                        +00000002                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000203525                 ECO                  05                                                                                                                                                                                                        +00000001                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000203525                 ECO                  05                                                                                                                                                                                                        +00000002                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000202619                 ECO                  05                                                                                                                                                                                                        +00000001                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000202619                 ECO                  05                                                                                                                                                                                                        +00000002                 SAN                                    AYTO. MONCOFAR+0000000000000000+000000000000000000000000000000000000000000000000
+0000000000070681                 ECO                  05                                                                                                                                                                                                        +00000001                 SAN                                             SAREB+0000000000000000+000000000000000000000000000000000000000000000000
