+0000000000202155                              1822407YH6012S0034KF                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000000940470                              2365110WM2926N0004OA                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000000940470                              2365110WM2926N0008DG                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000005876208                              8006414WF3980N0042ER                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000005876212                              8006414WF3980N0057GH                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000000202478                              83340D1VK5283S0044GQ                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000000202482                              83340D1VK5283S0063TF                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000000202483                              83340D1VK5283S0070OK                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000000202216                              83340D1VK5283S0072AB                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000000202104                              83340D1VK5283S0090MO                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000000202220                              83340D1VK5283S0120MO                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000000202221                              83340D1VK5283S0125TF                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000000202165                              83340D1VK5283S0134AB                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000006121157                              8693106YK4189S0035PR                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000004265730+000000000000000000000000
+0000000006119461                              4005212VK1640N0025QM                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000006120265                              8744504CS4484S0217IJ                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000006120602                              3617101DG0231A0014HO                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000791811+000000000021693320080101
+0000000006119409                              3959862CF6535N0025DI                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000348827+000000000012427720070101
+0000000006121462                              0664205FS1706S0010SQ                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000006122890                              6807602UL5060N0001MP                                                                                                                                                                                                                                                                                                                                                    CAJA AVILA+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000047899950+000000004789995020090616
+0000000000106824                              0024008YH9155N0017GA                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000006121490                              0361101FS1706S0121GS                                                                                                                                                                                                                                                                                                                                                        BANKIA+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000004133117+000000000143848520120101
+0000000000201948                              4542103XH6044S0006GT                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000000201949                              4542103XH6044S0034AQ                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000000201837                              4542103XH6044S0022WG                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000000202036                              4542103XH6044S0024RJ                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000000201951                              4542103XH6044S0055EH                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000000202040                              4542103XH6044S0061YL                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000006121329                              4369349WJ9446N0001IU                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000006121330                              4369349WJ9446N0001IU                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000006122048                              4369349WJ9446N0001IU                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000006122157                              1999617UF0219N0001GE                                                                                                                                                                                                                                                                                                                                  C. DE AHORROS Y M. DE PIEDAD+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000009311529+000000000931152920120101
+0000000006122099                              9251948YJ2995D0001ZW                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000006122524                              8912705VK6891S0020EK                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000000109662                              8948632DF4984N0001UW                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000006123205                              3089601VK2528N0001UW                                                                                                                                                                                                                                                                                                                                                        BANKIA+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000065018148+000000006501814820120101
+0000000000101371                              5020134YJ1051G0009TA                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000006121746                              7161201TG3376S0482JR                                                                                                                                                                                                                                                                                                                                         PROM. INMB. PRIENESUR+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000141795+000000000001554920000607
+0000000006122642                              7161201TG3376S0486ZI                                                                                                                                                                                                                                                                                                                                         PROM. INMB. PRIENESUR+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000141795+000000000001554920000607
+0000000006123021                              1916920DS6811N0007FB                                                                                                                                                                                                                                                                                                                                       EDIF. SING. DE CANARIAS+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000012518820+000000000480076920120101
+0000000006121720                              5216701CS4151N0001FR                                                                                                                                                                                                                                                                                                                                             ALIANZA ZERO,S.L.+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000027761726+000000002776172620071030
+0000000006121720                              5216703CS4151N0001OR                                                                                                                                                                                                                                                                                                                                            ALIANCIA ZERO,S.L.+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000031915853+000000003191585320071030
+0000000006121720                              5216702CS4151N0001MR                                                                                                                                                                                                                                                                                                                                           ALIANCIA ZERO, S.L.+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000024438424+000000002443842420071030
+0000000000138250                              0837004VK2203N0001ZO                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000006121687                              2729335CF5523H0059UZ                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000000162982                              0438601VK2203N0008HH                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000006121745                              7161201TG3376S0255HE                                                                                                                                                                                                                                                                                                                                        PROMT. INMB. PRIENESUR+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000496285+000000000005442320000607
+0000000006121741                              7161201TG3376S0018IK                                                                                                                                                                                                                                                                                                                                        PROMT. INMB. PRIENESUR+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000496285+000000000005442320000607
+0000000006122549                              4701702WN4040S0150HX                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000006121464                              4701702WN4040S0058ZR                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000006122522                              8912705VK6891S0004HI                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000000108748                              7980082XH9178S0058DW                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000006122861                              5474808UL5457S0041JB                                                                                                                                                                                                                                                                                                                                 CISA CARTERA DE INMUEBLES SLU+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000143935+000000000002721519990819
+0000000006122321                              5474808UL5457S0066DH                                                                                                                                                                                                                                                                                                                                 CISA CARTERA DE INMUEBLES SLU+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000003067042+000000000042078519990819
+0000000006121408                              9017701BE7791N0057DR                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000004731223+000000000139062419990101
+0000000006121574                              2431307VL4223S0001LK                                                                                                                                                                                                                                                                                                                                                        BANKIA+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000006962474+000000000065808620120101
+0000000006122938                              5856401ES7155N0026ZG                                                                                                                                                                                                                                                                                                                                               CCE MAXORATA SL+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000003005650+000000000012118619970627
+0000000006121722                              02037A068000040001XT                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000006121323                              0984401DS5008S0018GU                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000006123065                              7976101VJ2077N0021MW                                                                                                                                                                                                                                                                                                                                                        BANKIA+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000695866+000000000013906220050627
+0000000006121655                              8129101VK4882G0001KG                                                                                                                                                                                                                                                                                                                                                           BFA+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000006123157                              8147110VL1085S0001JU                                                                                                                                                                                                                                                                                                                                                           BFA+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000009733273+000000000973327320120101
+0000000006121652                              8147113VL1085S0001ZU                                                                                                                                                                                                                                                                                                                                                           BFA+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000008220301+000000000822030120120101
+0000000006121653                              8147118VL1085S0001BU                                                                                                                                                                                                                                                                                                                                                           BFA+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000008302231+000000000830223120120101
+0000000006123092                              8225401UM5182E0072YK                                                                                                                                                                                                                                                                                                                                                        BANKIA+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000404297+000000000000000019940510
+0000000006123155                              8310969UL5081S0039LE                                                                                                                                                                                                                                                                                                                                          BANKIA HABITAT, S.L.+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000008788849+000000000321509820090616
+0000000006122035                                           8397060                                                                                                                                                                                                                                                                                                                                                         SAREB+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000017363752+000000001323937820120101
+0000000006121650                              8414806UL5081S0190EH                                                                                                                                                                                                                                                                                                                                          BANKIA HABITAT, S.L.+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000009502709+000000000389747120090616
+0000000006122046                              8441526VL4284S0001RD                                                                                                                                                                                                                                                                                                                                                         SAREB+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000020010621
+0000000006121327                              8441525VL4284S0001KD                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000020010621
+0000000006123026                              8441527VL4284S0001DD                                                                                                                                                                                                                                                                                                                                                         SAREB+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000020010621
+0000000006122270                              8676002VJ6187N0056XH                                                                                                                                                                                                                                                                                                                                            BANKIA HABITAT SLU+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000002646520+000000000000000020000628
+0000000006122271                              8676002VJ6187N0064RZ                                                                                                                                                                                                                                                                                                                                        BANKIA HABITAT, S.L.U.+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000002598307+000000000000000020000628
+0000000006122245                              9521405XM6092S0014JW                                                                                                                                                                                                                                                                                                                                                BANKIA HABITAT+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000008040637+000000000356608220060629
+0000000006122762                              9521405XM6092S0021ZY                                                                                                                                                                                                                                                                                                                                                BANKIA HABITAT+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000006747346+000000000299249820060629
+0000000006122453                              5791914DR575920127TR                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000006127487                              9713801CF7691S0007ZM                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000006126029                              0090701UM5009S0126UM                                                                                                                                                                                                                                                                                                                                                  INMOVEMU, SL+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000008451956+000000000372849220071029
+0000000006126627                              0634423VK2303S0001JX                                                                                                                                                                                                                                                                                                                                                        BANKIA+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000003619197+000000000043558320120101
+0000000000180066                              7618933YJ0671N0002RQ                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+000000000000000000000000
+0000000006127506                              3898205VK2839N0011MX                                                                                                                                                                                                                                                                                                                                                        BANKIA+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000011847102+000000000815154920120101
+0000000006125542                              6505102VK4760F0143RG                                                                                                                                                                                                                                                                                                                                                              +0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000761425+000000000009680220110621
+0000000006125542                              6505103VK4760F0102UO                                                                                                                                                                                                                                                                                                                                                CAJA DE MADRID+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000000000+0000000000761425+000000000009680220120101
