+0000000000201866+0000000000000002                  01+10000
+0000000000201956+0000000000000002                  01+10000
+0000000000201972+0000000000000002                  01+10000
+0000000000201978+0000000000000002                  01+10000
+0000000000202025+0000000000000002                  01+10000
+0000000000202096+0000000000000002                  01+10000
+0000000000202174+0000000000000002                  01+10000
+0000000000202179+0000000000000002                  01+10000
+0000000000202213+0000000000000002                  01+10000
+0000000000202287+0000000000000002                    +00000
+0000000000202297+0000000000000002                  01+10000
+0000000000202301+0000000000000002                  01+10000
+0000000000202558+0000000000000002                    +00000
+0000000000202624+0000000000000002                  01+10000
+0000000000202702+0000000000000002                  01+10000
+0000000000202718+0000000000000002                  01+10000
+0000000000202794+0000000000000002                  01+10000
+0000000000202879+0000000000000002                  01+10000
+0000000000202939+0000000000000002                  01+10000
+0000000000203033+0000000000000002                  01+10000
+0000000000203148+0000000000000002                  01+10000
+0000000000203188+0000000000000002                  01+10000
+0000000000203389+0000000000000002                  01+10000
+0000000000203604+0000000000000002                  01+10000
+0000000000203655+0000000000000002                    +00000
+0000000000203773+0000000000000002                  01+10000
+0000000000203801+0000000000000002                  01+10000
+0000000000203839+0000000000000002                  01+10000
+0000000000203857+0000000000000002                  01+10000
+0000000000203872+0000000000000002                  01+10000
+0000000000204008+0000000000000002                  01+10000
+0000000000204141+0000000000000002                  01+10000
+0000000000204165+0000000000000002                  01+10000
+0000000000204248+0000000000000002                  01+10000
+0000000000204363+0000000000000002                  01+10000
+0000000000204405+0000000000000002                  01+10000
+0000000000204459+0000000000000002                  01+10000
+0000000000935725+0000000000000002                  01+10000
+0000000000935750+0000000000000002                  01+10000
+0000000000937909+0000000000000002                  01+10000
+0000000000939073+0000000000000002                  01+10000
+0000000000939341+0000000000000002                    +00000
+0000000000939997+0000000000000002                  01+10000
+0000000000940923+0000000000000002                  01+10000
+0000000000942696+0000000000000002                  01+10000
+0000000000948291+0000000000000002                  01+10000
+0000000000948315+0000000000000002                  01+10000
+0000000000951964+0000000000000002                  01+10000
+0000000000951965+0000000000000002                  01+10000
+0000000000951995+0000000000000002                  01+10000
+0000000000952041+0000000000000002                  01+10000
+0000000000071381+0000000000000002                  01+10000
+0000000000071740+0000000000000002                  01+10000
+0000000000078418+0000000000000002                  01+10000
+0000000000085074+0000000000000002                  01+10000
+0000000000085076+0000000000000002                  01+10000
+0000000000085230+0000000000000002                  01+10000
+0000000000088179+0000000000000002                  01+10000
+0000000000098641+0000000000000002                  01+10000
+0000000000100469+0000000000000002                  01+10000
+0000000000101663+0000000000000002                  01+10000
+0000000000103578+0000000000000002                  01+10000
+0000000000109116+0000000000000002                  01+10000
+0000000000117347+0000000000000002                  01+10000
+0000000000119683+0000000000000002                  01+10000
+0000000000120295+0000000000000002                  01+10000
+0000000000120566+0000000000000002                  01+10000
+0000000000121542+0000000000000002                    +00000
+0000000000122076+0000000000000002                  01+10000
+0000000000128424+0000000000000002                  01+10000
+0000000000136820+0000000000000002                  01+10000
+0000000000138016+0000000000000002                  01+10000
+0000000000139983+0000000000000002                  01+10000
+0000000000140710+0000000000000002                  01+10000
+0000000000142444+0000000000000002                  01+10000
+0000000000143329+0000000000000002                  01+10000
+0000000000143760+0000000000000002                  01+10000
+0000000000149711+0000000000000002                  01+10000
+0000000000151413+0000000000000002                  01+10000
+0000000000152808+0000000000000002                  01+10000
+0000000000153471+0000000000000002                  01+10000
+0000000000159804+0000000000000002                  01+10000
+0000000000163227+0000000000000002                  01+10000
+0000000000191520+0000000000000002                  01+10000
+0000000000201731+0000000000000002                    +00000
+0000000000201831+0000000000000002                    +10000
+0000000000202100+0000000000000002                  01+10000
+0000000000202314+0000000000000002                  01+10000
+0000000000202420+0000000000000002                    +00000
+0000000000202649+0000000000000002                  01+10000
+0000000000202654+0000000000000002                  01+10000
+0000000000202670+0000000000000002                  01+10000
+0000000000202787+0000000000000002                  01+10000
+0000000000202815+0000000000000002                  01+10000
+0000000000202822+0000000000000002                  01+10000
+0000000000202859+0000000000000002                  01+10000
+0000000000202870+0000000000000002                  01+10000
+0000000000203138+0000000000000002                  01+10000
+0000000000203257+0000000000000002                  01+10000
+0000000000203397+0000000000000002                  01+10000
+0000000000203399+0000000000000002                  01+10000
+0000000000203717+0000000000000002                  01+10000
+0000000000203774+0000000000000002                  01+10000
+0000000000203789+0000000000000002                  01+10000
+0000000000203815+0000000000000002                  01+10000
+0000000000203818+0000000000000002                  01+10000
+0000000000203838+0000000000000002                  01+10000
+0000000000203860+0000000000000002                  01+10000
+0000000000203986+0000000000000002                  01+10000
+0000000000204016+0000000000000002                  01+10000
+0000000000204047+0000000000000002                  01+10000
+0000000000204259+0000000000000002                  01+10000
+0000000000204386+0000000000000002                  01+10000
+0000000000204402+0000000000000002                  01+10000
+0000000000204518+0000000000000002                  01+10000
+0000000000204562+0000000000000002                  01+10000
+0000000000935675+0000000000000002                  01+10000
+0000000000936583+0000000000000002                  01+10000
+0000000000939529+0000000000000002                  01+10000
+0000000000939909+0000000000000002                  01+10000
+0000000000941893+0000000000000002                  01+10000
+0000000000941998+0000000000000002                  01+10000
+0000000000942022+0000000000000002                    +00000
+0000000000942800+0000000000000002                  01+10000
+0000000000945541+0000000000000002                  01+10000
+0000000000948118+0000000000000002                  01+10000
+0000000000951952+0000000000000002                  01+10000
+0000000000952029+0000000000000002                  01+10000
+0000000000952042+0000000000000002                  01+10000
+0000000000952106+0000000000000002                  01+10000
+0000000006123397+0000000000000002                  01+10000
+0000000006123399+0000000000000002                  01+10000
+0000000006123423+0000000000000002                  01+10000
+0000000006123440+0000000000000002                  01+10000
+0000000006123459+0000000000000002                  01+10000
+0000000006123491+0000000000000002                  01+10000
+0000000006123526+0000000000000002                  01+10000
+0000000006123534+0000000000000002                  01+10000
+0000000006123536+0000000000000002                  01+10000
+0000000006123540+0000000000000002                  01+10000
+0000000006123557+0000000000000002                  01+10000
+0000000006123579+0000000000000002                  01+10000
+0000000006123618+0000000000000002                  01+10000
+0000000006123636+0000000000000002                  01+10000
+0000000006123645+0000000000000002                  01+10000
+0000000006123689+0000000000000002                  01+10000
+0000000006123751+0000000000000002                  01+10000
+0000000006123780+0000000000000002                  01+10000
+0000000006123800+0000000000000002                  01+10000
+0000000006123807+0000000000000002                  01+10000
+0000000006123844+0000000000000002                  01+10000
+0000000006123877+0000000000000002                  01+10000
+0000000006123879+0000000000000002                  01+10000
+0000000006124002+0000000000000002                  01+10000
+0000000006124065+0000000000000002                  01+10000
+0000000006124081+0000000000000002                  01+10000
+0000000006124122+0000000000000002                  01+10000
+0000000006124144+0000000000000002                  01+10000
+0000000006124146+0000000000000002                  01+10000
+0000000006124166+0000000000000002                  01+10000
+0000000006124190+0000000000000002                  01+10000
+0000000006124197+0000000000000002                  01+10000
+0000000006124230+0000000000000002                  01+10000
+0000000006124269+0000000000000002                  01+10000
+0000000006124281+0000000000000002                  01+10000
+0000000006124307+0000000000000002                  01+10000
+0000000006124322+0000000000000002                  01+10000
+0000000006124349+0000000000000002                  01+10000
+0000000006124362+0000000000000002                  01+10000
+0000000006124369+0000000000000002                  01+10000
+0000000006124371+0000000000000002                  01+10000
+0000000006124435+0000000000000002                  01+10000
+0000000006124474+0000000000000002                  01+10000
+0000000006124504+0000000000000002                  01+10000
+0000000006124524+0000000000000002                  01+10000
+0000000006124526+0000000000000002                  01+10000
+0000000006124596+0000000000000002                  01+10000
+0000000006124605+0000000000000002                  01+10000
+0000000006124639+0000000000000002                  01+10000
+0000000006124640+0000000000000002                  01+10000
+0000000006124661+0000000000000002                  01+10000
+0000000006124671+0000000000000002                  01+10000
+0000000006124698+0000000000000002                  01+10000
+0000000006124710+0000000000000002                  01+10000
+0000000006124758+0000000000000002                  01+10000
+0000000006124761+0000000000000002                  01+10000
+0000000006124763+0000000000000002                  01+10000
+0000000006124825+0000000000000002                  01+10000
+0000000006124829+0000000000000002                  01+10000
+0000000006124833+0000000000000002                  01+10000
+0000000006124837+0000000000000002                  01+10000
+0000000006124848+0000000000000002                  01+10000
+0000000006124856+0000000000000002                  01+10000
+0000000006124865+0000000000000002                  01+10000
+0000000006124882+0000000000000002                  01+10000
+0000000006124892+0000000000000002                  01+10000
+0000000006124954+0000000000000002                  01+10000
+0000000006124963+0000000000000002                  01+10000
+0000000006124972+0000000000000002                  01+10000
+0000000006124978+0000000000000002                  01+10000
+0000000006125025+0000000000000002                  01+10000
+0000000006125026+0000000000000002                  01+10000
+0000000006125042+0000000000000002                  01+10000
+0000000006125074+0000000000000002                  01+10000
+0000000006125108+0000000000000002                  01+10000
+0000000006125109+0000000000000002                  01+10000
+0000000006125116+0000000000000002                  01+10000
+0000000006125128+0000000000000002                  01+10000
+0000000006125159+0000000000000002                  01+10000
