OFR_NUM_OFERTA;OFR_ID;eco_fecha_cont_propietario
13052;381949;2019-08-21 00:00:00.0000000
14352;380890;2018-07-06 00:00:00.0000000
12687;382230;2018-09-28 00:00:00.0000000
90104381;396989;2018-09-30 00:00:00.0000000
90203388;497201;2019-07-31 00:00:00.0000000
90208110;502072;2019-09-30 00:00:00.0000000
90230420;525316;2020-01-08 00:00:00.0000000
14434;380817;2018-06-29 00:00:00.0000000
90109138;401770;2018-11-16 00:00:00.0000000
90191370;484596;2019-06-13 00:00:00.0000000
90174151;467003;2019-03-26 00:00:00.0000000
8462;384069;2017-07-24 00:00:00.0000000
13269;381763;2018-06-29 00:00:00.0000000
90208767;502766;2019-09-17 00:00:00.0000000
90193785;487237;2019-09-01 00:00:00.0000000
14815;380493;2018-08-01 00:00:00.0000000
9239;383796;2017-09-15 00:00:00.0000000
90192442;485777;2019-06-21 00:00:00.0000000
90094774;387337;2018-10-17 00:00:00.0000000
12819;382131;2018-05-09 00:00:00.0000000
14300;380934;2018-07-27 00:00:00.0000000
90201945;495694;2019-08-07 00:00:00.0000000
90131566;424282;2019-01-15 00:00:00.0000000
90171896;464754;2019-05-08 00:00:00.0000000
90124878;417560;2018-12-28 00:00:00.0000000
90217901;512232;2019-11-14 00:00:00.0000000
12905;382062;2018-03-23 00:00:00.0000000
90235913;531322;2019-12-31 00:00:00.0000000
11459;383021;2018-02-09 00:00:00.0000000
90128669;421351;2019-04-16 00:00:00.0000000
7984;384160;2017-07-05 00:00:00.0000000
90207058;500972;2019-09-30 00:00:00.0000000
90235819;531228;2019-12-30 00:00:00.0000000
13455;381641;2019-05-16 00:00:00.0000000
90116484;409141;2018-10-31 00:00:00.0000000
90175450;468293;2019-03-26 00:00:00.0000000
90106807;399439;2018-12-20 00:00:00.0000000
12739;382187;2018-03-21 00:00:00.0000000
11056;383215;2018-01-02 00:00:00.0000000
7702;384180;2017-08-22 00:00:00.0000000
14084;381119;2018-06-22 00:00:00.0000000
15272;380112;2018-09-20 00:00:00.0000000
90174169;467021;2019-03-31 00:00:00.0000000
90198366;492026;2019-07-19 00:00:00.0000000
15200;380170;2018-09-30 00:00:00.0000000
13132;381879;2018-05-22 00:00:00.0000000
12624;382276;2018-05-28 00:00:00.0000000
14263;380968;2018-06-29 00:00:00.0000000
14185;381032;2018-06-22 00:00:00.0000000
90176083;468916;2019-03-29 00:00:00.0000000
90236137;531552;2019-12-31 00:00:00.0000000
9270;383780;2017-08-30 00:00:00.0000000
90174815;467661;2019-04-26 00:00:00.0000000
90122944;415614;2018-12-26 00:00:00.0000000
90142713;435435;2018-12-31 00:00:00.0000000
90179053;471880;2019-05-29 00:00:00.0000000
90202325;496088;2019-08-29 00:00:00.0000000
90162589;455430;2019-03-26 00:00:00.0000000
10249;383503;2017-09-30 00:00:00.0000000
90104841;397449;2018-12-31 00:00:00.0000000
90216558;510849;2019-09-25 00:00:00.0000000
9027;383866;2017-08-03 00:00:00.0000000
14131;381082;2018-06-21 00:00:00.0000000
90140178;432901;2018-12-31 00:00:00.0000000
9870;383637;2017-10-20 00:00:00.0000000
11498;382992;2017-12-29 00:00:00.0000000
90235961;531370;2019-12-31 00:00:00.0000000
90173854;466707;2019-03-31 00:00:00.0000000
90223870;518323;2019-10-31 00:00:00.0000000
8885;383921;2017-07-24 00:00:00.0000000
15018;380327;2019-05-30 00:00:00.0000000
90231359;526359;2019-12-10 00:00:00.0000000
13907;381271;2018-06-27 00:00:00.0000000
90195651;489222;2019-06-07 00:00:00.0000000
10656;383361;2018-02-13 00:00:00.0000000
90218881;513238;2019-11-14 00:00:00.0000000
90193609;487060;2019-06-18 00:00:00.0000000
11066;383211;2018-02-19 00:00:00.0000000
14944;380394;2018-09-27 00:00:00.0000000
14174;381042;2018-07-31 00:00:00.0000000
13889;381285;2018-06-21 00:00:00.0000000
90142794;435516;2018-12-31 00:00:00.0000000
90178764;471596;2019-04-02 00:00:00.0000000
90211310;505422;2019-09-30 00:00:00.0000000
12106;382618;2018-03-21 00:00:00.0000000
11503;382990;2017-12-29 00:00:00.0000000
13516;381594;2018-06-14 00:00:00.0000000
90206984;500898;2020-02-27 00:00:00.0000000
10277;383486;2018-01-18 00:00:00.0000000
90139461;432185;2018-12-27 00:00:00.0000000
90143031;435753;2018-12-31 00:00:00.0000000
90117337;410002;2018-12-04 00:00:00.0000000
90145573;438295;2019-03-08 00:00:00.0000000
14387;380862;2018-07-11 00:00:00.0000000
90208357;502332;2019-09-30 00:00:00.0000000
90220149;514519;2019-12-13 00:00:00.0000000
90121311;413981;2018-12-12 00:00:00.0000000
90146384;439106;2019-03-08 00:00:00.0000000
90199002;492662;2019-06-26 00:00:00.0000000
90176188;469021;2019-03-31 00:00:00.0000000
90225157;519629;2019-11-29 00:00:00.0000000
14529;380737;2018-06-29 00:00:00.0000000
11273;383107;2017-12-28 00:00:00.0000000
12840;382114;2018-03-23 00:00:00.0000000
90236488;531967;2019-12-30 00:00:00.0000000
90237630;533148;2020-02-10 00:00:00.0000000
90098744;391307;2018-10-31 00:00:00.0000000
15368;380030;2018-11-13 00:00:00.0000000
11489;383001;2017-12-29 00:00:00.0000000
90115057;407714;2019-02-19 00:00:00.0000000
90114526;407183;2018-12-07 00:00:00.0000000
12764;382167;2018-04-27 00:00:00.0000000
90186119;479147;2019-06-13 00:00:00.0000000
90189831;482926;2019-06-28 00:00:00.0000000
90124580;417262;2018-12-28 00:00:00.0000000
12978;382007;2018-03-27 00:00:00.0000000
90218154;512503;2019-12-10 00:00:00.0000000
9850;383648;2017-10-05 00:00:00.0000000
90154242;447018;2019-02-27 00:00:00.0000000
90101916;394507;2018-10-31 00:00:00.0000000
90173837;466690;2019-04-12 00:00:00.0000000
90194082;487546;2019-07-17 00:00:00.0000000
90210658;504739;2019-03-29 00:00:00.0000000
11452;383025;2018-05-04 00:00:00.0000000
8571;384029;2017-07-20 00:00:00.0000000
90140160;432883;2018-12-28 00:00:00.0000000
90225567;520073;2019-12-12 00:00:00.0000000
14178;381038;2018-08-30 00:00:00.0000000
10878;383277;2018-01-12 00:00:00.0000000
9999;383602;2017-11-10 00:00:00.0000000
90139746;432469;2018-12-27 00:00:00.0000000
90200131;493821;2019-08-12 00:00:00.0000000
14800;380507;2018-07-24 00:00:00.0000000
9515;383721;2017-09-28 00:00:00.0000000
11427;383038;2018-01-30 00:00:00.0000000
90148297;441044;2019-03-06 00:00:00.0000000
90138462;431186;2019-03-29 00:00:00.0000000
14990;380352;2018-12-17 00:00:00.0000000
13161;381855;2018-05-04 00:00:00.0000000
90221150;515547;2019-12-17 00:00:00.0000000
90188888;481946;2019-07-11 00:00:00.0000000
90185464;478471;2019-06-13 00:00:00.0000000
90228975;523581;2019-12-18 00:00:00.0000000
9104;383840;2017-08-11 00:00:00.0000000
90140158;432881;2018-12-28 00:00:00.0000000
90124515;417197;2019-01-25 00:00:00.0000000
90175831;468667;2019-05-31 00:00:00.0000000
90235747;531140;2019-12-30 00:00:00.0000000
90235882;531291;2019-12-30 00:00:00.0000000
90130328;423044;2019-01-08 00:00:00.0000000
90203765;497583;2019-11-30 00:00:00.0000000
90187729;480796;2019-06-27 00:00:00.0000000
13345;381711;2018-05-25 00:00:00.0000000
12104;382619;2018-03-27 00:00:00.0000000
90175897;468733;2019-03-31 00:00:00.0000000
90230173;525029;2019-12-27 00:00:00.0000000
90235888;531297;2019-12-30 00:00:00.0000000
8202;384124;2017-08-04 00:00:00.0000000
90116944;409609;2018-11-23 00:00:00.0000000
90142450;435172;2019-02-27 00:00:00.0000000
10917;383259;2017-12-28 00:00:00.0000000
13360;381697;2018-04-27 00:00:00.0000000
11828;382809;2018-03-28 00:00:00.0000000
90233518;528755;2020-02-11 00:00:00.0000000
10064;383578;2017-12-22 00:00:00.0000000
90176438;469271;2019-09-30 00:00:00.0000000
12576;382311;2018-06-19 00:00:00.0000000
8821;383939;2017-08-04 00:00:00.0000000
10081;383571;2017-12-14 00:00:00.0000000
90231285;526272;2019-12-20 00:00:00.0000000
13141;381871;2018-05-09 00:00:00.0000000
90216608;510899;2019-09-25 00:00:00.0000000
13168;381849;2018-03-31 00:00:00.0000000
90093492;386056;2019-01-18 00:00:00.0000000
13064;381938;2018-05-31 00:00:00.0000000
13100;381907;2018-06-28 00:00:00.0000000
9684;383691;2017-09-19 00:00:00.0000000
90140159;432882;2018-12-28 00:00:00.0000000
13198;381822;2018-05-28 00:00:00.0000000
90157745;450569;2019-03-25 00:00:00.0000000
90100912;393475;2018-09-28 00:00:00.0000000
90222629;517064;2019-12-10 00:00:00.0000000
90159530;452372;2019-04-03 00:00:00.0000000
90171680;464542;2019-05-03 00:00:00.0000000
90155914;448739;2019-03-11 00:00:00.0000000
9114;383836;2017-08-03 00:00:00.0000000
12796;382148;2018-06-30 00:00:00.0000000
11376;383056;2018-01-05 00:00:00.0000000
90136134;428860;2019-02-22 00:00:00.0000000
90176648;469481;2019-05-29 00:00:00.0000000
12059;382650;2018-04-30 00:00:00.0000000
90224202;518671;2019-10-31 00:00:00.0000000
14802;380505;2018-10-30 00:00:00.0000000
90121996;414666;2018-12-27 00:00:00.0000000
90157488;450312;2019-03-06 00:00:00.0000000
90163065;455906;2019-04-15 00:00:00.0000000
12694;382224;2018-04-04 00:00:00.0000000
90112571;405228;2018-10-31 00:00:00.0000000
90121096;413766;2018-12-21 00:00:00.0000000
90219179;513547;2019-10-31 00:00:00.0000000
90232180;527284;2019-12-30 00:00:00.0000000
8585;384023;2017-07-28 00:00:00.0000000
90132446;425171;2019-03-29 00:00:00.0000000
12798;382146;2018-03-22 00:00:00.0000000
9783;383666;2017-10-10 00:00:00.0000000
13626;381497;2018-06-15 00:00:00.0000000
90223488;517930;2019-11-29 00:00:00.0000000
90175963;468798;2019-03-26 00:00:00.0000000
90139894;432617;2019-02-05 00:00:00.0000000
90168798;461660;2019-03-28 00:00:00.0000000
90202037;495786;2019-09-26 00:00:00.0000000
10408;383431;2017-10-20 00:00:00.0000000
13684;381446;2018-09-17 00:00:00.0000000
10435;383420;2017-10-30 00:00:00.0000000
9331;383762;2017-10-02 00:00:00.0000000
14766;380532;2018-07-31 00:00:00.0000000
90137130;429856;2018-12-28 00:00:00.0000000
14156;381060;2019-02-21 00:00:00.0000000
90129409;422109;2019-02-27 00:00:00.0000000
90182570;475385;2019-05-21 00:00:00.0000000
90211895;506032;2019-09-23 00:00:00.0000000
90098808;391371;2018-11-30 00:00:00.0000000
90135937;428663;2019-01-17 00:00:00.0000000
90171375;464237;2019-03-29 00:00:00.0000000
14114;381099;2018-10-23 00:00:00.0000000
13355;381702;2018-05-14 00:00:00.0000000
90198962;492622;2019-06-26 00:00:00.0000000
90224612;519074;2019-11-29 00:00:00.0000000
10745;383328;2017-12-29 00:00:00.0000000
90175925;468761;2019-03-31 00:00:00.0000000
90231463;526463;2019-12-10 00:00:00.0000000
15177;380193;2018-10-23 00:00:00.0000000
12882;382082;2018-05-03 00:00:00.0000000
8230;384114;2017-07-05 00:00:00.0000000
13478;381623;2018-04-27 00:00:00.0000000
14544;380724;2018-06-30 00:00:00.0000000
8961;383888;2017-07-12 00:00:00.0000000
90151484;444242;2019-01-31 00:00:00.0000000
90224746;519214;2019-12-31 00:00:00.0000000
90235915;531324;2019-12-30 00:00:00.0000000
90142797;435519;2018-12-31 00:00:00.0000000
8796;383950;2017-07-26 00:00:00.0000000
14442;380810;2018-06-29 00:00:00.0000000
90125162;417844;2019-01-08 00:00:00.0000000
12943;382033;2018-04-30 00:00:00.0000000
9065;383858;2017-08-10 00:00:00.0000000
90123343;416025;2018-12-11 00:00:00.0000000
90195372;488924;2019-06-25 00:00:00.0000000
90238806;534350;2020-03-02 00:00:00.0000000
90224660;519122;2019-10-31 00:00:00.0000000
14611;380662;2018-07-18 00:00:00.0000000
10107;383560;2017-10-10 00:00:00.0000000
14541;380726;2018-06-30 00:00:00.0000000
10774;383314;2017-12-14 00:00:00.0000000
12785;382156;2018-03-27 00:00:00.0000000
10842;383288;2018-02-06 00:00:00.0000000
90235120;530468;2019-12-20 00:00:00.0000000
90218342;512696;2019-09-30 00:00:00.0000000
14881;380439;2018-09-14 00:00:00.0000000
90127184;419866;2018-12-28 00:00:00.0000000
90139422;432146;2018-12-28 00:00:00.0000000
90092710;385274;2018-10-24 00:00:00.0000000
12884;382080;2018-04-24 00:00:00.0000000
90120699;413369;2018-12-21 00:00:00.0000000
90168950;461812;2019-03-31 00:00:00.0000000
90236126;531541;2019-12-31 00:00:00.0000000
90236272;531719;2020-02-24 00:00:00.0000000
90232007;527105;2020-03-02 00:00:00.0000000
15469;379941;2018-10-16 00:00:00.0000000
11212;383138;2018-06-28 00:00:00.0000000
90217119;511436;2019-10-31 00:00:00.0000000
90152888;445649;2019-03-01 00:00:00.0000000
90136280;429006;2018-12-27 00:00:00.0000000
90171380;464241;2019-03-29 00:00:00.0000000
90199358;493033;2019-08-02 00:00:00.0000000
90234939;530258;2019-12-31 00:00:00.0000000
14429;380822;2018-06-29 00:00:00.0000000
90100449;393012;2018-10-30 00:00:00.0000000
11537;382973;2018-02-16 00:00:00.0000000
90177696;470529;2019-06-27 00:00:00.0000000
90157544;450368;2019-04-01 00:00:00.0000000
13323;381726;2018-07-06 00:00:00.0000000
90117255;409920;2018-11-23 00:00:00.0000000
14433;380818;2018-06-29 00:00:00.0000000
10933;383252;2017-12-26 00:00:00.0000000
90142148;434870;2019-02-11 00:00:00.0000000
90207434;501359;2019-09-13 00:00:00.0000000
90212665;506832;2019-09-18 00:00:00.0000000
90230503;525399;2019-12-26 00:00:00.0000000
90142756;435478;2018-12-31 00:00:00.0000000
90234975;530294;2019-12-20 00:00:00.0000000
90137789;430513;2018-12-31 00:00:00.0000000
90179060;471887;2019-06-12 00:00:00.0000000
90156488;449313;2019-04-23 00:00:00.0000000
8435;384079;2017-07-07 00:00:00.0000000
90143036;435758;2018-12-31 00:00:00.0000000
13069;381935;2018-05-24 00:00:00.0000000
12629;382272;2018-05-31 00:00:00.0000000
90218241;512590;2019-11-05 00:00:00.0000000
90110010;402652;2018-11-30 00:00:00.0000000
90115546;408203;2018-12-18 00:00:00.0000000
90138563;431287;2018-12-27 00:00:00.0000000
90225365;519853;2019-11-29 00:00:00.0000000
8140;384136;2017-07-05 00:00:00.0000000
90109974;402616;2018-11-28 00:00:00.0000000
90101983;394591;2018-12-13 00:00:00.0000000
90139412;432136;2018-12-31 00:00:00.0000000
90143143;435865;2018-12-27 00:00:00.0000000
90123357;416039;2018-11-27 00:00:00.0000000
90200584;494319;2019-11-06 00:00:00.0000000
90207908;501857;2019-09-30 00:00:00.0000000
12738;382188;2018-03-26 00:00:00.0000000
90160024;452862;2019-04-09 00:00:00.0000000
90160670;453508;2019-03-05 00:00:00.0000000
15264;380120;2018-09-28 00:00:00.0000000
9202;383806;2017-08-03 00:00:00.0000000
90101520;394083;2018-09-30 00:00:00.0000000
10767;383320;2018-03-22 00:00:00.0000000
90125788;418470;2018-12-31 00:00:00.0000000
90134286;427012;2019-05-02 00:00:00.0000000
90198951;492611;2019-06-26 00:00:00.0000000
9521;383718;2017-09-14 00:00:00.0000000
9607;383702;2017-09-28 00:00:00.0000000
14041;381152;2018-06-29 00:00:00.0000000
90179058;471885;2019-05-29 00:00:00.0000000
11367;383061;2018-02-14 00:00:00.0000000
90235764;531159;2019-12-30 00:00:00.0000000
10106;383561;2017-10-10 00:00:00.0000000
90118618;411290;2018-11-27 00:00:00.0000000
9258;383786;2017-12-21 00:00:00.0000000
14264;380967;2018-06-29 00:00:00.0000000
9617;383700;2018-02-23 00:00:00.0000000
90190976;484152;2019-06-21 00:00:00.0000000
90201887;495636;2019-07-31 00:00:00.0000000
8584;384024;2017-07-27 00:00:00.0000000
90138764;431488;2018-12-27 00:00:00.0000000
90132129;424845;2019-01-16 00:00:00.0000000
9802;383662;2017-10-04 00:00:00.0000000
14211;381014;2018-06-29 00:00:00.0000000
90169305;462167;2019-04-24 00:00:00.0000000
90191085;484297;2019-07-10 00:00:00.0000000
8856;383928;2017-07-24 00:00:00.0000000
14472;380783;2018-06-28 00:00:00.0000000
90102164;394772;2018-12-31 00:00:00.0000000
90129289;421989;2018-12-26 00:00:00.0000000
90179774;472600;2019-06-13 00:00:00.0000000
90233901;529205;2019-12-30 00:00:00.0000000
10218;383515;2017-11-29 00:00:00.0000000
90229841;524668;2019-12-31 00:00:00.0000000
90145472;438194;2019-02-18 00:00:00.0000000
8257;384110;2017-07-26 00:00:00.0000000
11510;382987;2017-12-29 00:00:00.0000000
10084;383569;2017-10-26 00:00:00.0000000
90216152;510430;2019-10-18 00:00:00.0000000
13944;381239;2018-07-31 00:00:00.0000000
12667;382244;2018-05-18 00:00:00.0000000
90215795;510073;2019-12-18 00:00:00.0000000
10862;383282;2017-12-22 00:00:00.0000000
90185622;478629;2019-06-12 00:00:00.0000000
90217248;511565;2019-09-30 00:00:00.0000000
90225323;519811;2019-11-28 00:00:00.0000000
90210652;504733;2019-03-29 00:00:00.0000000
15239;380141;2018-12-28 00:00:00.0000000
90212887;507064;2019-10-21 00:00:00.0000000
90176626;469459;2019-03-31 00:00:00.0000000
90188075;481140;2019-06-24 00:00:00.0000000
9807;383661;2017-10-18 00:00:00.0000000
14421;380830;2018-06-29 00:00:00.0000000
90101478;394041;2018-09-30 00:00:00.0000000
10224;383514;2018-06-08 00:00:00.0000000
90140173;432896;2018-12-31 00:00:00.0000000
14963;380379;2018-09-26 00:00:00.0000000
14343;380897;2018-07-31 00:00:00.0000000
90232618;527764;2019-12-19 00:00:00.0000000
90236034;531443;2019-12-30 00:00:00.0000000
13467;381633;2018-06-13 00:00:00.0000000
13035;381961;2018-08-03 00:00:00.0000000
9334;383760;2017-08-30 00:00:00.0000000
15316;380071;2018-10-03 00:00:00.0000000
90125496;418178;2019-01-21 00:00:00.0000000
13117;381892;2018-07-13 00:00:00.0000000
90100742;393305;2018-10-25 00:00:00.0000000
90236008;531417;2019-12-30 00:00:00.0000000
9801;383663;2017-10-27 00:00:00.0000000
8710;383984;2017-07-21 00:00:00.0000000
90115131;407788;2018-11-22 00:00:00.0000000
10550;383394;2017-11-07 00:00:00.0000000
10799;383306;2017-12-21 00:00:00.0000000
90148314;441061;2019-03-15 00:00:00.0000000
90220964;515361;2019-11-07 00:00:00.0000000
8687;383995;2017-07-21 00:00:00.0000000
14568;380700;2018-06-29 00:00:00.0000000
90213903;508138;2019-09-20 00:00:00.0000000
14361;380881;2018-07-31 00:00:00.0000000
12721;382201;2018-05-30 00:00:00.0000000
12873;382087;2018-07-20 00:00:00.0000000
90140312;433034;2018-12-31 00:00:00.0000000
90189345;482403;2019-06-17 00:00:00.0000000
90216618;510909;2019-09-25 00:00:00.0000000
90229569;524341;2019-12-16 00:00:00.0000000
10323;383464;2017-10-03 00:00:00.0000000
90168145;461007;2019-05-30 00:00:00.0000000
90127422;420104;2018-12-31 00:00:00.0000000
90183541;476353;2019-05-16 00:00:00.0000000
13066;381937;2018-04-19 00:00:00.0000000
90204282;498112;2019-10-23 00:00:00.0000000
13745;381403;2018-06-27 00:00:00.0000000
90234976;530295;2019-12-20 00:00:00.0000000
90131857;424573;2019-02-27 00:00:00.0000000
90097825;390388;2018-10-31 00:00:00.0000000
90236038;531447;2019-12-30 00:00:00.0000000
9010;383871;2017-07-19 00:00:00.0000000
90130699;423415;2019-03-08 00:00:00.0000000
9864;383640;2017-10-06 00:00:00.0000000
90177028;469861;2019-04-30 00:00:00.0000000
8777;383960;2017-07-24 00:00:00.0000000
90232355;527459;2019-12-19 00:00:00.0000000
90234933;530252;2019-12-20 00:00:00.0000000
10681;383353;2018-01-16 00:00:00.0000000
90125274;417956;2018-12-28 00:00:00.0000000
90112758;405415;2018-10-30 00:00:00.0000000
90176019;468852;2019-03-26 00:00:00.0000000
90168831;461693;2019-05-17 00:00:00.0000000
14170;381046;2018-07-19 00:00:00.0000000
90142799;435521;2018-12-31 00:00:00.0000000
90142943;435665;2018-12-31 00:00:00.0000000
90124928;417610;2018-12-27 00:00:00.0000000
90176071;468904;2019-03-29 00:00:00.0000000
90230732;525651;2019-12-23 00:00:00.0000000
14188;381030;2018-08-03 00:00:00.0000000
90133929;426658;2018-12-26 00:00:00.0000000
90112164;404822;2018-11-07 00:00:00.0000000
8205;384121;2017-07-27 00:00:00.0000000
90210639;504720;2019-03-29 00:00:00.0000000
90234974;530293;2019-12-20 00:00:00.0000000
9153;383820;2017-11-09 00:00:00.0000000
90131410;424126;2018-12-27 00:00:00.0000000
90114704;407361;2018-12-31 00:00:00.0000000
90168996;461858;2019-04-23 00:00:00.0000000
90185712;478726;2019-06-27 00:00:00.0000000
11174;383151;2017-12-27 00:00:00.0000000
90105489;398097;2018-10-31 00:00:00.0000000
10171;383536;2017-12-01 00:00:00.0000000
90175460;468303;2019-03-26 00:00:00.0000000
8206;384120;2017-07-31 00:00:00.0000000
90234452;529762;2020-01-28 00:00:00.0000000
14658;380620;2018-12-04 00:00:00.0000000
90211088;505202;2019-09-11 00:00:00.0000000
90175459;468302;2019-03-31 00:00:00.0000000
12813;382136;2018-06-22 00:00:00.0000000
14610;380663;2018-07-31 00:00:00.0000000
90234467;529777;2020-01-29 00:00:00.0000000
90164185;457026;2019-06-14 00:00:00.0000000
90216551;510842;2019-09-25 00:00:00.0000000
10077;383574;2017-10-20 00:00:00.0000000
9831;383656;2017-11-24 00:00:00.0000000
90148087;440834;2019-02-26 00:00:00.0000000
14854;380461;2018-08-03 00:00:00.0000000
90219292;513660;2019-11-06 00:00:00.0000000
12161;382586;2018-04-30 00:00:00.0000000
11466;383015;2017-12-28 00:00:00.0000000
90176021;468854;2019-03-26 00:00:00.0000000
90160494;453332;2019-04-30 00:00:00.0000000
90175867;468703;2019-03-26 00:00:00.0000000
90108806;401438;2018-10-31 00:00:00.0000000
90102502;395110;2018-12-31 00:00:00.0000000
90151958;444716;2019-02-14 00:00:00.0000000
14911;380421;2018-07-31 00:00:00.0000000
11085;383199;2017-12-29 00:00:00.0000000
90222473;516908;2019-10-30 00:00:00.0000000
90196037;489627;2019-07-30 00:00:00.0000000
90218396;512750;2019-09-30 00:00:00.0000000
90184892;477811;2019-07-12 00:00:00.0000000
90151952;444710;2019-03-28 00:00:00.0000000
90182446;475261;2019-06-13 00:00:00.0000000
90159662;452504;2019-03-08 00:00:00.0000000
11473;383008;2017-12-29 00:00:00.0000000
90209139;503157;2019-08-23 00:00:00.0000000
14532;380735;2018-06-29 00:00:00.0000000
90238776;534320;2020-02-25 00:00:00.0000000
90236361;531814;2020-02-13 00:00:00.0000000
8594;384019;2017-07-06 00:00:00.0000000
90121900;414570;2018-11-27 00:00:00.0000000
90094641;387204;2018-12-28 00:00:00.0000000
90153244;446005;2019-02-22 00:00:00.0000000
90161624;454462;2019-03-22 00:00:00.0000000
9413;383739;2018-02-08 00:00:00.0000000
90131340;424056;2018-12-21 00:00:00.0000000
14554;380714;2018-06-28 00:00:00.0000000
90244559;540256;2020-02-27 00:00:00.0000000
10813;383298;2017-12-29 00:00:00.0000000
90164046;456887;2019-04-10 00:00:00.0000000
8743;383971;2017-07-06 00:00:00.0000000
90188668;481726;2019-06-14 00:00:00.0000000
90097482;390045;2018-10-30 00:00:00.0000000
90245839;541550;2020-02-28 00:00:00.0000000
90140659;433381;2019-03-08 00:00:00.0000000
90110071;402713;2019-03-15 00:00:00.0000000
90125650;418332;2018-12-31 00:00:00.0000000
15061;380297;2018-09-26 00:00:00.0000000
90235924;531333;2019-12-31 00:00:00.0000000
11962;382715;2018-03-31 00:00:00.0000000
9463;383730;2017-11-28 00:00:00.0000000
10467;383411;2017-11-29 00:00:00.0000000
11394;383049;2017-12-28 00:00:00.0000000
14858;380459;2018-08-29 00:00:00.0000000
90167498;460360;2019-06-12 00:00:00.0000000
12859;382098;2018-07-16 00:00:00.0000000
8958;383891;2017-08-11 00:00:00.0000000
14476;380779;2018-08-16 00:00:00.0000000
10207;383521;2017-09-30 00:00:00.0000000
13491;381611;2018-06-07 00:00:00.0000000
90178387;471219;2019-04-30 00:00:00.0000000
90121904;414574;2018-12-05 00:00:00.0000000
15021;380324;2018-09-26 00:00:00.0000000
90218345;512699;2019-11-26 00:00:00.0000000
8724;383977;2017-08-30 00:00:00.0000000
9326;383764;2017-08-03 00:00:00.0000000
90139924;432647;2019-02-11 00:00:00.0000000
90198829;492489;2019-06-30 00:00:00.0000000
90165152;458009;2019-03-28 00:00:00.0000000
90197844;491484;2019-10-31 00:00:00.0000000
11409;383044;2018-01-31 00:00:00.0000000
11420;383040;2018-02-22 00:00:00.0000000
90140154;432877;2018-12-28 00:00:00.0000000
90198828;492488;2019-06-26 00:00:00.0000000
90212552;506710;2019-09-06 00:00:00.0000000
14256;380974;2018-07-19 00:00:00.0000000
90207716;501649;2019-08-23 00:00:00.0000000
13643;381481;2018-05-30 00:00:00.0000000
90170478;463340;2019-04-25 00:00:00.0000000
90169197;462059;2019-03-26 00:00:00.0000000
90123098;415768;2019-01-30 00:00:00.0000000
90161580;454418;2019-04-11 00:00:00.0000000
14275;380957;2018-06-29 00:00:00.0000000
13640;381484;2018-06-29 00:00:00.0000000
8208;384119;2017-09-29 00:00:00.0000000
90216853;511169;2019-10-09 00:00:00.0000000
90097921;390484;2018-10-31 00:00:00.0000000
90157693;450517;2019-04-08 00:00:00.0000000
90235695;531076;2019-12-31 00:00:00.0000000
90232743;527931;2020-01-23 00:00:00.0000000
90235130;530478;2019-12-20 00:00:00.0000000
90139455;432179;2018-12-28 00:00:00.0000000
90176239;469072;2019-03-31 00:00:00.0000000
90138255;430979;2019-03-31 00:00:00.0000000
90218184;512533;2019-09-30 00:00:00.0000000
9461;383731;2017-11-14 00:00:00.0000000
8367;384089;2017-07-31 00:00:00.0000000
12761;382170;2018-03-31 00:00:00.0000000
90115725;408382;2018-11-30 00:00:00.0000000
90217095;511412;2019-09-25 00:00:00.0000000
10200;383525;2017-09-29 00:00:00.0000000
90234979;530298;2019-12-20 00:00:00.0000000
90139515;432238;2018-12-28 00:00:00.0000000
6903;384222;2017-12-21 00:00:00.0000000
9777;383669;2017-09-14 00:00:00.0000000
14009;381178;2018-07-18 00:00:00.0000000
9994;383605;2017-12-29 00:00:00.0000000
14443;380809;2018-06-29 00:00:00.0000000
11042;383226;2018-01-19 00:00:00.0000000
90136249;428975;2019-05-29 00:00:00.0000000
90201263;495012;2019-06-30 00:00:00.0000000
11954;382721;2018-04-05 00:00:00.0000000
11044;383224;2017-12-15 00:00:00.0000000
90231514;526514;2019-12-10 00:00:00.0000000
90106144;398776;2018-12-11 00:00:00.0000000
90169713;462575;2019-04-26 00:00:00.0000000
14014;381173;2018-09-25 00:00:00.0000000
15165;380205;2018-09-18 00:00:00.0000000
14416;380835;2018-06-29 00:00:00.0000000
90158354;451178;2019-04-08 00:00:00.0000000
90101258;393821;2018-09-30 00:00:00.0000000
90225369;519857;2019-12-18 00:00:00.0000000
90235932;531341;2019-12-30 00:00:00.0000000
90115088;407745;2018-10-31 00:00:00.0000000
90194529;488045;2019-06-10 00:00:00.0000000
90184170;477041;2019-06-24 00:00:00.0000000
90099065;391628;2018-09-27 00:00:00.0000000
90142856;435578;2018-12-28 00:00:00.0000000
90146807;439545;2019-04-30 00:00:00.0000000
90170707;463569;2019-03-18 00:00:00.0000000
90147615;440362;2019-03-18 00:00:00.0000000
90170354;463216;2019-04-24 00:00:00.0000000
14341;380899;2018-10-23 00:00:00.0000000
90096469;389032;2018-11-29 00:00:00.0000000
7476;384195;2018-03-09 00:00:00.0000000
12064;382646;2018-03-27 00:00:00.0000000
90236940;532429;2020-02-12 00:00:00.0000000
90143194;435916;2018-12-28 00:00:00.0000000
90176597;469430;2019-03-29 00:00:00.0000000
