ID HAYA;ID SERVICER;ID INMUEBLE BS
7057623;360806802405;B/AL/3095/1/VN/01/0029
7057624;360806802406;B/AL/3095/1/VN/01/0030
7057625;360806802407;B/AL/3095/1/VN/01/0031
7057626;360806802408;B/AL/3095/1/VN/01/0032
7057627;360806802409;B/AL/3095/1/VN/01/0033
7057628;360806802410;B/AL/3095/1/VN/01/0034
7057629;360806802411;B/AL/3095/1/VN/01/0035
7057630;360806802412;B/AL/3095/1/VN/01/0036
7057631;360806802413;B/AL/3095/1/VN/01/0037
7057632;360806802414;B/AL/3095/1/VN/01/0038
7057633;360806802415;B/AL/3095/1/VN/01/0039
7057634;360807802418;B/AL/3097/1/VN/01/0002
7057635;360807802419;B/AL/3097/1/VN/01/0003
7057636;360807802420;B/AL/3097/1/VN/01/0004
7057637;360807802421;B/AL/3097/1/VN/01/0005
7057638;360807802422;B/AL/3097/1/VN/01/0006
7057639;360807802423;B/AL/3097/1/VN/01/0007
7057640;360807802424;B/AL/3097/1/VN/01/0008
7057641;360807802425;B/AL/3097/1/VN/01/0009
7057642;360807802426;B/AL/3097/1/VN/01/0010
7057643;360809802560;B/AL/3100/1/VN/03/0014
7057644;360809802561;B/AL/3100/1/VN/03/0015
7057645;360809802562;B/AL/3100/1/VN/03/0016
7057646;360809802564;B/AL/3100/1/VN/03/0018
7057647;360809802565;B/AL/3100/1/VN/03/0019
7057648;360809802566;B/AL/3100/1/VN/03/0020
7057649;360809802567;B/AL/3100/1/VN/03/0021
7057650;360810802575;B/AL/3104/1/VN/03/0005
7057651;360810802576;B/AL/3104/1/VN/03/0006
7057652;360810802577;B/AL/3104/1/VN/03/0007
7057653;360810802578;B/AL/3104/1/VN/03/0008
7057654;360810802579;B/AL/3104/1/VN/03/0009
7057655;360810802580;B/AL/3104/1/VN/03/0010
7057656;360810802581;B/AL/3104/1/VN/03/0011
7057657;360810802582;B/AL/3104/1/VN/03/0012
7057658;360810802583;B/AL/3104/1/VN/03/0013
7057659;360810802584;B/AL/3104/1/VN/03/0014
7057660;360810802585;B/AL/3104/1/VN/03/0015
7057661;360810802586;B/AL/3104/1/VN/03/0016
7057662;360810802587;B/AL/3104/1/VN/03/0017
7057663;360810802588;B/AL/3104/1/VN/03/0018
7057664;360810802589;B/AL/3104/1/VN/03/0019
7057665;360810802590;B/AL/3104/1/VN/03/0020
7057666;360810802591;B/AL/3104/1/VN/03/0021
7057667;360810802592;B/AL/3104/1/VN/03/0022
7057668;360810802593;B/AL/3104/1/VN/03/0023
7057669;360810802594;B/AL/3104/1/VN/03/0024
7057670;360810802595;B/AL/3104/1/VN/03/0025
7057671;360810802596;B/AL/3104/1/VN/03/0026
7057672;360810802597;B/AL/3104/1/VN/03/0027
7057673;360810802598;B/AL/3104/1/VN/03/0028
7057674;360810802599;B/AL/3104/1/VN/03/0029
7057675;360810802600;B/AL/3104/1/VN/03/0030
7057676;360810802601;B/AL/3104/1/VN/03/0031
7057677;360810802602;B/AL/3104/1/VN/03/0032
7057678;360810802603;B/AL/3104/1/VN/03/0033
7057679;360810802604;B/AL/3104/1/VN/03/0034
7057680;360810802605;B/AL/3104/1/VN/03/0035
7057681;360810802606;B/AL/3104/1/VN/03/0036
7057682;360810802607;B/AL/3104/1/VN/03/0037
7057683;360810802608;B/AL/3104/1/VN/03/0038
7057684;360810802609;B/AL/3104/1/VN/03/0039
7057685;360810802610;B/AL/3104/1/VN/03/0040
7057686;360810802611;B/AL/3104/1/VN/03/0041
7057687;360810802573;B/AL/3104/1/VN/04/0003
7057688;360810802574;B/AL/3104/1/VN/04/0004
7057689;360810802612;B/AL/3104/1/VN/04/0042
7057690;360810802613;B/AL/3104/1/VN/04/0043
7057691;360810802614;B/AL/3104/1/VN/04/0044
7057692;360810802617;B/AL/3104/1/VN/04/0047
7057693;360810802619;B/AL/3104/1/VN/04/0049
7057694;360810802620;B/AL/3104/1/VN/04/0050
7057695;360810802621;B/AL/3104/1/VN/04/0051
7057696;360810802622;B/AL/3104/1/VN/04/0052
7057697;360810802624;B/AL/3106/1/VN/03/0001
7057698;360810802625;B/AL/3106/1/VN/03/0002
7057699;360810802626;B/AL/3106/1/VN/03/0003
7057700;360810802627;B/AL/3106/1/VN/03/0004
7057701;360810802628;B/AL/3106/1/VN/03/0005
7057702;360810802629;B/AL/3106/1/VN/03/0006
7057703;360810802630;B/AL/3106/1/VN/03/0007
7057704;360810802631;B/AL/3106/1/VN/03/0008
7057705;360810802632;B/AL/3106/1/VN/03/0009
7057706;360810802633;B/AL/3106/1/VN/03/0010
7057707;360810802634;B/AL/3106/1/VN/03/0011
7057708;360810802635;B/AL/3106/1/VN/03/0012
7057709;360810802636;B/AL/3106/1/VN/03/0013
7057710;360810802637;B/AL/3106/1/VN/03/0014
7057711;360810802638;B/AL/3106/1/VN/03/0015
7057712;360810802639;B/AL/3106/1/VN/03/0016
7057713;360810802640;B/AL/3106/1/VN/03/0017
7057715;360819802810;B/AL/3112/1/VN/01/0001
7057716;360819802812;B/AL/3112/1/VN/01/0003
7057740;360825803003;B/AL/3120/1/VN/03/0019
7057741;360825803007;B/AL/3120/1/VN/03/0023
7057742;360825803016;B/AL/3120/1/VN/03/0032
7057743;360825803018;B/AL/3120/1/VN/03/0034
7057744;360825803019;B/AL/3120/1/VN/03/0035
7057745;360827803156;B/AL/3123/1/VN/01/0001
7057746;360827803157;B/AL/3123/1/VN/01/0002
7057747;360827803158;B/AL/3123/1/VN/01/0003
7057748;360827803159;B/AL/3123/1/VN/01/0004
7057749;360827803160;B/AL/3123/1/VN/01/0005
7057750;360827803161;B/AL/3123/1/VN/01/0006
7057751;360827803162;B/AL/3123/1/VN/01/0007
7057752;360827803163;B/AL/3123/1/VN/01/0008
7057753;360827803164;B/AL/3123/1/VN/01/0009
7057754;360827803165;B/AL/3123/1/VN/01/0010
7057755;360827803166;B/AL/3123/1/VN/01/0011
7057756;360827803167;B/AL/3123/1/VN/01/0012
7057757;360827803168;B/AL/3123/1/VN/01/0013
7057758;360828803189;B/AL/3124/1/VN/04/0018
7057759;360829803208;B/AL/3126/1/VN/01/0014
7057760;360829803209;B/AL/3126/1/VN/01/0015
7057761;360829803199;B/AL/3126/1/VN/03/0005
7057762;360829803200;B/AL/3126/1/VN/03/0006
7057763;360829803201;B/AL/3126/1/VN/03/0007
7057775;360830803246;B/AL/3132/1/VN/02/0001
7057764;360837803214;B/AL/3127/1/VN/03/0004
7057765;360837803215;B/AL/3127/1/VN/03/0005
7057766;360837803216;B/AL/3127/1/VN/03/0006
7057767;360837803217;B/AL/3127/1/VN/03/0007
7057768;360837803218;B/AL/3127/1/VN/03/0008
7057769;360837803219;B/AL/3127/1/VN/03/0009
7057770;360837803211;B/AL/3127/1/VN/04/0001
7057771;360837803212;B/AL/3127/1/VN/04/0002
7057772;360837803213;B/AL/3127/1/VN/04/0003
7057773;360837803220;B/AL/3128/1/VN/01/0001
7057774;360837803221;B/AL/3129/1/VN/01/0001
7057808;360846803489;B/AL/3138/1/VN/01/0021
7057809;360846803490;B/AL/3138/1/VN/01/0022
7057810;360846803491;B/AL/3138/1/VN/01/0023
7057811;360846803492;B/AL/3138/1/VN/01/0024
7057812;360846803493;B/AL/3138/1/VN/01/0025
7057813;360846803494;B/AL/3138/1/VN/01/0026
7057814;360846803495;B/AL/3138/1/VN/01/0027
7057815;360846803496;B/AL/3138/1/VN/01/0028
7057816;360846803497;B/AL/3138/1/VN/01/0029
7057817;360846803498;B/AL/3138/1/VN/01/0030
7057818;360846803499;B/AL/3138/1/VN/01/0031
7057819;360846803500;B/AL/3138/1/VN/01/0032
7057820;360846803501;B/AL/3138/1/VN/01/0033
7057821;360846803502;B/AL/3138/1/VN/01/0034
7057822;360846803469;B/AL/3138/1/VN/03/0001
7057823;360846803470;B/AL/3138/1/VN/03/0002
7057824;360846803471;B/AL/3138/1/VN/03/0003
7057825;360846803472;B/AL/3138/1/VN/03/0004
7057826;360846803473;B/AL/3138/1/VN/03/0005
7057827;360846803474;B/AL/3138/1/VN/03/0006
7057828;360846803475;B/AL/3138/1/VN/03/0007
7057829;360846803476;B/AL/3138/1/VN/03/0008
7057830;360846803477;B/AL/3138/1/VN/03/0009
7057831;360846803478;B/AL/3138/1/VN/03/0010
7057832;360846803479;B/AL/3138/1/VN/03/0011
7057833;360846803480;B/AL/3138/1/VN/03/0012
7057834;360846803481;B/AL/3138/1/VN/03/0013
7057835;360846803482;B/AL/3138/1/VN/03/0014
7057836;360846803483;B/AL/3138/1/VN/03/0015
7057837;360846803484;B/AL/3138/1/VN/03/0016
7057838;360846803485;B/AL/3138/1/VN/03/0017
7057839;360846803486;B/AL/3138/1/VN/03/0018
7057840;360846803487;B/AL/3138/1/VN/03/0019
7057841;360848803573;B/AL/3141/1/VN/01/0006
7057842;360848803580;B/AL/3141/1/VN/01/0013
7057843;360848803581;B/AL/3141/1/VN/01/0014
7057844;360848803593;B/AL/3141/1/VN/01/0026
7057845;360848803596;B/AL/3141/1/VN/01/0029
7057846;360849803607;B/AL/3142/1/VN/01/0001
7057847;360849803608;B/AL/3142/1/VN/01/0002
7057848;360849803609;B/AL/3142/1/VN/01/0003
7057849;360849803610;B/AL/3142/1/VN/01/0004
7057850;360849803611;B/AL/3142/1/VN/01/0005
7057851;360849803612;B/AL/3142/1/VN/03/0006
7057852;360849803613;B/AL/3142/1/VN/03/0007
7057853;360849803616;B/AL/3142/1/VN/03/0010
7057854;360849803617;B/AL/3142/1/VN/03/0011
7057855;360849803619;B/AL/3142/1/VN/03/0013
7057856;360849803620;B/AL/3142/1/VN/03/0014
7057857;360849803621;B/AL/3142/1/VN/03/0015
7057858;360849803622;B/AL/3142/1/VN/03/0016
7057859;360849803623;B/AL/3142/1/VN/03/0017
7057860;360849803624;B/AL/3142/1/VN/03/0018
7057861;360849803625;B/AL/3142/1/VN/03/0019
7057862;360849803626;B/AL/3142/1/VN/03/0020
7057863;360849803627;B/AL/3142/1/VN/03/0021
7057864;360849803628;B/AL/3142/1/VN/03/0022
7057865;360849803629;B/AL/3142/1/VN/03/0023
7057866;360867804147;B/AL/3149/1/VN/01/0001
7057867;360867804148;B/AL/3149/1/VN/03/0002
7058330;360873805295;B/AL/3197/1/VN/01/0001
7058331;360873805296;B/AL/3197/1/VN/01/0002
7058332;360873805314;B/AL/3197/1/VN/03/0020
7058333;360873805315;B/AL/3197/1/VN/03/0021
7057898;360874804176;B/AL/3156/1/VN/02/0001
7057899;360875804178;B/AL/3157/1/VN/01/0002
7058021;360885804431;B/AL/3163/1/VN/01/0050
7058022;360885804432;B/AL/3163/1/VN/01/0051
7058023;360885804433;B/AL/3163/1/VN/01/0052
7058024;360885804434;B/AL/3163/1/VN/01/0053
7058025;360885804435;B/AL/3163/1/VN/01/0054
7058026;360885804436;B/AL/3163/1/VN/01/0055
7058027;360885804437;B/AL/3163/1/VN/01/0056
7058028;360885804438;B/AL/3163/1/VN/01/0057
7058029;360885804439;B/AL/3163/1/VN/01/0058
7058030;360885804440;B/AL/3163/1/VN/01/0059
7058031;360885804441;B/AL/3163/1/VN/01/0060
7058032;360885804442;B/AL/3163/1/VN/01/0061
7058033;360885804443;B/AL/3163/1/VN/01/0062
7058034;360885804444;B/AL/3163/1/VN/01/0063
7058035;360885804445;B/AL/3163/1/VN/01/0064
7058036;360885804446;B/AL/3163/1/VN/01/0065
7058037;360885804447;B/AL/3163/1/VN/01/0066
7058038;360885804448;B/AL/3163/1/VN/01/0067
7058039;360885804449;B/AL/3163/1/VN/01/0068
7058040;360885804450;B/AL/3163/1/VN/01/0069
7058041;360885804451;B/AL/3163/1/VN/01/0070
7058042;360885804452;B/AL/3163/1/VN/01/0071
7058043;360885804453;B/AL/3163/1/VN/01/0072
7058044;360885804454;B/AL/3163/1/VN/01/0073
7058045;360885804455;B/AL/3163/1/VN/01/0074
7058046;360885804456;B/AL/3163/1/VN/01/0075
7058047;360885804457;B/AL/3163/1/VN/01/0076
7058048;360885804458;B/AL/3163/1/VN/01/0077
7058049;360885804459;B/AL/3163/1/VN/01/0078
7058050;360885804460;B/AL/3163/1/VN/01/0079
7058051;360885804461;B/AL/3163/1/VN/01/0080
7058052;360885804462;B/AL/3163/1/VN/01/0081
7058053;360885804463;B/AL/3163/1/VN/01/0082
7058054;360885804464;B/AL/3163/1/VN/01/0083
7058055;360885804465;B/AL/3163/1/VN/01/0084
7058056;360885804466;B/AL/3163/1/VN/01/0085
7058057;360885804467;B/AL/3163/1/VN/01/0086
7058058;360885804468;B/AL/3163/1/VN/01/0087
7058059;360885804469;B/AL/3163/1/VN/01/0088
7058060;360885804470;B/AL/3163/1/VN/01/0089
7058061;360885804471;B/AL/3163/1/VN/01/0090
7058062;360885804472;B/AL/3163/1/VN/01/0091
7058063;360885804473;B/AL/3163/1/VN/01/0092
7058064;360885804474;B/AL/3163/1/VN/01/0093
7058065;360885804475;B/AL/3163/1/VN/01/0094
7058066;360885804476;B/AL/3163/1/VN/01/0095
7058067;360885804477;B/AL/3163/1/VN/01/0096
7058068;360885804478;B/AL/3163/1/VN/01/0097
7058069;360885804479;B/AL/3163/1/VN/01/0098
7058070;360885804382;B/AL/3163/1/VN/03/0001
7058071;360885804383;B/AL/3163/1/VN/03/0002
7058072;360885804384;B/AL/3163/1/VN/03/0003
7058073;360885804385;B/AL/3163/1/VN/03/0004
7058074;360885804386;B/AL/3163/1/VN/03/0005
7058075;360885804387;B/AL/3163/1/VN/03/0006
7058076;360885804388;B/AL/3163/1/VN/03/0007
7058077;360885804389;B/AL/3163/1/VN/03/0008
7058078;360885804390;B/AL/3163/1/VN/03/0009
7058079;360885804391;B/AL/3163/1/VN/03/0010
7058080;360885804392;B/AL/3163/1/VN/03/0011
7058081;360885804393;B/AL/3163/1/VN/03/0012
7058082;360885804394;B/AL/3163/1/VN/03/0013
7058083;360885804395;B/AL/3163/1/VN/03/0014
7058084;360885804396;B/AL/3163/1/VN/03/0015
7058085;360885804397;B/AL/3163/1/VN/03/0016
7058086;360885804398;B/AL/3163/1/VN/03/0017
7058087;360885804399;B/AL/3163/1/VN/03/0018
7058088;360885804400;B/AL/3163/1/VN/03/0019
7058089;360885804401;B/AL/3163/1/VN/03/0020
7058090;360885804402;B/AL/3163/1/VN/03/0021
7058091;360885804403;B/AL/3163/1/VN/03/0022
7058092;360885804404;B/AL/3163/1/VN/03/0023
7058093;360885804405;B/AL/3163/1/VN/03/0024
7058094;360885804406;B/AL/3163/1/VN/03/0025
7058095;360885804407;B/AL/3163/1/VN/03/0026
7058096;360885804408;B/AL/3163/1/VN/03/0027
7058097;360885804409;B/AL/3163/1/VN/03/0028
7058098;360885804410;B/AL/3163/1/VN/03/0029
7058099;360885804411;B/AL/3163/1/VN/03/0030
7058100;360885804412;B/AL/3163/1/VN/03/0031
7058101;360885804413;B/AL/3163/1/VN/03/0032
7058102;360885804414;B/AL/3163/1/VN/03/0033
7058103;360885804415;B/AL/3163/1/VN/03/0034
7058104;360885804416;B/AL/3163/1/VN/03/0035
7058105;360885804417;B/AL/3163/1/VN/03/0036
7058106;360885804418;B/AL/3163/1/VN/03/0037
7058107;360885804419;B/AL/3163/1/VN/03/0038
7058108;360885804420;B/AL/3163/1/VN/03/0039
7058109;360885804421;B/AL/3163/1/VN/03/0040
7058110;360885804422;B/AL/3163/1/VN/03/0041
7058111;360885804423;B/AL/3163/1/VN/03/0042
7058112;360885804424;B/AL/3163/1/VN/03/0043
7058113;360885804425;B/AL/3163/1/VN/03/0044
7058114;360885804426;B/AL/3163/1/VN/03/0045
7058115;360885804427;B/AL/3163/1/VN/03/0046
7058116;360885804428;B/AL/3163/1/VN/03/0047
7058117;360885804429;B/AL/3163/1/VN/03/0048
7058118;360885804430;B/AL/3163/1/VN/03/0049
7058119;360890804517;B/AL/3168/1/VN/02/0001
7058125;360901804690;B/AL/3172/1/VN/01/0001
7058126;360904804721;B/AL/3173/1/VN/01/0020
7058127;360904804722;B/AL/3173/1/VN/01/0021
7058128;360904804723;B/AL/3173/1/VN/01/0022
7058129;360904804724;B/AL/3173/1/VN/01/0023
7058130;360904804725;B/AL/3173/1/VN/01/0024
7058131;360904804726;B/AL/3173/1/VN/01/0025
7058132;360904804727;B/AL/3173/1/VN/01/0026
7058133;360904804729;B/AL/3173/1/VN/01/0028
7058134;360904804702;B/AL/3173/1/VN/03/0001
7058135;360904804703;B/AL/3173/1/VN/03/0002
7058136;360904804704;B/AL/3173/1/VN/03/0003
7058137;360904804705;B/AL/3173/1/VN/03/0004
7058138;360904804706;B/AL/3173/1/VN/03/0005
7058139;360904804707;B/AL/3173/1/VN/03/0006
7058140;360904804708;B/AL/3173/1/VN/03/0007
7058141;360904804709;B/AL/3173/1/VN/03/0008
7058142;360904804710;B/AL/3173/1/VN/03/0009
7058143;360904804711;B/AL/3173/1/VN/03/0010
7058144;360904804712;B/AL/3173/1/VN/03/0011
7058145;360904804713;B/AL/3173/1/VN/03/0012
7058146;360904804714;B/AL/3173/1/VN/03/0013
7058147;360904804715;B/AL/3173/1/VN/03/0014
7058148;360904804716;B/AL/3173/1/VN/03/0015
7058149;360904804717;B/AL/3173/1/VN/03/0016
7058150;360904804718;B/AL/3173/1/VN/03/0017
7058151;360904804719;B/AL/3173/1/VN/04/0018
7058152;360904804720;B/AL/3173/1/VN/04/0019
7058153;360908804992;B/AL/3175/1/VN/01/0001
7058154;360908804993;B/AL/3175/1/VN/01/0002
7058155;360908804994;B/AL/3175/1/VN/03/0003
7058156;360909805005;B/AL/3178/1/VN/01/0008
7058157;360909805006;B/AL/3178/1/VN/01/0009
7058158;360909805007;B/AL/3178/1/VN/01/0010
7058159;360909805012;B/AL/3178/1/VN/01/0015
7058160;360909805017;B/AL/3178/1/VN/03/0020
7058161;360909805021;B/AL/3178/1/VN/03/0024
7058162;360909805031;B/AL/3178/1/VN/03/0034
7058163;360909805032;B/AL/3178/1/VN/03/0035
7058164;360911805120;B/AL/3185/1/VN/01/0004
7058165;360911805121;B/AL/3185/1/VN/01/0005
7058166;360911805122;B/AL/3185/1/VN/01/0006
7058167;360911805117;B/AL/3185/1/VN/03/0001
7058168;360911805118;B/AL/3185/1/VN/03/0002
7058169;360911805119;B/AL/3185/1/VN/03/0003
7058335;360921805402;B/AL/3200/1/VN/01/0001
7058336;360921805403;B/AL/3200/1/VN/01/0002
7058337;360921805404;B/AL/3200/1/VN/01/0003
7058338;360921805405;B/AL/3200/1/VN/01/0004
7058339;360921805406;B/AL/3200/1/VN/01/0005
7058340;360921805407;B/AL/3200/1/VN/01/0006
7058341;360921805408;B/AL/3200/1/VN/01/0007
7058342;360921805409;B/AL/3200/1/VN/01/0008
7058343;360921805410;B/AL/3200/1/VN/01/0009
7058344;360921805411;B/AL/3200/1/VN/01/0010
7058345;360921805412;B/AL/3200/1/VN/01/0011
7058346;360921805414;B/AL/3202/1/VN/03/0001
7058347;360921805415;B/AL/3202/1/VN/03/0002
7058348;360921805416;B/AL/3202/1/VN/03/0003
7058349;360921805417;B/AL/3202/1/VN/03/0004
7058350;360921805418;B/AL/3202/1/VN/03/0005
7058351;360921805419;B/AL/3202/1/VN/03/0006
7058352;360923805542;B/AL/3203/1/VN/01/0002
7058353;360923805543;B/AL/3203/1/VN/01/0003
7058354;360923805544;B/AL/3203/1/VN/03/0004
7058355;360923805545;B/AL/3203/1/VN/03/0005
7058356;360923805546;B/AL/3203/1/VN/03/0006
7058357;360923805547;B/AL/3203/1/VN/03/0007
7058358;360923805548;B/AL/3203/1/VN/03/0008
7058359;360923805550;B/AL/3203/1/VN/03/0010
7058360;360923805551;B/AL/3203/1/VN/03/0011
7058361;360923805552;B/AL/3203/1/VN/03/0012
7058362;360923805553;B/AL/3203/1/VN/04/0013
7058499;360935805967;B/AL/3217/1/VN/01/0001
7058500;360935805968;B/AL/3217/1/VN/01/0002
7058501;360935805969;B/AL/3217/1/VN/01/0003
7058363;360940805820;B/AL/3209/1/VN/01/0041
7058364;360940805821;B/AL/3209/1/VN/01/0042
7058365;360940805822;B/AL/3209/1/VN/01/0043
7058366;360940805823;B/AL/3209/1/VN/01/0044
7058367;360940805824;B/AL/3209/1/VN/01/0045
7058368;360940805825;B/AL/3209/1/VN/01/0046
7058369;360940805826;B/AL/3209/1/VN/01/0047
7058370;360940805827;B/AL/3209/1/VN/01/0048
7058371;360940805828;B/AL/3209/1/VN/01/0049
7058372;360940805829;B/AL/3209/1/VN/01/0050
7058373;360940805830;B/AL/3209/1/VN/01/0051
7058374;360940805831;B/AL/3209/1/VN/01/0052
7058375;360940805832;B/AL/3209/1/VN/01/0053
7058376;360940805833;B/AL/3209/1/VN/01/0054
7058377;360940805834;B/AL/3209/1/VN/01/0055
7058378;360940805835;B/AL/3209/1/VN/01/0056
7058379;360940805836;B/AL/3209/1/VN/01/0057
7058380;360940805837;B/AL/3209/1/VN/01/0058
7058381;360940805780;B/AL/3209/1/VN/03/0001
7058382;360940805781;B/AL/3209/1/VN/03/0002
7058383;360940805782;B/AL/3209/1/VN/03/0003
7058384;360940805783;B/AL/3209/1/VN/03/0004
7058385;360940805784;B/AL/3209/1/VN/03/0005
7058386;360940805785;B/AL/3209/1/VN/03/0006
7058387;360940805786;B/AL/3209/1/VN/03/0007
7058388;360940805787;B/AL/3209/1/VN/03/0008
7058389;360940805788;B/AL/3209/1/VN/03/0009
7058390;360940805789;B/AL/3209/1/VN/03/0010
7058391;360940805790;B/AL/3209/1/VN/03/0011
7058392;360940805791;B/AL/3209/1/VN/03/0012
7058393;360940805792;B/AL/3209/1/VN/03/0013
7058394;360940805793;B/AL/3209/1/VN/03/0014
7058395;360940805794;B/AL/3209/1/VN/03/0015
7058396;360940805795;B/AL/3209/1/VN/03/0016
7058397;360940805796;B/AL/3209/1/VN/03/0017
7058398;360940805797;B/AL/3209/1/VN/03/0018
7058399;360940805798;B/AL/3209/1/VN/03/0019
7058400;360940805799;B/AL/3209/1/VN/03/0020
7058401;360940805800;B/AL/3209/1/VN/03/0021
7058402;360940805801;B/AL/3209/1/VN/03/0022
7058403;360940805802;B/AL/3209/1/VN/03/0023
7058404;360940805803;B/AL/3209/1/VN/03/0024
7058405;360940805804;B/AL/3209/1/VN/03/0025
7058406;360940805805;B/AL/3209/1/VN/03/0026
7058407;360940805806;B/AL/3209/1/VN/03/0027
7058408;360940805807;B/AL/3209/1/VN/03/0028
7058409;360940805808;B/AL/3209/1/VN/03/0029
7058410;360940805809;B/AL/3209/1/VN/03/0030
7058411;360940805810;B/AL/3209/1/VN/03/0031
7058412;360940805811;B/AL/3209/1/VN/03/0032
7058413;360940805812;B/AL/3209/1/VN/03/0033
7058414;360940805813;B/AL/3209/1/VN/03/0034
7058415;360940805814;B/AL/3209/1/VN/03/0035
7058416;360940805815;B/AL/3209/1/VN/03/0036
7058417;360940805816;B/AL/3209/1/VN/03/0037
7058418;360940805817;B/AL/3209/1/VN/03/0038
7058419;360940805818;B/AL/3209/1/VN/03/0039
7058420;360940805838;B/AL/3209/1/VN/04/0059
7058421;360940805839;B/AL/3209/1/VN/04/0060
7058422;360940805840;B/AL/3209/1/VN/04/0061
7058423;360940805841;B/AL/3209/1/VN/04/0062
7058424;360942805852;B/AL/3211/1/VN/01/0001
7058425;360942805854;B/AL/3211/1/VN/01/0003
7058426;360942805855;B/AL/3211/1/VN/01/0004
7058427;360942805856;B/AL/3211/1/VN/01/0005
7058428;360942805857;B/AL/3211/1/VN/01/0006
7058429;360942805858;B/AL/3211/1/VN/01/0007
7058430;360942805860;B/AL/3211/1/VN/01/0009
7058431;360942805861;B/AL/3211/1/VN/01/0010
7058432;360942805862;B/AL/3211/1/VN/01/0011
7058433;360942805863;B/AL/3211/1/VN/01/0012
7058434;360942805864;B/AL/3211/1/VN/01/0013
7058435;360942805865;B/AL/3211/1/VN/01/0014
7058436;360942805866;B/AL/3211/1/VN/01/0015
7058437;360942805867;B/AL/3211/1/VN/01/0016
7058438;360942805868;B/AL/3211/1/VN/01/0017
7058439;360942805869;B/AL/3211/1/VN/01/0018
7058440;360942805870;B/AL/3211/1/VN/01/0019
7058441;360942805871;B/AL/3211/1/VN/01/0020
7058442;360942805872;B/AL/3211/1/VN/01/0021
7058443;360942805873;B/AL/3211/1/VN/01/0022
7058444;360942805874;B/AL/3211/1/VN/01/0023
7058445;360942805875;B/AL/3211/1/VN/01/0024
7058446;360944805878;B/AL/3212/1/VN/01/0001
7058447;360944805879;B/AL/3212/1/VN/01/0002
7058448;360944805880;B/AL/3212/1/VN/01/0003
7058449;360944805881;B/AL/3212/1/VN/01/0004
7058450;360944805882;B/AL/3212/1/VN/01/0005
7058451;360944805883;B/AL/3212/1/VN/01/0006
7058452;360944805884;B/AL/3212/1/VN/01/0007
7058453;360944805885;B/AL/3212/1/VN/01/0008
7058454;360944805886;B/AL/3212/1/VN/01/0009
7058455;360944805887;B/AL/3212/1/VN/01/0010
7058456;360944805888;B/AL/3212/1/VN/01/0011
7058457;360944805889;B/AL/3212/1/VN/01/0012
7058458;360944805890;B/AL/3212/1/VN/01/0013
7058459;360945805892;B/AL/3213/1/VN/01/0001
7058460;360945805893;B/AL/3213/1/VN/03/0002
7058461;360945805894;B/AL/3213/1/VN/03/0003
7058462;360945805895;B/AL/3213/1/VN/03/0004
7058463;360945805896;B/AL/3213/1/VN/03/0005
7058464;360945805897;B/AL/3213/1/VN/03/0006
7058465;360945805898;B/AL/3213/1/VN/03/0007
7058466;360945805899;B/AL/3213/1/VN/03/0008
7058467;360945805900;B/AL/3213/1/VN/03/0009
7058468;360945805901;B/AL/3213/1/VN/03/0010
7058469;360945805902;B/AL/3213/1/VN/03/0011
7058470;360945805903;B/AL/3213/1/VN/03/0012
7058471;360945805904;B/AL/3213/1/VN/03/0013
7058472;360945805905;B/AL/3213/1/VN/03/0014
7058473;360945805906;B/AL/3213/1/VN/03/0015
7058474;360945805907;B/AL/3213/1/VN/03/0016
7058475;360945805908;B/AL/3213/1/VN/03/0017
7058476;360945805909;B/AL/3213/1/VN/03/0018
7058477;360945805910;B/AL/3213/1/VN/03/0019
7058478;360945805911;B/AL/3213/1/VN/03/0020
7058479;360945805912;B/AL/3213/1/VN/03/0021
7058480;360945805913;B/AL/3213/1/VN/03/0022
7058481;360945805914;B/AL/3213/1/VN/03/0023
7058482;360945805915;B/AL/3213/1/VN/03/0024
7058483;360945805916;B/AL/3213/1/VN/03/0025
7058484;360945805917;B/AL/3213/1/VN/03/0026
7058485;360945805918;B/AL/3213/1/VN/03/0027
7058486;360945805919;B/AL/3213/1/VN/03/0028
7058487;360945805920;B/AL/3213/1/VN/03/0029
7058488;360945805921;B/AL/3213/1/VN/03/0030
7058489;360945805922;B/AL/3213/1/VN/03/0031
7058490;360945805923;B/AL/3213/1/VN/03/0032
7058491;360945805924;B/AL/3213/1/VN/03/0033
7058492;360945805925;B/AL/3213/1/VN/03/0034
7058493;360945805926;B/AL/3213/1/VN/03/0035
7058494;360945805927;B/AL/3213/1/VN/03/0036
7058495;360945805928;B/AL/3213/1/VN/03/0037
7058496;360945805929;B/AL/3213/1/VN/03/0038
7058497;360945805930;B/AL/3213/1/VN/03/0039
7058498;360945805931;B/AL/3213/1/VN/03/0040
7058502;360948805976;B/AL/3219/1/VN/01/0003
7058503;360948805977;B/AL/3219/1/VN/01/0004
7058504;360948805978;B/AL/3219/1/VN/01/0005
7058505;360948805979;B/AL/3219/1/VN/01/0006
7058506;360948805980;B/AL/3219/1/VN/01/0007
7058507;360948805981;B/AL/3219/1/VN/01/0008
7058508;360948805982;B/AL/3219/1/VN/01/0009
7058509;360948805983;B/AL/3219/1/VN/01/0010
7058510;360948805984;B/AL/3219/1/VN/01/0011
7058511;360948805985;B/AL/3219/1/VN/01/0012
7058512;360948805986;B/AL/3219/1/VN/01/0013
