"ofr_num_oferta";"ofr_webcom_id"
7007099;90540343
7007486;90553711
7006726;90526283
7007294;90546525
7008271;90581939
7006672;90524579
7007718;90562877
7006964;90535831
7007401;90550411
7007426;90551329
7007473;90553177
7006907;90533179
7007216;90544061
7007943;90570981
7007373;90549249
7007381;90549547
7008164;90578091
7007216;90544061
7008261;90581563
7007943;90570981
7007373;90549249
7007381;90549547
7008189;90579231
7006970;90536207
7007269;90545483
7007457;90552547
7007472;90553117
7007713;90562657
7007870;90568607
7007933;90570647
7007758;90564109
7008097;90575857
7006736;90526559
7007040;90538563
7006828;90530537
7006833;90530839
7006937;90534371
7007196;90543595
7007421;90551153
7007458;90552549
7007499;90554625
7007524;90555943
7007571;90557915
7007850;90567909
7007884;90569187
7007907;90569809
7007959;90571569
7008049;90574439
7008208;90579989
7007153;90542197
7006752;90527063
7007118;90540925
7007327;90547673
7007134;90541481
7006118;90503583
7008001;90572849
7006857;90531655
7006812;90529857
7006899;90532929
7006830;90530573
7008145;90577593
7008153;90577829
7008144;90577591
7008149;90577593
7008160;90577829
7008148;90577591
7007057;90539037
7007338;90548113
7007445;90552167
7007568;90557643
7007435;90551689
7007335;90548039
7006941;90534495
7007490;90554161
7007584;90558361
7007735;90563427
7006885;90532457
7006984;90536705
7006996;90537061
7008192;90579425
7007025;90537969
7007228;90544455
7007434;90551675
7007669;90561183
7007251;90545017
7007253;90545101
7007409;90550715
7007575;90558057
7007034;90538373
7007049;90538953
7007119;90540963
7007129;90541311
7007130;90541357
7007137;90541549
7007143;90541749
7007146;90541783
7007234;90544647
7008142;90577521
7008090;90575585
7008290;90582721
7008146;90577521
7008090;90575585
7008233;90580653
7007107;90540665
7007929;90570407
7007198;90543651
7007365;90549047
7007197;90543641
7007366;90549051
7007001;90537181
7007235;90544649
7007551;90557075
7007640;90560019
7007647;90560339
7007008;90537439
7007074;90539551
7007079;90539817
7007083;90539931
7007090;90540109
7007985;90572411
7008005;90572931
7008082;90575373
7008003;90572889
7007226;90544379
7007773;90564813
7007186;90543409
7007371;90549239
7007100;90540359
7007203;90543763
7007018;90537821
7007517;90555623
7007019;90537823
7007355;90548621
7007511;90555199
7007431;90551579
7007036;90538425
7007020;90537831
7007187;90543419
7007238;90544675
7007559;90557441
7007788;90565349
7007056;90539007
7007058;90539061
7007088;90540059
7007147;90541967
7007080;90539907
7007944;90570989
7007378;90549349
7007167;90542829
7007171;90542955
7007217;90544089
7007241;90544807
7007336;90548077
7007339;90548155
7007112;90540817
7007317;90547377
7007452;90552339
7007661;90560905
7007558;90557433
7008207;90579973
7007506;90554971
7007202;90543729
7007224;90544335
7007395;90550173
7008046;90574327
7007417;90551027
7007794;90565555
7007311;90547277
7007750;90563959
7007320;90547493
7007475;90553241
7007855;90568151
7007181;90543289
7007189;90543467
7007204;90543775
7007205;90543791
7007225;90544339
7007227;90544387
7007247;90545007
7007262;90545199
7007212;90543943
7007275;90545797
7007308;90547177
7007393;90550041
7007456;90552527
7007815;90566347
7007209;90543843
7007215;90544015
7007287;90546261
7007436;90551697
7007564;90557521
7007237;90544669
7007307;90547153
7007420;90551079
7008044;90574247
7007495;90554391
7007813;90566323
7007331;90547807
7007405;90550643
7007763;90564459
7007851;90567919
7008288;90582629
7008318;90583805
7007397;90550327
7007629;90559617
7007928;90570379
7007988;90572509
7007864;90568435
7007419;90551077
7007418;90551075
7006450;90516055
7007415;90550861
7008182;90578869
7008277;90582293
7008327;90584403
7007534;90556355
7007569;90557735
7007624;90559449
7007686;90561861
7007736;90563443
7007762;90564341
7007614;90559173
7008296;90582825
7007537;90556487
7007932;90570645
7007592;90558525
7007660;90560895
7007726;90563191
7007919;90570143
7008285;90582615
7008301;90583049
7007635;90559863
7007740;90563743
7007828;90566897
7007835;90567151
7007935;90570689
7004734;90456231
7007808;90566189
7007627;90559533
7007628;90559541
7007650;90560367
7007658;90560827
7007680;90561653
7007708;90562395
7007709;90562409
7008141;90577479
7007693;90561967
7007904;90569697
7007948;90571271
7008155;90577909
7008144;90577479
7007693;90561967
7007904;90569697
7007948;90571271
7008163;90577909
7007652;90560421
7007664;90561031
7007673;90561335
7007902;90569615
7007918;90570077
7007989;90572609
7008010;90573123
7008089;90575571
7007998;90572819
7008166;90578305
7008175;90578713
7007797;90565721
7007877;90568983
7007894;90569405
7007887;90569245
7008014;90573563
7008064;90574787
7007905;90569705
7008154;90577853
7008293;90582769
7008161;90577853
7008320;90583903
7008221;90580289
7008260;90581545
7008213;90580179
7008230;90580471
7008215;90580207
7007540;90556543
7007792;90565433
7008011;90573223
7008101;90576065
7008287;90582627
7008317;90583609
7008291;90582735
7007012;90537575
7004840;90460705
7006015;90499949
7006721;90525979
7004934;90463773
7006755;90527259
7005018;90465995
7007553;90557145
7008319;90583811
7007784;90565189
7007892;90569373
