+0000000000710949+0000000000000004                  06                                                                                                                                                                                                                                     PISO DE 3 DORMITORIOS+00000003+00000001
+0000000000710949+0000000000000003                  06                                                                                                                                                                                                                                      PISO DE 1 DORMITORIO+00000001+00000001
+0000000000710949+0000000000000002                  06                                                                                                                                                                                                                                     PISO DE 4 DORMITORIOS+00000004+00000001
+0000000000710949+0000000000000001                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000001
+0000000000667140+0000000000000002                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000001
+0000000000667140+0000000000000001                  15                                                                                                                                                                                                                                                    GARAJE+00000000+00000000
+0000000000533467+0000000000000003                  16                                                                                                                                                                                                                                                  TRASTERO+00000000+00000000
+0000000000533467+0000000000000002                  15                                                                                                                                                                                                                                                    GARAJE+00000000+00000000
+0000000000533467+0000000000000001                  13                                                                                                                                                                                                                                        EDIFICIO/COLECTIVO+00000000+00000000
+0000000000546855+0000000000000004                  05                                                                                                                                                                                                                  CASA UNIFAMILIAR DE 3 PLANTAS Y 4 DORMIT+00000004+00000003
+0000000000546855+0000000000000003                  07                                                                                                                                                                                                                              PISO DUPLEX DE 3 DORMITORIOS+00000003+00000002
+0000000000546855+0000000000000002                  06                                                                                                                                                                                                                                     PISO DE 3 DORMITORIOS+00000003+00000001
+0000000000546855+0000000000000001                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000001
+0000000000682418+0000000000000001                  06                                                                                                                                                                                                                                     PISO DE 3 DORMITORIOS+00000003+00000001
+0000000000682418+0000000000000002                  06                                                                                                                                                                                                                                     PISO DE 4 DORMITORIOS+00000004+00000001
+0000000004811375+0000000000000002                  06                                                                                                                                                                                                                                      PISO DE 1 DORMITORIO+00000001+00000001
+0000000004656049+0000000000000002                  03                                                                                                                                                                                                                  CHALET ADOSADO DE 1 PLANTA  Y 3 DORMITOR+00000003+00000001
+0000000004818370+0000000000000001                  13                                                                                                                                                                                                                                              APARCAMIENTO+00000000+00000000
+0000000004818370+0000000000000002                  06                                                                                                                                                                                                                                                  ESTUDIOS+00000050+00000000
+0000000004831707+0000000000000001                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000001
+0000000004831707+0000000000000002                  06                                                                                                                                                                                                                                     PISO DE 3 DORMITORIOS+00000003+00000001
+0000000004756675+0000000000000002                  06                                                                                                                                                                                                                                      PISO DE 1 DORMITORIO+00000001+00000001
+0000000004811024+0000000000000001                  15                                                                                                                                                                                                                                                    GARAJE+00000000+00000000
+0000000004811024+0000000000000002                  16                                                                                                                                                                                                                                                  TRASTERO+00000000+00000000
+0000000004810463+0000000000000001                  15                                                                                                                                                                                                                                                    GARAJE+00000000+00000000
+0000000004809981+0000000000000001                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000001
+0000000004809981+0000000000000002                  06                                                                                                                                                                                                                                     PISO DE 3 DORMITORIOS+00000003+00000001
+0000000004810463+0000000000000002                  16                                                                                                                                                                                                                                                  TRASTERO+00000000+00000000
+0000000004810463+0000000000000003                  06                                                                                                                                                                                                                                      PISO DE 1 DORMITORIO+00000001+00000001
+0000000004810463+0000000000000004                  06                                                                                                                                                                                                                                     PISO DE 3 DORMITORIOS+00000003+00000001
+0000000004810463+0000000000000005                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000001
+0000000004810463+0000000000000006                  06                                                                                                                                                                                                                                     PISO DE 4 DORMITORIOS+00000004+00000001
+0000000004560819+0000000000000003                  15                                                                                                                                                                                                                                                    GARAJE+00000000+00000000
+0000000004789306+0000000000000007                  15                                                                                                                                                                                                                                                    GARAJE+00000000+00000000
+0000000004720110+0000000000000003                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000001
+0000000004656049+0000000000000001                  03                                                                                                                                                                                                                  CHALET ADOSADO DE 3 PLANTAS Y 3 DORMITOR+00000003+00000003
+0000000004830309+0000000000000004                  15                                                                                                                                                                                                                                                    GARAJE+00000000+00000000
+0000000004830309+0000000000000003                  06                                                                                                                                                                                                                                     PISO DE 3 DORMITORIOS+00000003+00000001
+0000000004999518+0000000000000001                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000001
+0000000004999518+0000000000000002                  06                                                                                                                                                                                                                                     PISO DE 3 DORMITORIOS+00000003+00000001
+0000000004999518+0000000000000003                  15                                                                                                                                                                                                                                                    GARAJE+00000000+00000000
+0000000004918655+0000000000000001                  12                                                                                                                                                                                                                                                 COMERCIAL+00000000+00000000
+0000000004918655+0000000000000002                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000001
+0000000004918655+0000000000000003                  06                                                                                                                                                                                                                                      PISO DE 1 DORMITORIO+00000001+00000001
+0000000004918655+0000000000000004                  06                                                                                                                                                                                                                                     PISO DE 3 DORMITORIOS+00000003+00000001
+0000000005014162+0000000000000001                  15                                                                                                                                                                                                                                                    GARAJE+00000000+00000000
+0000000005014162+0000000000000002                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000001
+0000000005014162+0000000000000003                  06                                                                                                                                                                                                                                     PISO DE 3 DORMITORIOS+00000003+00000001
+0000000005014162+0000000000000004                  06                                                                                                                                                                                                                                      PISO DE 1 DORMITORIO+00000001+00000001
+0000000005020311+0000000000000001                  15                                                                                                                                                                                                                                                    GARAJE+00000000+00000000
+0000000005023884+0000000000000001                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000001
+0000000004756675+0000000000000003                  06                                                                                                                                                                                                                                     PISO DE 3 DORMITORIOS+00000003+00000001
+0000000005024211+0000000000000002                  13                                                                                                                                                                                                                                              APARCAMIENTO+00000000+00000000
+0000000005033681+0000000000000001                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000001
+0000000005033681+0000000000000002                  06                                                                                                                                                                                                                                      PISO DE 1 DORMITORIO+00000001+00000001
+0000000005034593+0000000000000001                  06                                                                                                                                                                                                                                      PISO DE 1 DORMITORIO+00000001+00000001
+0000000005034593+0000000000000002                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000001
+0000000000545943+0000000000000003                  06                                                                                                                                                                                                                                     PISO DE 4 DORMITORIOS+00000004+00000001
+0000000000883511+0000000000000003                  06                                                                                                                                                                                                                                     PISO DE 3 DORMITORIOS+00000003+00000001
+0000000000879438+0000000000000001                  06                                                                                                                                                                                                                                      PISO DE 1 DORMITORIO+00000001+00000001
+0000000000879438+0000000000000002                  16                                                                                                                                                                                                                                                  TRASTERO+00000000+00000000
+0000000000879438+0000000000000003                  07                                                                                                                                                                                                                              PISO DUPLEX DE 2 DORMITORIOS+00000002+00000001
+0000000000879438+0000000000000004                  06                                                                                                                                                                                                                                     PISO DE 4 DORMITORIOS+00000004+00000001
+0000000000879438+0000000000000005                  06                                                                                                                                                                                                                                     PISO DE 4 DORMITORIOS+00000004+00000000
+0000000000879438+0000000000000006                  15                                                                                                                                                                                                                                                    GARAJE+00000000+00000000
+0000000000880037+0000000000000001                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000001
+0000000000879186+0000000000000007                  06                                                                                                                                                                                                                                                  ESTUDIOS+00000050+00000001
+0000000000879186+0000000000000006                  06                                                                                                                                                                                                                                     PISO DE 3 DORMITORIOS+00000003+00000000
+0000000000879186+0000000000000005                  15                                                                                                                                                                                                                                                    GARAJE+00000000+00000000
+0000000000879186+0000000000000004                  06                                                                                                                                                                                                                                      PISO DE 1 DORMITORIO+00000001+00000001
+0000000000882095+0000000000000001                  12                                                                                                                                                                                                                                                 COMERCIAL+00000000+00000000
+0000000000881201+0000000000000001                  06                                                                                                                                                                                                                                     PISO DE 3 DORMITORIOS+00000003+00000000
+0000000000881201+0000000000000002                  15                                                                                                                                                                                                                                                    GARAJE+00000000+00000000
+0000000000883511+0000000000000004                  06                                                                                                                                                                                                                                      PISO DE 1 DORMITORIO+00000001+00000001
+0000000000883511+0000000000000005                  15                                                                                                                                                                                                                                                    GARAJE+00000000+00000000
+0000000000881435+0000000000000003                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000000
+0000000000879321+0000000000000001                  15                                                                                                                                                                                                                                                    GARAJE+00000000+00000000
+0000000000881552+0000000000000001                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000001
+0000000000880388+0000000000000001                  06                                                                                                                                                                                                                                      PISO DE 1 DORMITORIO+00000001+00000001
+0000000000881552+0000000000000002                  15                                                                                                                                                                                                                                                    GARAJE+00000000+00000000
+0000000000881552+0000000000000003                  16                                                                                                                                                                                                                                                  TRASTERO+00000000+00000000
+0000000000881552+0000000000000004                  12                                                                                                                                                                                                                                                 COMERCIAL+00000000+00000000
+0000000000881552+0000000000000005                  06                                                                                                                                                                                                                                     PISO DE 3 DORMITORIOS+00000003+00000001
+0000000000881552+0000000000000006                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000000
+0000000000881786+0000000000000001                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000001
+0000000000879069+0000000000000001                  15                                                                                                                                                                                                                                                    GARAJE+00000000+00000000
+0000000000879186+0000000000000003                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000000
+0000000000879186+0000000000000002                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000001
+0000000000882940+0000000000000001                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000001
+0000000000880630+0000000000000005                  07                                                                                                                                                                                                                              PISO DUPLEX DE 2 DORMITORIOS+00000002+00000002
+0000000000879672+0000000000000001                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000001
+0000000000880630+0000000000000004                  07                                                                                                                                                                                                                              PISO DUPLEX DE 3 DORMITORIOS+00000003+00000002
+0000000000879672+0000000000000002                  06                                                                                                                                                                                                                                     PISO DE 3 DORMITORIOS+00000003+00000001
+0000000000880630+0000000000000003                  07                                                                                                                                                                                                                              PISO DUPLEX DE 4 DORMITORIOS+00000004+00000002
+0000000000880630+0000000000000002                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000001
+0000000000880630+0000000000000001                  06                                                                                                                                                                                                                                     PISO DE 3 DORMITORIOS+00000003+00000001
+0000000000880630+0000000000000006                  15                                                                                                                                                                                                                                                    GARAJE+00000000+00000000
+0000000000895015+0000000000000002                  16                                                                                                                                                                                                                                                  TRASTERO+00000000+00000000
+0000000000895015+0000000000000001                  15                                                                                                                                                                                                                                                    GARAJE+00000000+00000000
+0000000001228170+0000000000000003                  03                                                                                                                                                                                                                                                  ESTUDIOS+00000050+00000002
+0000000004167579+0000000000000006                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000001
+0000000004167579+0000000000000008                  06                                                                                                                                                                                                                                     PISO DE 3 DORMITORIOS+00000003+00000001
+0000000005140999+0000000000000001                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000001
+0000000005162804+0000000000000001                  15                                                                                                                                                                                                                                                    GARAJE+00000000+00000000
+0000000005162804+0000000000000002                  16                                                                                                                                                                                                                                                  TRASTERO+00000000+00000000
+0000000005162804+0000000000000003                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000001
+0000000005162804+0000000000000004                  06                                                                                                                                                                                                                                     PISO DE 3 DORMITORIOS+00000003+00000001
+0000000005162921+0000000000000001                  06                                                                                                                                                                                                                                      PISO DE 1 DORMITORIO+00000001+00000001
+0000000005162921+0000000000000002                  15                                                                                                                                                                                                                                                    GARAJE+00000000+00000000
+0000000005024445+0000000000000004                  15                                                                                                                                                                                                                                                    GARAJE+00000000+00000000
+0000000005163581+0000000000000001                  12                                                                                                                                                                                                                                                 COMERCIAL+00000000+00000000
+0000000005164493+0000000000000001                  15                                                                                                                                                                                                                                                    GARAJE+00000000+00000000
+0000000005164493+0000000000000002                  06                                                                                                                                                                                                                                     PISO DE 3 DORMITORIOS+00000003+00000001
+0000000005164493+0000000000000003                  06                                                                                                                                                                                                                                      PISO DE 1 DORMITORIO+00000001+00000001
+0000000005164493+0000000000000004                  06                                                                                                                                                                                                                                     PISO DE 4 DORMITORIOS+00000004+00000001
+0000000005164979+0000000000000001                  15                                                                                                                                                                                                                                                    GARAJE+00000000+00000000
+0000000005167120+0000000000000001                  17                                                                                                                                                                                                                                                INDUSTRIAL+00000000+00000000
+0000000005167364+0000000000000001                  01                                                                                                                                                                                                                                                    SUELOS+00000000+00000000
+0000000005172115+0000000000000001                  15                                                                                                                                                                                                                                                    GARAJE+00000000+00000000
+0000000005180205+0000000000000003                  06                                                                                                                                                                                                                                     PISO DE 3 DORMITORIOS+00000003+00000001
+0000000005180205+0000000000000002                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000001
+0000000005175823+0000000000000001                  13                                                                                                                                                                                                                                              APARCAMIENTO+00000000+00000000
+0000000005175823+0000000000000002                  12                                                                                                                                                                                                                                                 COMERCIAL+00000000+00000000
+0000000005175823+0000000000000003                  06                                                                                                                                                                                                                                     PISO DE 3 DORMITORIOS+00000003+00000001
+0000000004560198+0000000000000006                  07                                                                                                                                                                                                                              PISO DUPLEX DE 3 DORMITORIOS+00000003+00000002
+0000000005163347+0000000000000005                  03                                                                                                                                                                                                                  CHALET ADOSADO DE 3 PLANTAS Y 3 DORMITOR+00000003+00000003
+0000000005128503+0000000000000006                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000001
+0000000005176132+0000000000000001                  15                                                                                                                                                                                                                                                    GARAJE+00000000+00000000
+0000000005176249+0000000000000001                  06                                                                                                                                                                                                                                      PISO DE 1 DORMITORIO+00000001+00000001
+0000000005176366+0000000000000001                  12                                                                                                                                                                                                                                                 COMERCIAL+00000000+00000000
+0000000005176366+0000000000000002                  06                                                                                                                                                                                                                                     PISO DE 2 DORMITORIOS+00000002+00000001
+0000000005176366+0000000000000003                  06                                                                                                                                                                                                                                     PISO DE 3 DORMITORIOS+00000003+00000001
+0000000005177044+0000000000000001                  12                                                                                                                                                                                                                                                 COMERCIAL+00000000+00000000
+0000000005177044+0000000000000002                  06                                                                                                                                                                                                                                     PISO DE 3 DORMITORIOS+00000003+00000001
+0000000005177044+0000000000000003                  06                                                                                                                                                                                                                                     PISO DE 4 DORMITORIOS+00000004+00000001
+0000000005222540+0000000000000002                  06                                                                                                                                                                                                                                      PISO DE 1 DORMITORIO+00000001+00000001
+0000000005222298+0000000000000002                  16                                                                                                                                                                                                                                                  TRASTERO+00000000+00000000
+0000000005225169+0000000000000001                  06                                                                                                                                                                                                                                      PISO DE 1 DORMITORIO+00000001+00000001
+0000000005225169+0000000000000002                  06                                                                                                                                                                                                                                     PISO DE 3 DORMITORIOS+00000003+00000001
