ACT_NUM_ACTIVO|ACT_NUM_ACTIVO_CAIXA|ACT_NUM_ACTIVO_UVEM
7014329|89047907|33906450
7014330|89047935|33907596
7014331|89047951|33908157
7014332|89047923|33907128
7014333|89047915|33906702
7014334|89047909|33906567
7014335|89047963|33908526
7014336|89047932|33907479
7014337|89047900|33906216
7014338|89047895|33906081
7014339|89051693|31246591
7014383|89047999|33913376
7014385|89050171|31016551
7014387|89062452|20914452
7014388|89050005|30151651
7014390|89049925|30110831
7014607|89053280|31362812
7014608|89053247|31359768
7014609|89046798|33811277
7014610|89052631|31310779
7014611|89053243|31359651
7014612|89052628|31310428
7014613|89047800|33895848
7014614|89052634|31310896
7014682|89047744|33890433
7014686|89047741|33890316
7014693|89047749|33890784
7014694|89047738|33890298
7014697|89047747|33890667
7014899|89052647|31313047
7014900|89047982|33910757
7014901|89047408|33860556
7014905|89063837|21638364
7014906|89046511|33777821
7015064|89063587|21537663
7015065|89046850|33814148
7015066|89045625|28811026
7015067|89048026|33917996
7015068|89048068|33923173
7015069|89051958|31264595
7015070|89044837|28586256
7015071|89047845|33901035
7015905|89052513|31301894
7015906|89046786|33810734
7015908|89047681|33884536
7015911|89047842|33900960
7015937|89039965|24061974
7015939|89053336|31366829
7015941|89048190|33931515
7015944|89048074|33923893
7015945|89047864|33903093
7015946|89046120|28877341
7015948|89048223|33935532
7015949|89048187|33931497
7015950|89047870|33904023
7015951|89047856|33902550
7015952|89048076|33923911
7016353|89047402|33860187
7016355|89048196|33932427
7016356|89050667|31124313
7016358|89042447|26796916
7016359|89047602|29211474
7016360|89050715|31129593
7016362|89050713|31129476
7016363|89049997|30149654
7016364|89045247|28682631
7016380|89048217|33933825
7016568|89039761|23998126
7016571|89053390|31371211
7016573|89053387|31371193
7016649|89048079|33924103
7016651|89041897|26482646
7016676|89047675|33884050
7017021|89047593|33878270
7017022|89047584|33877961
7017023|89047587|33878036
7017024|89047595|33878387
7017025|89047590|33878153
7017026|89047581|33877844
7017027|89049410|29852468
7017056|89046904|33817739
7017057|89047735|33889600
7017058|89048016|33916364
7017059|89047851|33901638
7017060|89047736|33889717
7017070|89063347|21408207
7017071|89047969|33908877
7017072|89047781|33893286
7017073|89047672|33883858
7017312|89049710|30012983
7017314|89050174|31017094
7017485|89051683|31245931
7017486|89046832|33812927
7017497|89046574|33783835
7018068|89046816|33812207
7018720|89048071|33923290
7018774|89048210|33933339
7019223|89047663|33883372
7019840|89048451|33967098
7019842|89047547|33874622
7020005|89048250|33937608
7020154|89047873|33904257
7020216|89050223|31027494
7020495|89049256|29830681
7020497|89048465|33970142
7020500|89046761|33807942
7020502|89046766|33809280
7020503|89046755|33807339
7020504|89046769|33809415
7020506|89046763|33808251
7020508|89046758|33807573
7020509|89048212|33933690
7020510|89041584|33096774
7020511|89046991|33824665
7029290|89047806|33896409
7029864|89047394|33859723
7029865|89046985|33824431
7030003|89048348|33960831
7030005|89048352|33961023
7030006|89048345|33960696
7030007|89047222|33843095
7030008|89048326|33959629
7030009|89048328|33959746
7030011|89048102|33925501
7030012|89048351|33960948
7030014|89048339|33960462
7030015|89048220|33934017
7030016|89047216|33842804
7030017|89048337|33960345
7030018|89047818|33897672
7030019|89048341|33960579
7030020|89048331|33959863
7030021|89048334|33960111
7030022|89048355|33961140
7030023|89048408|33963198
7030024|89048389|33962304
7030025|89048374|33961860
7030026|89048403|33962907
7030027|89048377|33961977
7030028|89048392|33962421
7030029|89048371|33961743
7030030|89048414|33963450
7030031|89048366|33961509
7030032|89048400|33962772
7030033|89048380|33962052
7030034|89048358|33961257
7030035|89048383|33962169
7030036|89048361|33961374
7030037|89048398|33962655
7030038|89048406|33963081
7030039|89048411|33963333
7030040|89048363|33961491
7030041|89048419|33963684
7030042|89048395|33962538
7030043|89048386|33962286
7030044|89048369|33961626
7030045|89048417|33963567
7030093|89047441|33862749
7030094|89052812|31332332
7030095|89047437|33862632
7030096|89048528|29424674
7030097|89051768|31250781
7030098|89051763|31250664
7030129|89048235|33936192
7030130|89047695|33885331
7030131|89048172|33928723
7030132|89047219|33842921
7030133|89045349|28720122
7030134|89048241|33936795
7030135|89048012|33916247
7030173|89047996|33912581
7030174|89048631|33984793
7030183|89046718|33803790
7030184|89047505|33870236
7030186|89047624|33879785
7030189|89046482|33775142
7030210|89052785|31330139
7030213|89047519|33871751
7030214|89047496|33869520
7030215|89047537|33873827
7030216|89048093|33925132
7030225|89038838|22901237
7030227|89038834|22901120
7030228|89046632|33789190
7030229|89046915|33819077
7030230|89046918|33819194
7030231|89047718|33888202
7030239|89047522|33872177
7030240|89047227|33843230
7030242|89048573|33978914
7030243|89047110|33833802
7030257|89048200|33932913
7030258|89049320|29842185
7030259|89047138|33835977
7030261|89047135|33835860
7030263|89048529|33974411
7030264|89048198|33932778
7030265|89047815|33897186
7030293|89048510|33972938
7030294|89048468|33970259
7030367|89048286|33954196
7030368|89046958|33822958
7030369|89052788|31330625
7030487|89047429|33862380
7030488|89048660|33991971
7030489|89047710|33886963
7030490|89048298|33956272
7030491|89047086|33831609
7030492|89048739|33999303
7030493|89051796|31251828
7030494|89048247|33936930
7030495|89047176|33840359
7030496|89047242|33844142
7030497|89048244|33936813
7030498|89049951|30140942
7030499|89052572|31306958
7030500|89052575|31307033
7030501|89048040|33921097
7030543|89048654|33987664
7030544|89048556|33977264
7030545|89048665|33992163
7030581|89047655|33883138
7030582|89050789|31139525
7030583|89053286|31363238
7030584|89052911|31341568
7030585|89053289|31363355
7030586|89041647|26286851
7030589|89050669|31124430
7030590|89048829|29665810
7030591|89047775|33892977
7030592|89046940|33821074
7030676|89048207|33933222
7030678|89052560|31305677
7030679|89051086|31188804
7030680|89047161|33839274
7030681|89048580|33979457
7030684|89052344|31292045
7030685|89047204|33841640
7030730|89047876|33904374
7030731|89052379|31293929
7030732|89048437|33965391
7030733|89041329|25217608
7030734|89048434|33965157
7030735|89048231|33935901
7030736|89064670|22024764
7030749|89046730|33804837
7030750|89046733|33804954
7030751|89048188|29291308
7030752|89048442|33965994
7030754|89048722|33997227
7030755|89046350|29004133
7030757|89047488|33868959
7030758|89048691|33994725
7030759|89048625|33984442
7030760|89062293|20862292
7030808|89048597|33980776
7030809|89048586|33980173
7030810|89050572|31106309
7030811|89050987|31175902
7030812|89048422|33963819
7030813|89050570|31106291
7030814|89048431|33964614
7030815|89048600|33980893
7030818|89048750|34001396
7030819|89048591|33980425
7031366|89046949|33821677
7031367|89046946|33821560
7031368|89047434|33862515
7031369|89047475|33868239
7031370|89047114|33833919
7031371|89048262|33939783
7031372|89048295|33955963
7031373|89046943|33821443
7031374|89047397|33859840
7031421|89047797|33895731
7031422|89046666|33793983
7031436|89046689|33798210
7031437|89047359|33858442
7031438|89047301|33856483
7031439|89047370|33858811
7031440|89047298|33856366
7031441|89047388|33859588
7031442|89047321|33857161
7031443|89047327|33857395
7031444|89047292|33856132
7031445|89047344|33857998
7031446|89047315|33856969
7031447|89047353|33858208
7031448|89047277|33855688
7031449|89047318|33857044
7031450|89047373|33858928
7031451|89047295|33856249
7031452|89047340|33857881
7031453|89047289|33856015
7031454|89047350|33858190
7031455|89047337|33857764
7031456|89047391|33859606
7031457|89047309|33856735
7031458|89047312|33856852
7031459|89047280|33855706
7031460|89047361|33858559
7031461|89047385|33859471
7031462|89047332|33857530
7031463|89047376|33859003
7031464|89047356|33858325
7031465|89047334|33857647
7031466|89047283|33855823
7031467|89047286|33855940
7031468|89047364|33858676
7031469|89047346|33858073
7031470|89047383|33859354
7031471|89047379|33859237
7031472|89047367|33858793
7031473|89047304|33856501
7031474|89049084|34030730
7031475|89047306|33856618
7031476|89047274|33855571
7031582|89041533|26179902
7031583|89047516|33871031
7031584|89041535|26180015
7031585|89041538|26180132
7031586|89063649|21575261
7031587|89047482|33868590
7031588|89047225|33843113
7031589|89041529|26179884
7031590|89047485|33868608
7031639|89048668|33992397
7031640|89048878|34011328
7031641|89047164|33839760
7031642|89048859|34010281
7031644|89048700|33995871
7031646|89046684|33797415
7031648|89048741|34000367
7031650|89048037|33920923
7031679|89048085|33924454
7031680|89048774|34002812
7031682|89048686|33994239
7031683|89049977|30148022
7031685|89049979|30148256
7031686|89049981|30148373
7031687|89048318|33958096
7031689|89048544|33976001
7031694|89046698|33799959
7031698|89046716|33803070
7031712|89046691|29073591
7031713|89048253|33938520
7031715|89048694|33995385
7031716|89048492|33971909
7031717|89047455|33866649
7031718|89048671|33992649
7031782|89048811|34006460
7031783|89046955|33822589
7031785|89048679|33993930
7031786|89047213|33842552
7031787|89047129|33834948
7031788|89048682|33994122
7031789|89048998|34022874
7031791|89047126|33834831
7031815|89048798|34005062
7031816|89046921|33819212
7031817|89050991|31177006
7031818|89047330|33857413
7031819|89050217|31026717
7031820|89048567|33978311
7031821|89047324|33857278
7031822|89044704|28554555
7031824|89048936|34017169
7031825|89047838|33900726
7031826|89048901|34014316
7031827|89048942|34017421
7031828|89047831|33900591
7031829|89048818|34007507
7031830|89050215|31026600
7031832|89047452|33866532
7031833|89050213|31026582
7031834|89049064|29799727
7031835|89047835|33900609
7031838|89048934|34017052
7031839|89048939|34017304
7031840|89046721|33804117
7031841|89048570|33978662
7031842|89048848|34009565
7031856|89053412|31373035
7031857|89053405|31372726
7031858|89048764|34002326
7031860|89048489|33971891
7031861|89053408|31372843
7031862|89048978|34021728
7031863|89043327|27489184
7031864|89043322|27488992
7031865|89043325|27489067
7031923|89045395|28735568
7031924|89052864|31337513
7031925|89048955|34018216
7031926|89048806|34006226
7031927|89048498|33972101
7031928|89046805|33811646
7031929|89048786|34004384
7031930|89046808|33811763
7031931|89046926|33819680
7031936|89048482|33971423
7031937|89048931|34016743
7031938|89048082|33924220
7031939|89050462|31089675
7031940|89048485|33971540
7031941|89046997|33825460
7031942|89050466|31090274
7032038|89047502|33869871
7032041|89048783|34003841
7032042|89050735|31133315
7032043|89048550|33976586
7032045|89048854|34009934
7032046|89048595|33980659
7032047|89048588|33980308
7032048|89049015|29765095
7032049|89049700|30003630
7032050|89048888|34013035
7032102|89048824|34007975
7032104|89045871|28834814
7032116|89049104|34032203
7032117|89052665|15989401
7032118|89048473|33970745
7032119|89048267|33939918
7032121|89046557|33782788
7032168|89052258|31282968
7032169|89038795|22892828
7032172|89052228|31281687
7032173|89052255|31282851
7032199|89052240|31282365
7032200|89052244|31282482
7032202|89049237|34044913
7032203|89052237|31282131
7032204|89048789|34004636
7032205|89046454|33771359
7032206|89052249|31282617
7032207|89052706|31319257
7032208|89052247|31282500
7032226|89048703|33996297
7032227|89048747|34000853
7032229|89049191|34039442
7032230|89051896|31260227
7032231|89048697|33995520
7032233|89049138|34034495
7032319|89048310|33957319
7032320|89038949|22953252
7032321|89048984|34022037
7032322|89046464|29028950
7032390|89047758|33891579
7032393|89048676|33993192
7032394|89050196|31024038
7032396|89048967|34021008
7032397|89047733|33889348
7032400|89047514|33870956
7032402|89048958|34018684
7032403|89050194|31023963
7068177|89050510|31095824
7068178|89040730|24669345
7068181|89047415|29191987
7068182|89046961|33823150
7068183|89051915|31261508
7068184|89049095|34031642
7068187|89049171|34037132
7068489|89049049|29768821
7068491|89040237|24110309
7068495|89048234|33936075
7068497|89047613|33879065
7068498|89063903|21668241
7068851|89049048|34027821
7068852|89048553|33976604
7068854|89047649|33882829
7068856|89061909|20732995
7068859|89049145|34035056
7068860|89049098|34031993
7068861|89048871|34010650
7068863|89049278|34047532
7068865|89052298|31289136
7068944|89048645|33985354
7068945|89051256|31192976
7068946|89051268|31193654
7068947|89051277|31194215
7068948|89051279|31194332
7068950|89048061|33921952
7068951|89051261|31193303
7068952|89049917|30110228
7068953|89051273|31194080
7068954|89051263|31193420
7068956|89051269|31193771
7068957|89051271|31193906
7068958|89049919|30110345
7068960|89049607|34074421
7068962|89048969|34021125
7068964|89051266|31193537
7069006|89049092|34031525
7069093|89048558|33977498
7069094|89049136|34034378
7069098|89048611|33981823
7069099|89049142|34034630
7069100|89048021|33917411
7069102|89048837|34009079
7069103|89048981|34021962
7069104|89048949|34017772
7069195|89047787|33893889
7069196|89048952|34017907
7069199|89047052|33829612
7069200|89049122|34033232
7069202|89048771|34002677
7069204|89049275|34047415
7069205|89049272|34047397
7069207|89049281|34047649
7069212|89049327|34051722
7069214|89049022|34023921
7069216|89049329|34051956
7069217|89048800|34005296
7070791|89051457|31209437
7070793|89047972|33909555
7070794|89048744|34000484
7070797|89052261|31283043
7070798|89042370|26741778
7070799|89047722|33888553
7070800|89049494|34066196
7070801|89047607|33878756
7070802|89048828|34008284
7070804|89049168|34036940
7070805|89047652|33883021
7070806|89042247|26668840
7070807|89048622|33982735
7070808|89048608|33981688
7070871|89048975|34021476
7070872|89047462|33867192
7070873|89051695|31246609
7070874|89048792|34004753
7070875|89048724|33997344
7070876|89049019|34023804
7070877|89048726|33997461
7070878|89048256|33938637
7070892|89048946|34017655
7070893|89049321|34051002
7070894|89049040|34025862
7070895|89049252|34046017
7070896|89049188|34039190
7070897|89048539|33975323
7070898|89049617|34075450
7070900|89049000|34022991
7070902|89049633|34077040
7070938|89051871|31259142
7070940|89045471|28748722
7070941|89048757|34001765
7070943|89048875|34011211
7070949|89049344|34053897
7070951|89048864|34010416
7070952|89048814|34006577
7070955|89049284|34047766
7070958|89049379|34056534
7070970|89049151|34035659
7071151|89049065|34028850
7071152|89048663|33992046
7071286|89047117|33834093
7071288|89050859|31150992
7071289|89047990|33911921
7071291|89048460|33968262
7071292|89049255|34046368
7071293|89050856|31150758
7071294|89050855|31150641
7071295|89049119|34033115
7071360|89046554|33782671
7071361|89049074|29800705
7071363|89047423|33861954
7071365|89046611|33788044
7071367|89050424|31082319
7071368|89046672|33795825
7071369|89046779|33809766
7071428|89049552|34070989
7071430|89047698|33885565
7071431|89042763|27200610
7071434|89047763|33892140
7071435|89048616|33982015
7071436|89052661|31314679
7071438|89048006|33914657
7071443|89048922|34016140
7071444|89048614|33981940
7071445|89048961|34019596
7071446|89047760|33892023
7071631|89048868|34010533
7071632|89048736|33999168
7071636|89048292|33955612
7071639|89049185|34038881
7071642|89045236|28680807
7071692|89049541|34069805
7071693|89048777|34002929
7071694|89047493|33869268
7071695|89049627|34076479
7071696|89049434|34060958
7071697|89049515|34068155
7071698|89052469|31299302
7071714|89049234|34044778
7071716|89049654|34078438
7072394|89049559|29896762
7072396|89050897|31159236
7072398|89047472|33868122
7072399|89046929|33819797
7072400|89049563|29896879
7072401|89049124|34033601
7072402|89046923|33819563
7072403|89049638|34077526
7072404|89060661|20342565
7072528|89051993|31267466
7072529|89048898|34013755
7072533|89049772|34096676
7072534|89049114|34032671
7072535|89048642|33985237
7072555|89048780|34003355
7072556|89052712|31319491
7072557|89049101|34032185
7072559|89039612|23929487
7072560|89049457|34063577
7072561|89048821|34007741
7072562|89049520|34068407
7072563|89048851|34009817
7072565|89049449|34062179
7072653|89049196|34040761
7072654|89049605|34074286
7072657|89049033|34025511
7072658|89048907|34015093
7072659|89049148|34035290
7072660|89049338|34053312
7072661|89049208|34041673
7072662|89048990|34022523
7072663|89048919|34016023
7072665|89048884|34012609
7072666|89049577|34072696
7072721|89049562|34071667
7072960|89049158|34036454
7072961|89044292|28336973
7072962|89049460|34063694
7072963|89049589|34073491
7072965|89048972|34021359
7072966|89049243|34045339
7072967|89048424|29398336
7072969|89049574|34072579
7073169|89049691|34085598
7073171|89049623|34075936
7073172|89048809|34006343
7073173|89049258|34046485
7073174|89049484|34065302
7073175|89049687|34083891
7073177|89049660|34079233
7073178|89048214|33933708
7073179|89041804|26427353
7073182|89049662|34079350
7073183|89049127|34033718
7073184|89049130|34033835
7073185|89049658|34079116
7073186|89049271|34047046
7073187|89049500|34066565
7073188|89046581|29046351
7073189|89049679|34082259
7073213|89048928|34016491
7073215|89048912|34015579
7073216|89052940|31345000
7073219|89048840|34009196
7073220|89049752|34095044
7073222|89049414|34059639
7073223|89049202|34041439
7073225|89048925|34016374
7073226|89048034|33920437
7073231|89048181|33930468
7073232|89048289|33954448
7073233|89049443|34061402
7073236|89048995|34022757
7073237|89049760|34095530
7073243|89048843|34009331
7073244|89049262|34046503
7073245|89050336|34132091
7073246|89049265|34046620
7073247|89049217|34042954
7073249|89048845|34009448
7074209|89049107|34032437
7074210|89049111|34032554
7074212|89049591|34073626
7074225|89057800|19431353
7074226|89049557|34071298
7074227|89048856|34010047
7074228|89057797|19431236
7074229|89047032|33828079
7074230|89057794|19431119
7074287|89048689|33994590
7074289|89048673|33993075
7074291|89049412|34059522
7074292|89048428|33964596
7074293|89049699|34086528
7074294|89049729|34092659
7074339|89050058|30160302
7074340|89047253|29176017
7074341|89049609|34074907
7074342|89047195|33841154
7074343|89047192|33841037
7074344|89048753|34001648
7074345|89047189|33840962
7074347|89048795|34004870
7074348|89046707|33802410
7074349|89049308|34050441
7074351|89047186|33840845
7074352|89047201|33841406
7074353|89047198|33841388
7074377|89050340|34132226
7074378|89049636|34077157
7074380|89050507|34144216
7074381|89049554|34071064
7074383|89047262|33846335
7074387|89049892|34104776
7074390|89047264|33846452
7074391|89049491|34066079
7074394|89049692|29997697
7074412|89048730|33998022
7074414|89048271|33940031
7074415|89050386|31078363
7074416|89049066|29800336
7074417|89049672|29967118
7074448|89046704|33802158
7074449|89047610|33878873
7074450|89048541|33975791
7074452|89048895|34013638
7074453|89048893|34013521
7074454|89049332|34052265
7074455|89046426|33769848
7074457|89049302|34049842
7074563|89047210|33841991
7074564|89049075|34029528
7074565|89049225|34043515
7074566|89049072|34029276
7074567|89049069|34029159
7074568|89043430|27847814
7074590|89052283|31286382
7074591|89049030|34024950
7074592|89049042|34026054
7074593|89049709|34087674
7074595|89051559|31231631
7074596|89051561|31231748
7074598|89047701|33885934
7074599|89044678|28548424
7074600|89051555|31231514
7074620|89049742|34093940
7074621|89046641|33791439
7074623|89049526|34068758
7074627|89049214|34042468
7074628|89048636|33984928
7074629|89049907|30105360
7074632|89048639|33985120
7074633|89050482|34139951
7074634|89049909|30105477
7074673|89049193|34039676
7074675|89049748|34094249
7074676|89048313|33957670
7074678|89049300|34049725
7074679|89049583|34073140
7074680|89049746|34094132
7074681|89042270|26705653
7074682|89049750|34094366
7074683|89049744|34094015
7074686|89049347|34054089
7074687|89049656|34078789
7074690|89049341|34053546
7074695|89050587|34156791
7074770|89045441|28746160
7074772|89048733|33998625
7074776|89049370|34055487
7074781|89049615|34075333
7074782|89049650|34078204
7074792|89049512|34067729
7074794|89049711|34088118
7074795|89049249|34045708
7074908|89050516|34146391
7074910|89047107|33833667
7074912|89050505|34144081
7074913|89050128|34118842
7074914|89047230|33843347
7074916|89049231|34044661
7074919|89064257|21824731
7074947|89050421|34136477
7074948|89048632|33984811
7074950|89048525|33974042
7074951|89045048|28614787
7074952|89049543|34069922
7074953|89050648|34166957
7074956|89050802|31141270
7074957|89050658|34168313
7074958|89050659|34168430
7075009|89048519|33973616
7075011|89049989|34111000
7075012|89048522|33973850
7075013|89049317|34050810
7075016|89040020|24070508
7075017|89048448|33966807
7075088|89049713|34088586
7075092|89049509|34067612
7075093|89049625|34076362
7075107|89049719|34090232
7075108|89049382|34057563
7075109|89047080|33831240
7075110|89049388|34057797
7075111|89049013|34023318
7075112|89048440|33965877
7075113|89049385|34057680
7075114|89049669|34080669
7075115|89049717|34089984
7075116|89049546|34070269
7075126|89050608|34159176
7075127|89043835|28091090
7075128|89050119|34118356
7075129|89050358|34133138
7075130|89049738|34093688
7075135|89049529|34069067
7075136|89049473|29877594
7075137|89049535|34069319
7075138|89051321|31199513
7075188|89049054|34028247
7075189|89049960|30144959
7075191|89049479|34065167
7075192|89049350|34054458
7075218|89050581|34156071
7075219|89050509|34145128
7075220|89047979|33910640
7075223|89049006|34023183
7075224|89049003|34023066
7075225|89049910|34106618
7075226|89046948|29109337
7075228|89050652|34167401
7075229|89050679|34171690
7075275|89050325|34130636
7075276|89050777|34194272
7075278|89049059|34028616
7075279|89047975|33910388
7075295|89049165|34036823
7075296|89050193|34122915
7075297|89050276|34127961
7075298|89048515|33973130
7075299|89046724|33804351
7075300|89050125|34118608
7075301|89050844|34202021
7075302|89049727|34092542
7075305|89050282|34128270
7075306|89049611|34075081
7075307|89050284|34128387
7075309|89048561|33977633
7075310|89048501|33972452
7075311|89048479|33971288
7075312|89049503|34067009
7075313|89048762|34002191
7075314|89048472|33970511
7075321|89050783|34194992
7075326|89049373|34055739
7075327|89048909|34015111
7075329|89050612|34160747
7075330|89050877|34208465
7075335|89053415|31373269
7075343|89048605|33981571
7075344|89049159|34036571
7075345|89050865|34207670
7075346|89050893|34211743
7075349|89049291|34048930
7075351|89050866|34207787
7075358|89048657|33988090
7075359|89050870|34207922
7075362|89050909|34214479
7075365|89050869|34207805
7075367|89049571|34072462
7075369|89050872|34208096
7075371|89049568|34072345
7075373|89050534|34149145
7075374|89050746|34184358
7075376|89048861|34010398
7075377|89049629|34076614
7075378|89047154|29164981
7075380|89048495|33972083
7075383|89049631|34076731
7075386|89050724|34181253
7075388|89050907|34214245
7075465|89051710|31247521
7075466|89049774|34097723
7075468|89051707|31247404
7075474|89049062|34028733
7075478|89050501|34143889
7075479|89046988|33824548
7075480|89050646|34165442
7075481|89050605|34158750
7075484|89049677|34082025
7075485|89049723|34092290
7075488|89050627|34162571
7075490|89050002|34112146
7075492|89050117|34118122
7075493|89047096|13467542
7075495|89048527|33974276
7075496|89044575|28533797
7075497|89046504|33777452
7075499|89050921|34215994
7075501|89050919|34215877
7075504|89051777|31251090
7075506|89050497|34143052
7075507|89049721|34092173
7075508|89050625|34162454
7075509|89049314|34050792
7075510|89050480|34139834
7075515|89050925|34216555
7075516|89050923|34216438
7075517|89049532|34069202
7075520|89050543|34150230
7075521|89050542|34150113
7075524|89046043|28868573
7075530|89050900|34212655
7075531|89050672|34170310
7075533|89049432|34060589
7075536|89047634|33881431
7075538|89050684|34172485
7075541|89050740|34183194
7075632|89049549|34070386
7075633|89049488|34065419
7075637|89049068|29800570
7075696|89045327|28691750
7075699|89050515|34145614
7075700|89048445|33966438
7075736|89049770|34096559
7075737|89049766|34096190
7075741|89050716|34179256
7075742|89050998|34228779
7075743|89049764|34096073
7075744|89050710|34178344
7075748|89049768|34096208
7075749|89050790|34196096
7075750|89050894|34211860
7075752|89050714|34179139
7075753|89051000|34228896
7075775|89050650|34167383
7075776|89050567|34154013
7075780|89049179|34038161
7075786|89050775|34192700
7075788|89048476|33970862
7075810|89050606|34159059
7075811|89046586|33784981
7075815|89050720|34179976
7075821|89049324|34051470
7075849|89050975|34223481
7075850|89048713|33996783
7075851|89048710|33996549
7075852|89048716|33996801
7075854|89049356|34054692
7075855|89048706|33996315
7075857|89048619|33982366
7075859|89051031|34238090
7075860|89048708|33996432
7075861|89049359|34054710
7075862|89051291|31196039
7075886|89050842|34201343
7075890|89050756|34187346
7075891|89049701|34086645
7075892|89050682|34172368
7075898|89047021|33827284
7075933|89049174|34037249
7075934|89047055|33829846
7075936|89050643|34164998
7075939|89047059|33829963
7075985|89049715|34088721
7075986|89049472|34064858
7075987|89050585|34156206
7075988|89049446|34061987
7075989|89050583|34156188
7075993|89051095|34255785
7076050|89050699|34175842
7076054|89047236|33843950
7076058|89050579|34155996
7076060|89050860|34206992
7076062|89047239|33844025
7076065|89046487|33775511
7076066|89050712|34178713
7076067|89046484|33775493
7076077|89050722|34180827
7076078|89050732|34182417
7076081|89050857|34206641
7076151|89049010|34023201
7076152|89050811|34198289
7076153|89051123|34264184
7076154|89050338|34132109
7076155|89050833|34200314
7076157|89050813|34198307
7076195|89048872|34010767
7076199|89050835|34200665
7076200|89050493|34142509
7076202|89050763|34188744
7076203|89050858|34206758
7076204|89049423|34060238
7076205|89049756|34095278
7076207|89049754|34095161
7076208|89050495|34142743
7076209|89050883|34209746
7076210|89049518|34068389
7076211|89049420|34060121
7076212|89050664|34168898
7076213|89049426|34060355
7076214|89050486|34141093
7076215|89050663|34168781
7076241|89050571|34154481
7076245|89049078|34030478
7076247|89050568|34154364
7076248|89049937|30111743
7085325|89050408|34135700
7085326|89050410|34135817
7085327|89050414|34136009
7085328|89050406|34135682
7085329|89050415|34136126
7085330|89050417|34136243
7085331|89050404|34135565
7085332|89050419|34136360
7085333|89050432|34137038
7085334|89050553|34151628
7085336|89050478|34139582
7085337|89050760|34188024
7085338|89050440|34137407
7085339|89050423|34136594
7085340|89050476|34139465
7085341|89050459|34138553
7085342|89050448|34137992
7085344|89050465|34138805
7085345|89050470|34139114
7085347|89050427|34136729
7085348|89050467|34138922
7085349|89050474|34139348
7085350|89050454|34138202
7085351|89050431|34136963
7085352|89050438|34137389
7085355|89050452|34138184
7085356|89050726|34181370
7085357|89050412|34135934
7085358|89050434|34137155
7085359|89050456|34138319
7085360|89050564|34153821
7085361|89050621|34161290
7085362|89050463|34138787
7085363|89050450|34138067
7085364|89050442|34137524
7085365|89050444|34137641
7085366|89050461|34138670
7085368|89051040|34242901
7085370|89050425|34136612
7085371|89050447|34137758
7085372|89050889|34210345
7085373|89050457|34138436
7085374|89050693|34173901
7085375|89050469|34139096
7085376|89050429|34136846
7085377|89050472|34139231
7085378|89050436|34137272
7088756|89049799|34099547
7088758|89048583|33979691
7088759|89049787|34098869
7088761|89049805|34099898
7088762|89049792|34099178
7088763|89049027|34024581
7088764|89049813|34100273
7088765|89049791|34099061
7088766|89049801|34099664
7088768|89049807|34099916
7088769|89049798|34099430
7088770|89049785|34098752
7088771|89052610|31309694
7088772|89047459|33866901
7088773|89049796|34099313
7088774|89049783|34098635
7088775|89049560|34071316
7088776|89049778|34098383
7088777|89049809|34100039
7088778|89049789|34098986
7088779|89049652|34078321
7088780|89049781|34098518
7088782|89049794|34099295
7088783|89049803|34099781
7088784|89048831|34008653
7088786|89049811|34100156
7088788|89049681|34082511
7088789|89049884|34104290
7088790|89049880|34103981
7088791|89049823|34100759
7088792|89049841|34101671
7088793|89049854|34102349
7088794|89049869|34103378
7088795|89049831|34101185
7088796|89049839|34101554
7088797|89049865|34103144
7088798|89049843|34101788
7088799|89049846|34101923
7088800|89049817|34100408
7088801|89049850|34102115
7088802|89049878|34103864
7088803|89049874|34103630
7088804|89049821|34100642
7088805|89049825|34100876
7088806|89049848|34102097
7088807|89049858|34102601
7088808|89049815|34100390
7088809|89049856|34102583
7088810|89049876|34103747
7088811|89049837|34101437
7088812|89049863|34103027
7088813|89049882|34104173
7088814|89049867|34103261
7088815|89049844|34101806
7088816|89049859|34102718
7088817|89049873|34103513
7088818|89049827|34100993
7088819|89049829|34101068
7088820|89049861|34102952
7088821|89049852|34102232
7088822|89049871|34103495
7088823|89049819|34100525
7088824|89049835|34101320
7088825|89049833|34101203
7088826|89049958|34109003
7088827|89049952|34108793
7088828|89049908|34106501
7088829|89049967|34109588
7088830|89049969|34109840
7088831|89049912|34106735
7088832|89049924|34107395
7088833|89049932|34107764
7088834|89049950|34108676
7088835|89049922|34107278
7088836|89049934|34107881
7088837|89049900|34105706
7088838|89049963|34109354
7088839|89049930|34107647
7088840|89049886|34104308
7088841|89049965|34109471
7088842|89049890|34104542
7088843|89049906|34106483
7088844|89049942|34108208
7088845|89049920|34107161
7088846|89049961|34109237
7088847|89049944|34108325
7088848|89049998|34111954
7088849|89049959|34109120
7088850|89049956|34108928
7088851|89049978|34110322
7088852|89049938|34108073
7088853|89049982|34110556
7088854|89049902|34106249
7088855|89049985|34110808
7088856|89050023|34113292
7088857|89049926|34107413
7088858|89049918|34107044
7088859|89049935|34107998
7088860|89050000|34112029
7088861|89050032|34113778
7088862|89049928|34107530
7088863|89049916|34106969
7088864|89050026|34113310
7088865|89049973|34110070
7088866|89050010|34112515
7088867|89049996|34111837
7088868|89049971|34109957
7088869|89050012|34112632
7088870|89049954|34108811
7088871|89050022|34113175
7088872|89049946|34108442
7088873|89049898|34105688
