+0000000004861214+0000000000000544                   4201006242011062320130630+000000000000045000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000011519412+0000000000004602                   5201301012022123100000000+000000000000025000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000013541995+0000000000004081                   1201409122015091200000000+000000000000017400000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000022728492+0000000000005830                   4201205012013050120160331+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000021664944+0000000000004769                   1201502262016022600000000+000000000000015900000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000018642944+0000000000003614                   1201312192033121800000000+000000000000267800000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000015694398+0000000000002076                   4200611012012110120130930+000000000000046000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000015917054+0000000000005029                   1201505112016051100000000+000000000000015200000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000017947338+0000000000004161                   1201304012016033100000000+000000000000009900000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000020869666+0000000000005098                   1201505282016052800000000+000000000000011800000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000014691391+0000000000005495                   1201302182014021700000000+000000000000030000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   2+0000000000000000                   2                   2
+0000000009084391+0000000000001284                   4200904152010041420120201+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000006858946+0000000000004469                   1201412102015121000000000+000000000000021900000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000020231095+0000000000004458                   1201412052015120500000000+000000000000015900000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009113501+0000000000001102                   4201002152011021420130204+000000000000052700000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000007513204+0000000000003549                   1201402192015021900000000+000000000000010000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000007447543+0000000000004170                   1201410032015100300000000+000000000000017500000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000026270358+0000000000006581                   1201607292018072800000000+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000010917292+0000000000001935                   5200910012013100100000000+000000000000060100000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000012688327+0000000000005789                   1201602182017021700000000+000000000000017000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000015420784+0000000000004402                   1201411252015112500000000+000000000000017400000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000019332845+0000000000004859                   1201503262016032600000000+000000000000016300000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000006296505+0000000000001702                   4200905152010051420121231+000000000000055000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000006296505+0000000000002886                   5200905152010051400000000+000000000000055000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000004512685+0000000000006265                   1201606022017060100000000+000000000000004500000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000019718131+0000000000005130                   1201505272016052700000000+000000000000044400000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000015411665+0000000000006274                   1201203012013030100000000+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000004268882+0000000000000060                   4200911192010110120130630+000000000000059700000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000016497728+0000000000006391                   1201607212017072000000000+000000000000017000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000011168797+0000000000003315                   1201401162015011600000000+000000000000015500000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000010375903+0000000000003783                   1201405062015050600000000+000000000000029200000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000017945379+0000000000004160                   4201001012014123120140630+000000000000099600000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000017945379+0000000000004444                   4201001012014123120150430+000000000000440600000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000007825866+0000000000002803                   1201207262012072600000000+000000000000016300000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000014089607+0000000000003388                   4201208102013081020151112+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000018664596+0000000000004157                   5200907202010071900000000+000000000000040000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009094557+0000000000001202                   4200906172010061620130315+000000000000053700000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000005069767+0000000000000125                   1200710192008101800000000+000000000000023200000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   2+0000000000000000                   2                   2
+0000000005087168+0000000000000289                   4200710192008101820111231+000000000000023200000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   2+0000000000000000                   2                   2
+0000000005087168+0000000000001524                   1201203232013032200000000+000000000000022000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   2+0000000000000000                   2                   2
+0000000015689782+0000000000002050                   5200805012016043000000000+000000000000130300000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000020006839+0000000000004574                   4201406012019053120151102+000000000000090000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000019649365+0000000000006276                   1201605022017050100000000+000000000000015000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000026269876+0000000000006581                   1201607292018072800000000+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000016261694+0000000000004302                   5200112012002120100000000+000000000000015000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009171278+0000000000001342                   4201106012012053120120330+000000000000035000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000004994939+0000000000000497                   4201004262011042520120430+000000000000059100000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000005069416+0000000000000122                   1200710192008101800000000+000000000000023200000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   2+0000000000000000                   2                   2
+0000000010508918+0000000000003668                   1201403282015032800000000+000000000000016700000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000011263774+0000000000004499                   4201107012016063020160202+000000000000040000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000022726668+0000000000005819                   1201305012014050100000000+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000022738055+0000000000005826                   1201303152014031500000000+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000022858410+0000000000005621                   1201301012014010100000000+000000000000098500000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000021120400+0000000000005290                   1201507272016072700000000+000000000000029700000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000013272697+0000000000002918                   1201307092014070900000000+000000000000019800000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000015691059+0000000000002059                   1196504012100040100000000+000000000000044600000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000006232365+0000000000004706                   1201502102016021000000000+000000000000014900000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000008942280+0000000000000757                   4200909182010091720121105+000000000000080000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000006873125+0000000000002851                   1201306032014060300000000+000000000000027400000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009104247+0000000000001142                   4200911012010103120150302+000000000000043400000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000019735943+0000000000004135                   1201410012015100100000000+000000000000026000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000015685531+0000000000002207                   5198212012014120100000000+000000000000017500000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000005407714+0000000000002964                   1201308062014080600000000+000000000000013000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000016473865+0000000000004274                   1201410152015101500000000+000000000000025200000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000004635911+0000000000000586                   4201010182011101720121214+000000000000049200000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000004635911+0000000000003056                   1201309202014092000000000+000000000000012900000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000014553284+0000000000004330                   1197805081979050800000000+000000000000016300000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000015759577+0000000000002736                   1201304232014042300000000+000000000000014700000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000019318624+0000000000005209                   1201507062016070600000000+000000000000009800000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000010570282+0000000000002799                   1201305062014050600000000+000000000000026900000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000010810147+0000000000002980                   1201308202014082000000000+000000000000020000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000018022087+0000000000005465                   1201012072011120700000000+000000000000005000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000018830415+0000000000003487                   4201210032022100220150518+000000000000249000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000010289793+0000000000001760                   4200908012013080120140131+000000000000053500000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000015814412+0000000000005486                   1201510292016102800000000+000000000000011000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000013226172+0000000000003103                   1201310102014101000000000+000000000000009800000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009146582+0000000000004234                   1201410302015103000000000+000000000000019800000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000005072676+0000000000000150                   1200710192008101800000000+000000000000023200000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   2+0000000000000000                   2                   2
+0000000009859816+0000000000003496                   6201201252014012520140210+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009859816+0000000000003497                   4201009012011090120140131+000000000000012900000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009129976+0000000000001720                   4201102012012013120150331+000000000000017800000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000004215001+0000000000000089                   4200912012010113020121101+000000000000050100000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000008176926+0000000000004653                   1201009192035010100000000+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000009295902+0000000000003046                   4201107282012072820131130+000000000000050000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000013925457+0000000000002482                   4201106012012060120130630+000000000000002100000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   1
+0000000014556038+0000000000004112                   1197501021976010200000000+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000010150227+0000000000005781                   1201108012012010100000000+000000000000000000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   2                   2
+0000000005077254+0000000000000193                   1200806302009062900000000+000000000000025300000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   2+0000000000000000                   2                   2
+0000000004463882+0000000000001444                   1201107272018070400000000+000000000000018300000000+0000000000000000+0000000000018293                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000005095627+0000000000000374                   1200801152009011400000000+000000000000025300000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   2+0000000000000000                   2                   2
+0000000012305184+0000000000004126                   1201312012014113000000000+000000000000009000000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
+0000000016219204+0000000000004257                   4201409102017090920150923+000000000000029500000000+0000000000000000+0000000000000000                                                                                                                                                                                                                                                                    +0000000000000000                   1+0000000000000000                   1                   2
