+0000000001433570+0000000000000001                                                                                                                                                                                                                                                                      ESTUDIOS+00000050+00000000
+0000000001433570+0000000000000002                                                                                                                                                                                                                                                                      TRASTERO+00000000+00000000
+0000000001433570+0000000000000003                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000000887393+0000000000000003                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000000882581+0000000000000001                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000000882581+0000000000000004                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000000
+0000000000896413+0000000000000006                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000001
+0000000000884054+0000000000000001                                                                                                                                                                                                                                                                     COMERCIAL+00000000+00000000
+0000000001810630+0000000000000001                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000000896413+0000000000000007                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000000
+0000000000887393+0000000000000004                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000000
+0000000000887393+0000000000000005                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000000
+0000000001495878+0000000000000001                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000000887393+0000000000000006                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000000893280+0000000000000001                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000000
+0000000000889838+0000000000000009                                                                                                                                                                                                                                                                      ESTUDIOS+00000050+00000001
+0000000000893280+0000000000000002                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000000
+0000000001538316+0000000000000001                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000001580221+0000000000000003                                                                                                                                                                                                                                                  PISO DUPLEX DE 2 DORMITORIOS+00000002+00000002
+0000000001580221+0000000000000004                                                                                                                                                                                                                                                                  APARCAMIENTO+00000000+00000000
+0000000001576265+0000000000000001                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000000889838+0000000000000008                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000001576265+0000000000000002                                                                                                                                                                                                                                                                     COMERCIAL+00000000+00000000
+0000000000889469+0000000000000004                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000001
+0000000001576265+0000000000000004                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000001
+0000000001538316+0000000000000002                                                                                                                                                                                                                                                  PISO DUPLEX DE 3 DORMITORIOS+00000003+00000002
+0000000001576265+0000000000000005                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000001649282+0000000000000004                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000001537152+0000000000000008                                                                                                                                                                                                                                                                      ESTUDIOS+00000050+00000001
+0000000000882581+0000000000000005                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000001686930+0000000000000001                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000001686930+0000000000000002                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000000882581+0000000000000007                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000001
+0000000001867719+0000000000000001                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000001867719+0000000000000002                                                                                                                                                                                                                                                                      TRASTERO+00000000+00000000
+0000000001906842+0000000000000003                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000001
+0000000001537152+0000000000000007                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000000
+0000000001537152+0000000000000006                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000000
+0000000000871152+0000000000000003                                                                                                                                                                                                                                      CHALET ADOSADO DE 3 PLANTAS Y 8 DORMITOR+00000008+00000003
+0000000001906842+0000000000000005                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000000888557+0000000000000006                                                                                                                                                                                                                                                                      ESTUDIOS+00000050+00000001
+0000000002383281+0000000000000001                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000001
+0000000002383281+0000000000000003                                                                                                                                                                                                                                                  PISO DUPLEX DE 2 DORMITORIOS+00000002+00000002
+0000000002383281+0000000000000004                                                                                                                                                                                                                                                                     COMERCIAL+00000000+00000000
+0000000002383281+0000000000000005                                                                                                                                                                                                                                                                  APARCAMIENTO+00000000+00000000
+0000000002383281+0000000000000007                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000002406476+0000000000000001                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000002406476+0000000000000002                                                                                                                                                                                                                                                                     COMERCIAL+00000000+00000000
+0000000005124117+0000000000000001                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000005124117+0000000000000002                                                                                                                                                                                                                                                                     COMERCIAL+00000000+00000000
+0000000005124117+0000000000000003                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000005133119+0000000000000001                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000005133119+0000000000000002                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000005133119+0000000000000003                                                                                                                                                                                                                                                         PISO DE 4 DORMITORIOS+00000004+00000001
+0000000005138534+0000000000000001                                                                                                                                                                                                                                      CHALET ADOSADO DE 1 PLANTA  Y 3 DORMITOR+00000003+00000001
+0000000005138534+0000000000000002                                                                                                                                                                                                                                      CHALET ADOSADO DE 1 PLANTA  Y 2 DORMITOR+00000002+00000001
+0000000004799930+0000000000000001                                                                                                                                                                                                                                                                     COMERCIAL+00000000+00000000
+0000000004756675+0000000000000001                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000004810570+0000000000000001                                                                                                                                                                                                                                      CHALET ADOSADO DE 1 PLANTA  Y 3 DORMITOR+00000003+00000001
+0000000005284245+0000000000000001                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000005324883+0000000000000001                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000005324883+0000000000000002                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000001
+0000000005324883+0000000000000003                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000005325444+0000000000000001                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000000670662+0000000000000001                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000000670662+0000000000000002                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000000881318+0000000000000001                                                                                                                                                                                                                                      CHALET AISLADO DE 2 PLANTAS Y 3 DORMITOR+00000003+00000002
+0000000000893542+0000000000000001                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000000893542+0000000000000002                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000000
+0000000000887042+0000000000000001                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000000881318+0000000000000002                                                                                                                                                                                                                                      CHALET ADOSADO DE 2 PLANTAS Y 4 DORMITOR+00000004+00000002
+0000000000890068+0000000000000003                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000001
+0000000000889001+0000000000000001                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000001
+0000000000881804+0000000000000004                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000000
+0000000000892620+0000000000000001                                                                                                                                                                                                                                      CHALET ADOSADO DE 0 PLANTAS Y 3 DORMITOR+00000003+00000000
+0000000000891115+0000000000000001                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000000891115+0000000000000004                                                                                                                                                                                                                                                                      ESTUDIOS+00000050+00000000
+0000000000891115+0000000000000003                                                                                                                                                                                                                                                         PISO DE 4 DORMITORIOS+00000004+00000001
+0000000000891115+0000000000000002                                                                                                                                                                                                                                                  PISO DUPLEX DE 5 DORMITORIOS+00000005+00000002
+0000000000885083+0000000000000001                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000000891115+0000000000000005                                                                                                                                                                                                                                                                      TRASTERO+00000000+00000000
+0000000000891115+0000000000000006                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000001501317+0000000000000001                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000001501317+0000000000000002                                                                                                                                                                                                                                                                      TRASTERO+00000000+00000000
+0000000000892981+0000000000000005                                                                                                                                                                                                                                                                     COMERCIAL+00000000+00000000
+0000000001576517+0000000000000009                                                                                                                                                                                                                                      CHALET ADOSADO DE 2 PLANTAS Y 3 DORMITOR+00000003+00000002
+0000000001599567+0000000000000003                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000001
+0000000001599567+0000000000000004                                                                                                                                                                                                                                                                      ESTUDIOS+00000050+00000001
+0000000001599567+0000000000000005                                                                                                                                                                                                                                                  PISO DUPLEX DE 2 DORMITORIOS+00000002+00000002
+0000000001599567+0000000000000006                                                                                                                                                                                                                                                            EDIFICIO/COLECTIVO+00000000+00000000
+0000000001599567+0000000000000007                                                                                                                                                                                                                                                                      TRASTERO+00000000+00000000
+0000000001647692+0000000000000001                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000001821718+0000000000000005                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000002250879+0000000000000005                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000002250879+0000000000000006                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000001
+0000000002351570+0000000000000002                                                                                                                                                                                                                                                         PISO DE 4 DORMITORIOS+00000004+00000001
+0000000002351570+0000000000000003                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000002351570+0000000000000004                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000002351570+0000000000000005                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000002351570+0000000000000006                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000001
+0000000002368499+0000000000000002                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000004066995+0000000000000001                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000004066995+0000000000000002                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000004066995+0000000000000003                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000004756675+0000000000000005                                                                                                                                                                                                                                                                      TRASTERO+00000000+00000000
+0000000005129397+0000000000000001                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000005129397+0000000000000002                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000001
+0000000005133353+0000000000000001                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000001
+0000000005137505+0000000000000001                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000005137505+0000000000000002                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000004721149+0000000000000003                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000005442811+0000000000000001                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000005442811+0000000000000002                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000005442811+0000000000000003                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000006109354+0000000000000009                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000000893056+0000000000000001                                                                                                                                                                                                                                                                        SUELOS+00000000+00000000
+0000000000891835+0000000000000001                                                                                                                                                                                                                                                                        SUELOS+00000000+00000000
+0000000001599567+0000000000000002                                                                                                                                                                                                                                                                      ESTUDIOS+00000050+00000000
+0000000000892981+0000000000000006                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000000891583+0000000000000001                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000001158268+0000000000000005                                                                                                                                                                                                                                                         PISO DE 4 DORMITORIOS+00000004+00000001
+0000000001550713+0000000000000004                                                                                                                                                                                                                                                                     COMERCIAL+00000000+00000000
+0000000000879672+0000000000000006                                                                                                                                                                                                                                                         PISO DE 4 DORMITORIOS+00000004+00000001
+0000000001550713+0000000000000005                                                                                                                                                                                                                                                  PISO DUPLEX DE 3 DORMITORIOS+00000003+00000002
+0000000002503412+0000000000000009                                                                                                                                                                                                                                                  PISO DUPLEX DE 2 DORMITORIOS+00000002+00000002
+0000000003570831+0000000000000001                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000003570831+0000000000000002                                                                                                                                                                                                                                                                      ESTUDIOS+00000050+00000000
+0000000003570831+0000000000000003                                                                                                                                                                                                                                                         PISO DE 4 DORMITORIOS+00000004+00000001
+0000000003570831+0000000000000004                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000003570831+0000000000000005                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000003570831+0000000000000006                                                                                                                                                                                                                                                          PISO DE 1 DORMITORIO+00000001+00000001
+0000000003570831+0000000000000007                                                                                                                                                                                                                                                                      ESTUDIOS+00000050+00000001
+0000000003674268+0000000000000001                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000004572791+0000000000000001                                                                                                                                                                                                                                                                        GARAJE+00000000+00000000
+0000000004572791+0000000000000002                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000004574633+0000000000000001                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
+0000000004574633+0000000000000002                                                                                                                                                                                                                                                         PISO DE 3 DORMITORIOS+00000003+00000001
+0000000004517264+0000000000000007                                                                                                                                                                                                                                                  PISO DUPLEX DE 2 DORMITORIOS+00000002+00000002
+0000000004641557+0000000000000002                                                                                                                                                                                                                                                         PISO DE 2 DORMITORIOS+00000002+00000001
