|---------1------|---------2---------|---3---|---4---|-------5-------|----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------6----------|----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------7----------
+0000000000202046                    2015102900000000+000000000000000                                                                                                                                                                                                                                                     Otros                                                                                                                                                                                                                                                      1721
+0000000000945173                    0806201500      +0000000000000000                                                                                                                                                                                                                                                 Montalvo                                                                                                                                                                                                                                                      2535
+0000000000951541                    2606201526062015+0000000057570200                                                                                                                                                                                                                                                 Montalvo                                                                                                                                                                                                                                                       861
+0000000000064984                    2910201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1721
+0000000000065176                    2910201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1721
+0000000000067500                    2910201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1721
+0000000000069877                    2910201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1721
+0000000000095197                    2509201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1823
+0000000000131696                    2309201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      7684
+0000000000149224                    2112201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1152
+0000000000152493                    2310201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      2073
+0000000000064983                    2910201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1721
+0000000000065197                    2910201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1721
+0000000000070228                    2910201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1721
+0000000000080279                    2311201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      8106
+0000000000094946                    2509201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1823
+0000000000098696                    2509201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1823
+0000000000131697                    2309201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      7684
+0000000000136903                    2309201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      7684
+0000000000141630                    2112201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1152
+0000000000152492                    2310201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      2073
+0000000000159350                    2112201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1152
+0000000000179231                    2910201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1721
+0000000000202819                    2403201500      +0000000000000000                                                                                                                                                                                                                                                Pinos XXI                                                                                                                                                                                                                                                          
+0000000000203275                    0806201500      +0000000000000000                                                                                                                                                                                                                                                 Montalvo                                                                                                                                                                                                                                                      2535
+0000000000203285                    2403201500      +0000000000000000                                                                                                                                                                                                                                                Pinos XXI                                                                                                                                                                                                                                                          
+0000000000203368                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203553                    0806201500      +0000000000000000                                                                                                                                                                                                                                                 Montalvo                                                                                                                                                                                                                                                      2535
+0000000000203589                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203590                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203603                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203621                    2403201500      +0000000000000000                                                                                                                                                                                                                                                Pinos XXI                                                                                                                                                                                                                                                          
+0000000000203630                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1111
+0000000000203787                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203827                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203846                    3007201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      2272
+0000000000203865                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203881                    3007201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      2272
+0000000000204034                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000204054                    1305201500      +0000000000000000                                                                                                                                                                                                                                             Mundigestion                                                                                                                                                                                                                                                       745
+0000000000204060                    1503201500      +0000000000000000                                                                                                                                                                                                                                          Gtrez. Labrador                                                                                                                                                                                                                                                       745
+0000000000204243                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000204253                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000204270                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000204271                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000204379                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000204391                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000204485                    0906201500      +0000000000000000                                                                                                                                                                                                                                                 Montalvo                                                                                                                                                                                                                                                      2170
+0000000000204495                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000204499                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000204537                    0806201500      +0000000000000000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                477
+0000000000204575                    0806201500      +0000000000000000                                                                                                                                                                                                                                                 Montalvo                                                                                                                                                                                                                                                      2535
+0000000000204610                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000204619                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000939303                    0806201500      +0000000000000000                                                                                                                                                                                                                                                 Montalvo                                                                                                                                                                                                                                                      2535
+0000000000062920                    2910201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1721
+0000000000063056                    2910201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1721
+0000000000067499                    2910201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1721
+0000000000101129                    2509201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1823
+0000000000101625                    2509201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1823
+0000000000140073                    2310201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      2073
+0000000000144716                    2310201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      2073
+0000000000147074                    2309201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      7684
+0000000000147088                    2312201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      7243
+0000000000149122                    2112201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1152
+0000000000155991                    2309201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      7684
+0000000000163054                    0000            +0000000000000000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               2107
+0000000000179589                    2910201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1721
+0000000000198842                    2910201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1721
+0000000000202812                    0806201500      +0000000000000000                                                                                                                                                                                                                                                 Montalvo                                                                                                                                                                                                                                                      2535
+0000000000202814                    0806201500      +0000000000000000                                                                                                                                                                                                                                                 Montalvo                                                                                                                                                                                                                                                      2535
+0000000000202825                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1111
+0000000000203288                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1111
+0000000000203367                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203372                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1111
+0000000000203404                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203583                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203641                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
+0000000000203763                    2204201500      +0000000000000000                                                                                                                                                                                                                                                Pinos XXI                                                                                                                                                                                                                                                       867
+0000000000203792                    3006201500      +0000000000000000                                                                                                                                                                                                                                                    Otros                                                                                                                                                                                                                                                      1198
