Num_Gasto|Partida_Presupuestaria|Cuenta_contable
10875512|G011339|6220000000
10878460|G011339|6220000000
10878491|G011339|6220000000
10878495|G011339|6220000000
10878502|G011339|6220000000
10880668|G011339|6220000000
10880669|G011339|6220000000
10880725|G011339|6220000000
10880726|G011339|6220000000
10884484|G011339|6220000000
10893570|G011339|6220000000
10900459|G011339|6220000000
10901829|G011339|6220000000
10901877|G011339|6220000000
10901878|G011339|6220000000
10901879|G011339|6220000000
10901905|G011339|6220000000
10902181|G011339|6220000010
10902182|G011339|6220000010
10902183|G011339|6220000010
10902387|G011339|6220000000
10902388|G011339|6220000000
10902389|G011339|6220000000
10907684|G011339|6220000000
10907694|G011339|6220000000
10907695|G011339|6220000000
10908305|G011339|6220000010
10910108|G011339|6220000000
10912230|G011339|6220000000
10912231|G011339|6220000000
10912232|G011339|6220000000
10912233|G011339|6220000000
10912234|G011339|6220000000
10912235|G011339|6220000000
10912236|G011339|6220000000
10912237|G011339|6220000000
10912329|G011339|6220000000
10912507|G011339|6220000000
10912537|G011339|6220000000
10912672|G011339|6220000010
10912688|G011339|6220000000
10912852|G011339|6220000000
10912853|G011339|6220000000
10912896|G011339|6220000000
10912897|G011339|6220000000
10913418|G011339|6220000000
10913431|G011339|6220000000
10913637|G011339|6220000000
10921414|G011339|6220000000
10931507|G011339|6220000000
10931640|G011339|6220000000
10931641|G011339|6220000000
10932128|G011339|6220000000
10932129|G011339|6220000000
10932130|G011339|6220000000
10932175|G011339|6220000000
10939658|G011339|6220000000
10940361|G011339|6220000000
10940362|G011339|6220000000
10940368|G011339|6220000000
10940411|G011339|6220000000
10940514|G011339|6220000000
10940515|G011339|6220000000
10940516|G011339|6220000000
10940517|G011339|6220000000
10940518|G011339|6220000000
10940519|G011339|6220000000
10940520|G011339|6220000000
10940521|G011339|6220000000
10940522|G011339|6220000000
10940523|G011339|6220000000
10940524|G011339|6220000000
10940525|G011339|6220000000
10940526|G011339|6220000000
10940527|G011339|6220000000
10940528|G011339|6220000000
10940529|G011339|6220000000
10940630|G011339|6220000010
10940673|G011339|6220000000
10940689|G011339|6220000000
10940690|G011339|6220000000
10943880|G011339|6220000010
10943886|G011339|6220000000
10943892|G011339|6220000000
10943894|G011339|6220000000
10943976|G011339|6220000000
10943989|G011339|6220000000
10943990|G011339|6220000000
10943992|G011339|6220000000
10943993|G011339|6220000000
10944556|G011339|6220000000
10944577|G011339|6220000000
10944717|G011339|6220000000
10947149|G011339|6220000000
10947310|G011339|6220000000
10947484|G011339|6220000000
10951132|G011339|6220000000
10951135|G011339|6220000000
10951136|G011339|6220000000
10951137|G011339|6220000000
10951138|G011339|6220000000
10951139|G011339|6220000000
10951140|G011339|6220000000
10951161|G011339|6220000000
10951162|G011339|6220000000
10951405|G011339|6220000000
10953794|G011339|6220000000
10953885|G011339|6220000000
10953969|G011339|6220000000
10957055|G011339|6220000000
10957059|G011339|6220000000
10957086|G011339|6220000010
10963657|G011339|6220000000
10963658|G011339|6220000000
10963659|G011339|6220000000
10963660|G011339|6220000000
10967791|G011339|6220000000
10967792|G011339|6220000000
10967793|G011339|6220000000
10967794|G011339|6220000000
10967944|G011339|6220000000
10967945|G011339|6220000000
10967946|G011339|6220000000
10967947|G011339|6220000000
10968037|G011339|6220000000
10971218|G011339|6220000000
10975075|G011339|6220000000
10975076|G011339|6220000000
10975077|G011339|6220000000
10975078|G011339|6220000000
10975079|G011339|6220000000
10975080|G011339|6220000000
10982612|G011339|6220000000
10995545|G011339|6220000010
10995546|G011339|6220000010
10995547|G011339|6220000010
10995549|G011339|6220000000
10995550|G011339|6220000000
11004098|G011339|6220000000
11005524|G011339|6220000000
11005534|G011339|6220000000
11026349|G011339|6220000000
11038212|G011339|6220000000
11048077|G011339|6220000010
11048793|G011339|6220000000
11048797|G011339|6220000000
11048798|G011339|6220000000
11051799|G011339|6220000000
11051972|G011339|6220000000
11051973|G011339|6220000000
11052060|G011339|6220000000
11052129|G011339|6220000000
11052184|G011339|6220000010
11052185|G011339|6220000010
11052222|G011339|6220000000
11052223|G011339|6220000000
11052224|G011339|6220000000
11052225|G011339|6220000000
11052226|G011339|6220000000
11052227|G011339|6220000000
11052257|G011339|6220000000
11052274|G011339|6220000000
11052289|G011339|6220000000
11052290|G011339|6220000000
11052922|G011339|6220000000
11054215|G011339|6220000000
11054216|G011339|6220000000
11062041|G011339|6220000000
11062063|G011339|6220000010
11063807|G011339|6220000000
11063809|G011339|6220000000
11063863|G011339|6220000000
11063864|G011339|6220000000
11074821|G011339|6220000000
11074822|G011339|6220000000
11074823|G011339|6220000000
11074824|G011339|6220000000
11074825|G011339|6220000000
11074826|G011339|6220000000
11089707|G011339|6220000000
11089718|G011339|6220000000
11097162|G011339|6220000000
11097165|G011339|6220000000
11097311|G011339|6220000000
11097312|G011339|6220000000
11097319|G011339|6220000000
11097398|G011339|6220000000
11097504|G011339|6220000000
11097531|G011339|6220000000
11097532|G011339|6220000010
11097561|G011339|6220000000
11097600|G011339|6220000000
11097916|G011339|6220000000
11098153|G011339|6220000000
11098362|G011339|6220000000
11098363|G011339|6220000000
11098364|G011339|6220000000
11098365|G011339|6220000000
11098366|G011339|6220000000
11098367|G011339|6220000000
11098368|G011339|6220000000
11098369|G011339|6220000000
11098370|G011339|6220000000
11098371|G011339|6220000000
11098372|G011339|6220000000
11100213|G011339|6220000000
11100239|G011339|6220000010
11100240|G011339|6220000010
11100276|G011339|6220000010
11101931|G011339|6220000000
11101960|G011339|6220000000
11103424|G011339|6220000000
11105004|G011339|6220000010
11105005|G011339|6220000010
11113787|G011339|6220000000
11116810|G011339|6220000010
11116844|G011339|6220000000
11116868|G011339|6220000000
11116882|G011339|6220000000
11116927|G011339|6220000000
11116930|G011339|6220000000
11116972|G011339|6220000000
11124154|G011339|6220000000
11124377|G011339|6220000000
11124380|G011339|6220000000
11124381|G011339|6220000000
11124382|G011339|6220000000
11124383|G011339|6220000000
11124384|G011339|6220000000
11124385|G011339|6220000010
11124386|G011339|6220000000
11124619|G011339|6220000000
11124623|G011339|6220000000
11124624|G011339|6220000000
11124625|G011339|6220000000
11124626|G011339|6220000000
11124627|G011339|6220000000
11124628|G011339|6220000000
11124629|G011339|6220000000
11124630|G011339|6220000000
11124891|G011339|6220000000
11125106|G011339|6220000000
11125146|G011339|6220000010
11125200|G011339|6220000010
11125350|G011339|6220000010
11125354|G011339|6220000000
11135065|G011339|6220000000
11135236|G011339|6220000000
11135252|G011339|6220000000
11135256|G011339|6220000000
11135383|G011339|6220000000
11135384|G011339|6220000000
11135385|G011339|6220000000
11135386|G011339|6220000000
11135387|G011339|6220000000
11135388|G011339|6220000000
11135389|G011339|6220000000
11135390|G011339|6220000000
11135584|G011339|6220000000
11135720|G011339|6220000000
11135790|G011339|6220000010
11136014|G011339|6220000000
11136178|G011339|6220000000
11136418|G011339|6220000000
11136419|G011339|6220000000
11136420|G011339|6220000000
11136421|G011339|6220000000
11136454|G011339|6220000000
11136684|G011339|6220000010
11136685|G011339|6220000010
11151526|G011339|6220000000
11151551|G011339|6220000010
11151552|G011339|6220000010
11151553|G011339|6220000010
11151575|G011339|6220000000
11151576|G011339|6220000000
11151577|G011339|6220000000
11151578|G011339|6220000000
11151579|G011339|6220000000
11151580|G011339|6220000000
11151581|G011339|6220000000
11151582|G011339|6220000000
11151583|G011339|6220000000
11151584|G011339|6220000000
11151585|G011339|6220000000
11151586|G011339|6220000000
11151587|G011339|6220000000
11151588|G011339|6220000000
11151589|G011339|6220000000
11151590|G011339|6220000000
11151591|G011339|6220000000
11151592|G011339|6220000000
11151593|G011339|6220000000
11151594|G011339|6220000000
11151595|G011339|6220000000
11151596|G011339|6220000000
11151597|G011339|6220000000
11151598|G011339|6220000000
11151599|G011339|6220000000
11151600|G011339|6220000000
11151615|G011339|6220000000
11151653|G011339|6220000000
11151654|G011339|6220000010
11151655|G011339|6220000010
11151656|G011339|6220000010
11151657|G011339|6220000000
11151659|G011339|6220000000
11151729|G011339|6220000000
11153735|G011339|6220000000
11153758|G011339|6220000000
11153759|G011339|6220000000
11153892|G011339|6220000000
11153999|G011339|6220000000
11154101|G011339|6220000000
11154160|G011339|6220000000
11154198|G011339|6220000000
11154226|G011339|6220000000
11154252|G011339|6220000000
11154265|G011339|6220000000
11154362|G011339|6220000000
11155086|G011339|6220000000
11155102|G011339|6220000000
11155122|G011339|6220000000
11155207|G011339|6220000010
11155209|G011339|6220000010
11155211|G011339|6220000010
11155212|G011339|6220000010
11155248|G011339|6220000010
11155289|G011339|6220000000
11155315|G011339|6220000000
11155316|G011339|6220000000
11155317|G011339|6220000000
11155318|G011339|6220000000
11155341|G011339|6220000000
11155342|G011339|6220000000
11158523|G011339|6220000000
11158525|G011339|6220000000
11158563|G011339|6220000000
11161399|G011339|6220000000
11161400|G011339|6220000000
11170902|G011339|6220000000
11170919|G011339|6220000010
11170928|G011339|6220000000
11170936|G011339|6220000000
11170944|G011339|6220000000
11171668|G011339|6220000000
11171669|G011339|6220000000
11171670|G011339|6220000000
11171671|G011339|6220000000
11171672|G011339|6220000000
11171673|G011339|6220000000
11171694|G011339|6220000000
11171695|G011339|6220000000
11171696|G011339|6220000000
11171735|G011339|6220000000
11171896|G011339|6220000000
11171897|G011339|6220000000
11171898|G011339|6220000000
11171899|G011339|6220000000
11171900|G011339|6220000000
11171901|G011339|6220000000
11171902|G011339|6220000000
11171939|G011339|6220000000
11171940|G011339|6220000000
11171941|G011339|6220000000
11171942|G011339|6220000000
11171955|G011339|6220000000
11172888|G011339|6220000000
11179259|G011339|6220000010
11181668|G011339|6220000000
11181682|G011339|6220000010
11181712|G011339|6220000000
11181719|G011339|6220000010
11181720|G011339|6220000010
11181721|G011339|6220000010
11181722|G011339|6220000010
11181723|G011339|6220000010
11181724|G011339|6220000010
11191078|G011339|6220000000
11191726|G011339|6220000000
11191728|G011339|6220000000
11191732|G011339|6220000000
11191734|G011339|6220000000
11191736|G011339|6220000000
11191737|G011339|6220000010
11191739|G011339|6220000010
11192588|G011339|6220000000
11192589|G011339|6220000000
11192590|G011339|6220000000
11192591|G011339|6220000000
11192592|G011339|6220000000
11192593|G011339|6220000000
11193120|G011339|6220000010
11193121|G011339|6220000010
11193122|G011339|6220000010
11193123|G011339|6220000010
11193124|G011339|6220000010
11193125|G011339|6220000010
11193253|G011339|6220000000
11193255|G011339|6220000000
11193355|G011378|6220000020
11195412|G011339|6220000000
11199010|G011339|6220000000
11207616|G011339|6220000000
11215395|G011339|6220000000
11215397|G011339|6220000000
11215398|G011339|6220000000
11215405|G011339|6220000000
11215406|G011339|6220000000
11215407|G011339|6220000010
11215409|G011339|6220000010
11218617|G011339|6220000000
11218618|G011339|6220000000
11218619|G011339|6220000000
11218620|G011339|6220000000
11218621|G011339|6220000000
11218622|G011339|6220000000
11218623|G011339|6220000000
11218643|G011339|6220000000
11218666|G011339|6220000000
11218670|G011339|6220000000
11218673|G011339|6220000000
11218737|G011339|6220000000
11218739|G011339|6220000000
11218761|G011339|6220000000
11218777|G011339|6220000000
11218778|G011339|6220000000
11218790|G011339|6220000000
11218791|G011339|6220000000
11218792|G011339|6220000000
11218793|G011339|6220000000
11218794|G011339|6220000000
11218795|G011339|6220000000
11218796|G011339|6220000000
11218797|G011339|6220000000
11218798|G011339|6220000000
11218815|G011339|6220000000
11218816|G011339|6220000000
11218859|G011339|6220000000
11218860|G011339|6220000000
11218861|G011339|6220000000
11218862|G011339|6220000000
11218863|G011339|6220000000
11218864|G011339|6220000000
11218865|G011339|6220000000
11218866|G011339|6220000000
11218867|G011339|6220000000
11218868|G011339|6220000000
11218869|G011339|6220000000
11218870|G011339|6220000000
11218871|G011339|6220000000
11218872|G011339|6220000000
11218873|G011339|6220000000
11218874|G011339|6220000000
11218875|G011339|6220000000
11218876|G011339|6220000000
11218877|G011339|6220000000
11218878|G011339|6220000000
11218879|G011339|6220000000
11218880|G011339|6220000000
11218881|G011339|6220000000
11218882|G011339|6220000000
11218883|G011339|6220000000
11218884|G011339|6220000000
11218885|G011339|6220000000
11218886|G011339|6220000000
11218950|G011339|6220000000
11218951|G011339|6220000000
11218983|G011339|6220000000
11219129|G011339|6220000000
11219142|G011339|6220000000
11219143|G011339|6220000000
11219144|G011339|6220000000
11219145|G011339|6220000000
11219146|G011339|6220000000
11219147|G011339|6220000000
11219148|G011339|6220000000
11219149|G011339|6220000000
11219150|G011339|6220000010
11219151|G011339|6220000010
11219156|G011339|6220000010
11219157|G011339|6220000010
11219158|G011339|6220000010
11219159|G011339|6220000010
11219160|G011339|6220000010
11219163|G011339|6220000000
11219165|G011339|6220000000
11219166|G011339|6220000000
11219476|G011339|6220000010
11219490|G011339|6220000010
11219546|G011339|6220000000
11219552|G011339|6220000000
11219563|G011339|6220000000
11219567|G011339|6220000000
11223464|G011339|6220000000
11223493|G011339|6220000000
11225450|G011339|6220000000
11225468|G011339|6220000000
11225472|G011339|6220000000
11225497|G011339|6220000000
11225498|G011339|6220000000
11225499|G011339|6220000000
11225500|G011339|6220000000
11225502|G011339|6220000000
11225503|G011339|6220000000
11225504|G011339|6220000000
11225510|G011339|6220000000
11229611|G011339|6220000010
11229617|G011339|6220000010
11229690|G011339|6220000000
11230970|G011339|6220000000
11230971|G011339|6220000000
11230972|G011339|6220000000
11231057|G011339|6220000000
11231058|G011339|6220000000
11231059|G011339|6220000000
11231060|G011339|6220000000
11231061|G011339|6220000000
11231062|G011339|6220000000
11252678|G011339|6220000000
11252927|G011339|6220000010
11253013|G011339|6220000000
11254450|G011339|6220000000
11254451|G011339|6220000000
11254453|G011339|6220000010
11257235|G011339|6220000000
11257245|G011339|6220000000
11257275|G011339|6220000000
11257278|G011339|6220000000
11257279|G011339|6220000010
11258388|G011339|6220000000
11258389|G011339|6220000000
11258390|G011339|6220000000
11258391|G011339|6220000000
11258411|G011339|6220000000
11259271|G011339|6220000000
11259272|G011339|6220000000
11259275|G011339|6220000000
11259276|G011339|6220000000
11259277|G011339|6220000000
11259278|G011339|6220000000
11259279|G011339|6220000000
11259280|G011339|6220000000
11259281|G011339|6220000000
11259306|G011339|6220000000
11259307|G011339|6220000000
11259384|G011339|6220000010
11259386|G011339|6220000000
11259387|G011339|6220000000
11259388|G011339|6220000000
11259389|G011339|6220000000
11259397|G011339|6220000010
11259398|G011339|6220000010
11259414|G011339|6220000000
11259415|G011339|6220000000
11259416|G011339|6220000000
11259417|G011339|6220000000
11259418|G011339|6220000000
11259419|G011339|6220000000
11259420|G011339|6220000000
11259470|G011339|6220000010
11259477|G011339|6220000000
11259478|G011339|6220000000
11259515|G011339|6220000000
11259520|G011339|6220000000
11259540|G011339|6220000000
11259574|G011339|6220000000
11259575|G011339|6220000000
11259576|G011339|6220000000
11259577|G011339|6220000000
11259578|G011339|6220000000
11259579|G011339|6220000000
11259580|G011339|6220000000
11259601|G011339|6220000000
11259718|G011339|6220000000
11259720|G011339|6220000000
11259721|G011339|6220000000
11259722|G011339|6220000000
11259723|G011339|6220000000
11259724|G011339|6220000000
11259725|G011339|6220000000
11259726|G011339|6220000000
11259727|G011339|6220000000
11259728|G011339|6220000000
11259730|G011339|6220000000
11259731|G011339|6220000000
11259732|G011339|6220000000
11259733|G011339|6220000000
11259734|G011339|6220000000
11259794|G011339|6220000000
11259795|G011339|6220000000
11259796|G011339|6220000000
11259797|G011339|6220000000
11259798|G011339|6220000000
11259830|G011339|6220000000
11259831|G011339|6220000000
11259832|G011339|6220000000
11259833|G011339|6220000000
11259834|G011339|6220000000
11259835|G011339|6220000000
11259836|G011339|6220000000
11259837|G011339|6220000000
11259838|G011339|6220000000
11259839|G011339|6220000000
11259840|G011339|6220000000
11259841|G011339|6220000000
11259842|G011339|6220000000
11259843|G011339|6220000000
11259927|G011339|6220000000
11259928|G011339|6220000000
11259938|G011339|6220000000
11259945|G011339|6220000000
11259969|G011339|6220000000
11259970|G011339|6220000000
11259971|G011339|6220000000
11259972|G011339|6220000000
11259973|G011339|6220000000
11259983|G011339|6220000000
11259998|G011339|6220000000
11259999|G011339|6220000000
11260005|G011339|6220000000
11260007|G011339|6220000000
11260022|G011339|6220000000
11260032|G011339|6220000000
11260033|G011339|6220000000
11260036|G011339|6220000000
11260088|G011339|6220000000
11260089|G011339|6220000000
11260090|G011339|6220000000
11260091|G011339|6220000000
11260092|G011339|6220000000
11260094|G011339|6220000000
11260095|G011339|6220000000
11260096|G011339|6220000000
11260100|G011339|6220000000
11260125|G011339|6220000000
11260126|G011339|6220000000
11260127|G011339|6220000000
11260128|G011339|6220000000
11260129|G011339|6220000000
11260130|G011339|6220000000
11260131|G011339|6220000000
11260132|G011339|6220000000
11260133|G011339|6220000000
11260135|G011339|6220000000
11260136|G011339|6220000000
11260138|G011339|6220000000
11260139|G011339|6220000000
11260266|G011339|6220000000
11260267|G011339|6220000000
11260268|G011339|6220000000
11260269|G011339|6220000000
11260290|G011339|6220000000
11260301|G011339|6220000000
11261480|G011339|6220000000
11261481|G011339|6220000000
11261482|G011339|6220000000
11261483|G011339|6220000000
11261484|G011339|6220000000
11261485|G011339|6220000000
11261486|G011339|6220000000
11261487|G011339|6220000000
11261488|G011339|6220000000
11261489|G011339|6220000000
11261490|G011339|6220000000
11261491|G011339|6220000000
11261492|G011339|6220000000
11261493|G011339|6220000000
11261494|G011339|6220000000
11261495|G011339|6220000000
11261496|G011339|6220000000
11261497|G011339|6220000000
11261498|G011339|6220000000
11261499|G011339|6220000000
11261500|G011339|6220000000
11261501|G011339|6220000000
11261502|G011339|6220000000
11261503|G011339|6220000000
11261504|G011339|6220000000
11261505|G011339|6220000000
11261506|G011339|6220000000
11261561|G011339|6220000000
11261622|G011339|6220000000
11261629|G011339|6220000010
11278830|G011339|6220000010
11278831|G011339|6220000000
11278840|G011339|6220000010
11278842|G011339|6220000000
11278850|G011339|6220000000
11282675|G011339|6220000000
11282716|G011339|6220000010
11282717|G011339|6220000010
11282718|G011339|6220000010
11282733|G011339|6220000000
11282947|G011339|6220000000
11282948|G011339|6220000000
11282949|G011339|6220000000
11282950|G011339|6220000000
11282951|G011339|6220000000
11282952|G011339|6220000000
11282953|G011339|6220000000
11283016|G011339|6220000000
11283036|G011339|6220000000
11283037|G011339|6220000000
11283041|G011339|6220000000
11283042|G011339|6220000000
11283070|G011339|6220000010
11283071|G011339|6220000010
11283075|G011339|6220000000
11283089|G011339|6220000000
11283154|G011339|6220000000
11288224|G011339|6220000000
11288234|G011339|6220000000
11295105|G011339|6220000000
11295106|G011339|6220000000
11295128|G011339|6220000000
11295129|G011339|6220000000
11295156|G011339|6220000000
11295157|G011339|6220000000
11295160|G011339|6220000000
11295162|G011339|6220000000
11295338|G011339|6220000000
11300728|G011339|6220000010
11300729|G011339|6220000000
11300756|G011339|6220000000
11300757|G011339|6220000000
11303080|G011339|6220000000
11303081|G011339|6220000000
11303082|G011339|6220000000
11303083|G011339|6220000000
11303084|G011339|6220000000
11303085|G011339|6220000000
11303086|G011339|6220000000
11303087|G011339|6220000000
11303088|G011339|6220000000
11303089|G011339|6220000000
11303090|G011339|6220000000
11303091|G011339|6220000000
11303093|G011339|6220000000
11303094|G011339|6220000000
11303095|G011339|6220000000
11303096|G011339|6220000000
11303098|G011339|6220000000
11303099|G011339|6220000000
11303100|G011339|6220000000
11303102|G011339|6220000000
11303103|G011339|6220000000
11303104|G011339|6220000000
11303105|G011339|6220000000
11303106|G011339|6220000000
11303107|G011339|6220000000
11303108|G011339|6220000000
11303109|G011339|6220000000
11303110|G011339|6220000000
11303111|G011339|6220000000
11303112|G011339|6220000000
11303113|G011339|6220000000
11303114|G011339|6220000000
11303115|G011339|6220000000
11303116|G011339|6220000000
11303117|G011339|6220000000
11303118|G011339|6220000000
11303119|G011339|6220000000
11303120|G011339|6220000000
11303121|G011339|6220000000
11303122|G011339|6220000000
11303123|G011339|6220000000
11303124|G011339|6220000000
11303125|G011339|6220000000
11303126|G011339|6220000000
11303127|G011339|6220000000
11303128|G011339|6220000000
11303129|G011339|6220000000
11303130|G011339|6220000000
11303219|G011339|6220000000
11303220|G011339|6220000000
11303221|G011339|6220000000
11303222|G011339|6220000000
11303223|G011339|6220000000
11303224|G011339|6220000000
11303226|G011339|6220000000
11303227|G011339|6220000000
11303228|G011339|6220000000
11303229|G011339|6220000000
11303230|G011339|6220000000
11303231|G011339|6220000000
11303232|G011339|6220000000
11303234|G011339|6220000000
11303235|G011339|6220000000
11303236|G011339|6220000000
11303237|G011339|6220000000
11303238|G011339|6220000000
11303239|G011339|6220000000
11303240|G011339|6220000000
11303241|G011339|6220000000
11303242|G011339|6220000000
11303244|G011339|6220000000
11303245|G011339|6220000000
11303246|G011339|6220000000
11303247|G011339|6220000000
11303248|G011339|6220000000
11303249|G011339|6220000000
11303250|G011339|6220000000
11303251|G011339|6220000000
11303252|G011339|6220000000
11303253|G011339|6220000000
11303254|G011339|6220000000
11303255|G011339|6220000000
11303282|G011339|6220000000
11303283|G011339|6220000000
11303284|G011339|6220000000
11303285|G011339|6220000000
11303286|G011339|6220000000
11303287|G011339|6220000000
11303288|G011339|6220000000
11303301|G011339|6220000000
11303302|G011339|6220000000
11303303|G011339|6220000000
11303304|G011339|6220000000
11303305|G011339|6220000000
11303306|G011339|6220000000
11303307|G011339|6220000000
11303308|G011339|6220000000
11303309|G011339|6220000000
11303316|G011339|6220000010
11303317|G011339|6220000010
11303318|G011339|6220000010
11303319|G011339|6220000010
11303320|G011339|6220000010
11303321|G011339|6220000010
11303322|G011339|6220000010
11303348|G011339|6220000000
11303349|G011339|6220000000
11303350|G011339|6220000000
11303351|G011339|6220000000
11303352|G011339|6220000000
11303353|G011339|6220000000
11303379|G011339|6220000000
11303380|G011339|6220000000
11303381|G011339|6220000000
11303382|G011339|6220000000
11303383|G011339|6220000000
11303384|G011339|6220000000
11303395|G011339|6220000000
11303396|G011339|6220000000
11303397|G011339|6220000000
11307162|G011339|6220000010
11307163|G011339|6220000000
11307213|G011339|6220000000
11307239|G011339|6220000000
11311272|G011339|6220000010
11311273|G011339|6220000010
11311274|G011339|6220000010
11311275|G011339|6220000010
11311277|G011339|6220000010
11311278|G011339|6220000010
11320207|G011339|6220000000
11320235|G011339|6220000010
11320237|G011339|6220000000
11320248|G011339|6220000000
11320250|G011339|6220000000
11320251|G011339|6220000000
11320302|G011339|6220000010
11320313|G011339|6220000000
11326803|G011339|6220000010
11326887|G011339|6220000000
11326888|G011339|6220000000
11326889|G011339|6220000000
11326890|G011339|6220000000
11326891|G011339|6220000000
11326892|G011339|6220000000
11326893|G011339|6220000000
11327991|G011339|6220000000
11329373|G011339|6220000000
11331151|G011339|6220000000
11331152|G011339|6220000000
11331153|G011339|6220000000
11331154|G011339|6220000000
11331166|G011339|6220000000
11331167|G011339|6220000000
11331168|G011339|6220000000
11331169|G011339|6220000000
11331170|G011339|6220000000
11331171|G011339|6220000000
11331172|G011339|6220000000
11331174|G011339|6220000010
11331175|G011339|6220000000
11331176|G011339|6220000000
11331177|G011339|6220000000
11331178|G011339|6220000000
11331179|G011339|6220000000
11331180|G011339|6220000000
11331181|G011339|6220000000
11331182|G011339|6220000000
11331183|G011339|6220000000
11331184|G011339|6220000000
11331185|G011339|6220000000
11331186|G011339|6220000000
11331187|G011339|6220000000
11331188|G011339|6220000000
11331189|G011339|6220000000
11331190|G011339|6220000000
11331191|G011339|6220000000
11331192|G011339|6220000000
11331193|G011339|6220000000
11331194|G011339|6220000000
11331195|G011339|6220000000
11331197|G011339|6220000000
11331207|G011339|6220000010
11331210|G011339|6220000010
11331211|G011339|6220000010
11331212|G011339|6220000010
11331213|G011339|6220000010
11331214|G011339|6220000010
11331215|G011339|6220000010
11339186|G011339|6220000000
11342663|G011339|6220000000
11342664|G011339|6220000000
11342665|G011339|6220000000
11342666|G011339|6220000000
11342667|G011339|6220000000
11342668|G011339|6220000000
11342669|G011339|6220000000
11342670|G011339|6220000000
11342671|G011339|6220000000
11342672|G011339|6220000000
11342673|G011339|6220000000
11342674|G011339|6220000000
11342675|G011339|6220000000
11342676|G011339|6220000000
11342677|G011339|6220000000
11342678|G011339|6220000000
11342679|G011339|6220000000
11342680|G011339|6220000000
11342681|G011339|6220000000
11342682|G011339|6220000000
11342683|G011339|6220000000
11342684|G011339|6220000000
11342685|G011339|6220000000
11342686|G011339|6220000000
11342687|G011339|6220000000
11342688|G011339|6220000000
11342699|G011339|6220000010
11342700|G011339|6220000010
11342701|G011339|6220000010
11342702|G011339|6220000010
11342703|G011339|6220000010
11342704|G011339|6220000010
11342730|G011339|6220000000
11342731|G011339|6220000000
11346132|G011339|6220000000
11346133|G011339|6220000000
11346135|G011339|6220000010
11349293|G011339|6220000000
11363853|G011339|6220000000
11363866|G011339|6220000000
11364535|G011339|6220000000
11364536|G011339|6220000000
11364606|G011339|6220000000
11375349|G011339|6220000000
11375350|G011339|6220000000
11375398|G011339|6220000010
11376877|G011339|6220000010
11378667|G011339|6220000000
11378746|G011339|6220000000
11378747|G011339|6220000000
11378748|G011339|6220000000
11378749|G011339|6220000000
11378750|G011339|6220000000
11378751|G011339|6220000000
11378752|G011339|6220000000
11378644|G011339|6220000000
11378645|G011339|6220000000
11378646|G011339|6220000000
11378648|G011339|6220000000
11378649|G011339|6220000000
11378664|G011339|6220000000
11378665|G011339|6220000000
11378671|G011339|6220000000
11378672|G011339|6220000000
11378673|G011339|6220000000
11378674|G011339|6220000000
11378675|G011339|6220000000
11378676|G011339|6220000000
11378677|G011339|6220000000
11378678|G011339|6220000000
11378679|G011339|6220000000
11378680|G011339|6220000000
11378681|G011339|6220000000
11378682|G011339|6220000000
11378745|G011339|6220000010
11378774|G011339|6220000000
11378775|G011339|6220000000
11379116|G011339|6220000000
11380025|G011339|6220000000
11380034|G011339|6220000000
11380036|G011339|6220000000
11380037|G011339|6220000000
11380042|G011339|6220000010
11380052|G011339|6220000000
11380053|G011339|6220000000
11380054|G011339|6220000000
11380055|G011339|6220000010
11380056|G011339|6220000000
11380057|G011339|6220000000
11380071|G011339|6220000000
11380072|G011339|6220000010
11380073|G011339|6220000010
11381366|G011339|6220000000
11381367|G011339|6220000000
11381368|G011339|6220000000
11381369|G011339|6220000000
11381370|G011339|6220000000
11381371|G011339|6220000000
11381398|G011339|6220000000
11381449|G011339|6220000000
11382073|G011339|6220000000
11382074|G011339|6220000000
11382075|G011339|6220000000
11382076|G011339|6220000000
11382077|G011339|6220000000
11382078|G011339|6220000000
11382087|G011339|6220000000
11382088|G011339|6220000000
11382094|G011339|6220000010
11382098|G011339|6220000000
11382099|G011339|6220000000
11382100|G011339|6220000000
11382103|G011339|6220000000
11382104|G011339|6220000000
11382105|G011339|6220000000
11382106|G011339|6220000000
11382107|G011339|6220000000
11382108|G011339|6220000000
11382111|G011339|6220000000
11382112|G011339|6220000000
11382113|G011339|6220000000
11382114|G011339|6220000000
11382115|G011339|6220000000
11382133|G011339|6220000000
11382134|G011339|6220000000
11382135|G011339|6220000000
11383833|G011339|6220000000
11383833|G011339|6220000000
11383834|G011339|6220000000
11383834|G011339|6220000000
11383872|G011339|6220000000
11383872|G011339|6220000000
11383873|G011339|6220000000
11383873|G011339|6220000000
11383874|G011339|6220000000
11383874|G011339|6220000000
11383875|G011339|6220000000
11383875|G011339|6220000000
11383876|G011339|6220000000
11383876|G011339|6220000000
11383877|G011339|6220000000
11383877|G011339|6220000000
11383878|G011339|6220000000
11383878|G011339|6220000000
11383879|G011339|6220000000
11383879|G011339|6220000000
11383880|G011339|6220000000
11383880|G011339|6220000000
11383881|G011339|6220000000
11383881|G011339|6220000000
11383882|G011339|6220000000
11383882|G011339|6220000000
11383883|G011339|6220000000
11383883|G011339|6220000000
11383884|G011339|6220000000
11383884|G011339|6220000000
11383885|G011339|6220000000
11383885|G011339|6220000000
